datetime,value,cash,available_base,trade_type,buy_or_sell_price,received_amounts,paid_amounts,payment_commission,commission_type,buy_counts,sell_counts,stop_loss_counts,buy_and_hold
2021-04-24 03:59:59.999,1099.308588346065,445.144061454488,121.85238463100998,BUY,5.3688,121.85238463100998,654.855938545512,0.654855938545512,QUOTE,1,0,0,1100.0
2021-04-24 07:59:59.999,1095.3605710840204,445.144061454488,121.85238463100998,,,,,,,1,0,0,1093.3612740989104
2021-04-24 11:59:59.999,1068.9524936854666,433.297589830072,124.16347374848998,BUY,5.1208,2.31108911748,11.846471624415999,0.011846471624415999,QUOTE,2,0,0,1048.9801620564406
2021-04-24 15:59:59.999,1087.4404349266165,433.297589830072,124.16347374848998,,,,,,,2,0,0,1079.489615348794
2021-04-24 19:59:59.999,1081.0804838089102,1081.0804837645883,8.489976721648418e-09,SELL,5.2224,647.7828939345163,124.16347374,0.12416347374,BASE,2,1,0,1069.6749557604546
2021-04-24 23:59:59.999,1081.0804838077597,1081.0804837645883,8.489976721648418e-09,,,,,,,2,1,0,1041.9111483654654
2021-04-25 03:59:59.999,1080.4377585124976,438.35518853817234,126.37430522246996,BUY,5.0808,126.37430521397998,642.7252952264159,0.642725295226416,QUOTE,3,1,0,1041.0505727856944
2021-04-25 04:00:59.140,1081.8278758699448,438.35518853817234,126.37430522246996,,,,,,,3,1,0,1043.3044612089038
2021-04-25 11:59:59.999,1099.300981269252,1099.30098125632,2.46996023633983e-09,SELL,5.2353,660.9457927181477,126.37430522,0.12637430522,BASE,3,2,0,1072.7894197634348
2021-04-25 15:59:59.999,1099.3009812696698,1099.30098125632,2.46996023633983e-09,,,,,,,3,2,0,1107.4583216913477
2021-04-25 19:59:59.999,1099.3009812690216,1099.30098125632,2.46996023633983e-09,,,,,,,3,2,0,1053.6723479556674
2021-04-25 23:59:59.999,1099.3009812686678,1099.30098125632,2.46996023633983e-09,,,,,,,3,2,0,1024.3308186644315
2021-04-26 03:59:59.999,1099.300981269687,1099.30098125632,2.46996023633983e-09,,,,,,,3,2,0,1108.8926143242993
2021-04-26 07:59:59.999,1099.3009812699222,1099.30098125632,2.46996023633983e-09,,,,,,,3,2,0,1128.3785042376828
2021-04-26 11:59:59.999,1099.3009812700645,1099.30098125632,2.46996023633983e-09,,,,,,,3,2,0,1140.2011735121544
2021-04-26 15:59:59.999,1098.6634982343908,450.367183819915,114.50761523499997,BUY,5.6615,114.50761523253001,648.933797436405,0.648933797436405,QUOTE,4,2,0,1160.055881531154
2021-04-26 19:59:59.999,1108.0932347012958,1108.093234672558,4.999975544706103e-09,SELL,5.7497,657.7260508526431,114.50761523,0.11450761523,BASE,4,3,0,1177.6771910217008
2021-04-26 23:59:59.999,1107.3389183299787,454.0631167861701,111.42917112316998,BUY,5.8636,111.42917111817,654.030117886388,0.654030117886388,QUOTE,5,3,0,1201.2610598863744
2021-04-27 03:59:59.999,1107.840349600033,454.0631167861701,111.42917112316998,,,,,,,5,3,0,1202.1831051504146
2021-04-27 07:59:59.999,1119.1726963032593,454.0631167861701,111.42917112316998,,,,,,,5,3,0,1223.0213281177237
2021-04-27 11:59:59.999,1130.9863055965898,1130.9863055773094,3.1699727287559654e-09,SELL,6.081,676.9231887911394,111.42917112,0.11142917112,BASE,5,4,0,1246.2363788767814
2021-04-27 15:59:59.999,1130.9863055963533,1130.9863055773094,3.1699727287559654e-09,,,,,,,5,4,0,1230.9509173884699
2021-04-27 19:59:59.999,1130.986305596115,1130.9863055773094,3.1699727287559654e-09,,,,,,,5,4,0,1215.5425165316199
2021-04-27 23:59:59.999,1130.9863055965277,1130.9863055773094,3.1699727287559654e-09,,,,,,,5,4,0,1242.220359504517
2021-04-28 03:59:59.999,1130.3531311704355,464.1946790031045,112.05733618747996,BUY,5.9445,112.05733618430999,666.7916265742049,0.6667916265742049,QUOTE,6,4,0,1218.0832634814194
2021-04-28 07:59:59.999,1117.825120984675,464.1946790031045,112.05733618747996,,,,,,,6,4,0,1195.1755611437088
2021-04-28 11:59:59.999,1130.106605030823,464.1946790031045,112.05733618747996,,,,,,,6,4,0,1217.6324857967775
2021-04-28 15:59:59.999,1117.7130636484876,464.1946790031045,112.05733618747996,,,,,,,6,4,0,1194.9706621961443
2021-04-28 19:59:59.999,1129.613552751598,464.1946790031045,112.05733618747996,,,,,,,6,4,0,1216.7309304274938
2021-04-28 23:59:59.999,1131.2720013271728,464.1946790031045,112.05733618747996,,,,,,,6,4,0,1219.7634348514484
2021-04-29 03:59:59.999,1123.2038731216742,464.1946790031045,112.05733618747996,,,,,,,6,4,0,1205.0107106268047
2021-04-29 07:59:59.999,1125.4450198454238,464.1946790031045,112.05733618747996,,,,,,,6,4,0,1209.1086895780945
2021-04-29 11:59:59.999,1131.7426421391601,464.1946790031045,112.05733618747996,,,,,,,6,4,0,1220.6240104312192
2021-04-29 15:59:59.999,1126.3975072030175,464.1946790031045,112.05733618747996,,,,,,,6,4,0,1210.8503306323928
2021-04-29 19:59:59.999,1106.316832558221,464.1946790031045,112.05733618747996,,,,,,,6,4,0,1174.1324392288348
2021-04-29 23:59:59.999,1124.7614700946801,464.1946790031045,112.05733618747996,,,,,,,6,4,0,1207.858805997951
2021-04-30 03:59:59.999,1148.248687759576,464.1946790031045,112.05733618747996,,,,,,,6,4,0,1250.8056254074695
2021-04-30 07:59:59.999,1163.5162472234113,478.8846156986876,109.70078538747997,SELL,6.2399,14.689936695583079,2.3565508,0.0023565508,BASE,6,5,0,1278.753841855267
