datetime,value,cash,available_base,trade_type,buy_or_sell_price,received_amounts,paid_amounts,payment_commission,commission_type,buy_counts,sell_counts,stop_loss_counts,buy_and_hold
2022-03-02 19:59:59.999,943.7239141418394,155.2188964582559,7.142255594959995,,,,,,,171,165,0,518.8191566625369
2022-03-02 23:59:59.999,943.0096885823433,155.2188964582559,7.142255594959995,,,,,,,171,165,0,518.3492117742555
2022-03-03 03:59:59.999,942.2954630228473,155.2188964582559,7.142255594959995,,,,,,,171,165,0,517.8792668859743
2022-03-03 07:59:59.999,952.2946208557913,155.2188964582559,7.142255594959995,,,,,,,171,165,0,524.4584953219122
2022-03-03 11:59:59.999,949.4377186178074,155.2188964582559,7.142255594959995,,,,,,,171,165,0,522.5787157687871
2022-03-03 15:59:59.999,940.8670119038553,155.2188964582559,7.142255594959995,,,,,,,171,165,0,516.9393771094117
2022-03-03 19:59:59.999,941.5812374633513,155.2188964582559,7.142255594959995,,,,,,,171,165,0,517.4093219976929
2022-03-03 23:59:59.999,953.0088464152874,155.2188964582559,7.142255594959995,,,,,,,171,165,0,524.9284402101936
2022-03-04 03:59:59.999,923.7255984759513,155.2188964582559,7.142255594959995,,,,,,,171,165,0,505.6606997906609
2022-03-04 07:59:59.999,920.1030464387194,920.103045907008,4.959994193143302e-09,SELL,107.2,764.884149448752,7.14225559,0.00714225559,BASE,171,166,0,503.7809202375358
2022-03-04 11:59:59.999,920.1030464397113,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,504.7208100140984
2022-03-04 15:59:59.999,920.1030464268154,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,492.502242918785
2022-03-04 19:59:59.999,920.1030464168954,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,483.1033451531593
2022-03-04 23:59:59.999,920.1030464079674,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,474.6443371640962
2022-03-05 03:59:59.999,920.1030464079674,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,474.6443371640962
2022-03-05 07:59:59.999,920.1030464134234,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,479.8137309351903
2022-03-05 11:59:59.999,920.1030464198714,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,485.92301448284707
2022-03-05 15:59:59.999,920.1030464198714,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,485.92301448284707
2022-03-05 19:59:59.999,920.1030464278074,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,493.44213269534754
2022-03-05 23:59:59.999,920.1030464273114,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,492.9721878070663
2022-03-06 03:59:59.999,920.1030464223513,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,488.2727389242535
2022-03-06 07:59:59.999,920.1030464208634,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,486.86290425940956
2022-03-06 11:59:59.999,920.1030464154073,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,481.69351048831544
2022-03-06 15:59:59.999,920.1030464168954,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,483.1033451531593
2022-03-06 19:59:59.999,920.1030464178874,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,484.0432349297219
2022-03-06 23:59:59.999,920.1030464084633,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,475.11428205237746
2022-03-07 03:59:59.999,920.1030463975515,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,464.7754945101893
2022-03-07 07:59:59.999,920.1030463990394,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,466.18532917503313
2022-03-07 11:59:59.999,920.1030464039994,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,470.88477805784595
2022-03-07 15:59:59.999,920.1030464188793,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,484.98312470628446
2022-03-07 19:59:59.999,920.1030463881274,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,455.8465416328449
2022-03-07 23:59:59.999,920.1030463950714,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,462.42577006878287
2022-03-08 03:59:59.999,920.1030464054874,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,472.2946127226898
2022-03-08 07:59:59.999,920.1030464015194,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,468.53505361643954
2022-03-08 11:59:59.999,920.1030464074714,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,474.17439227581497
2022-03-08 15:59:59.999,920.1030464039994,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,470.88477805784595
2022-03-08 19:59:59.999,920.1030464039994,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,470.88477805784595
2022-03-08 23:59:59.999,920.1030464064794,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,473.23450249925236
2022-03-09 03:59:59.999,920.1030464297913,920.103045907008,4.959994193143302e-09,,,,,,,171,166,0,495.3219122484727
2022-03-09 07:59:59.999,918.6016067624103,145.72989474700796,7.270665211809994,BUY,106.4,7.2706652068499995,774.37315116,0.77437315116,QUOTE,172,166,0,499.5514162430042
2022-03-09 11:59:59.999,923.6910724106773,145.72989474700796,7.270665211809994,,,,,,,172,166,0,502.84103046097323
2022-03-09 15:59:59.999,935.3241367495732,145.72989474700796,7.270665211809994,,,,,,,172,166,0,510.3601486734737
2022-03-09 19:59:59.999,924.4181389318583,145.72989474700796,7.270665211809994,,,,,,,172,166,0,503.3109753492545
2022-03-09 23:59:59.999,922.9640058894963,145.72989474700796,7.270665211809994,,,,,,,172,166,0,502.371085572692
2022-03-10 03:59:59.999,905.5144093811523,145.72989474700796,7.270665211809994,,,,,,,172,166,0,491.09240825394113
2022-03-10 07:59:59.999,882.9751985535854,134.97248914500796,7.3767525582699935,BUY,101.3,0.10608734646000001,10.757405602,0.010757405602000001,QUOTE,173,166,0,476.5241167172214
2022-03-10 11:59:59.999,884.4505490652393,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,477.46400649378387
2022-03-10 15:59:59.999,891.0896263676823,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,481.69351048831544
2022-03-10 19:59:59.999,894.0403273909903,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,483.5732900414406
2022-03-10 23:59:59.999,891.0896263676823,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,481.69351048831544
2022-03-11 03:59:59.999,880.7621727861042,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,475.11428205237746
2022-03-11 07:59:59.999,897.7287036701252,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,485.92301448284707
2022-03-11 11:59:59.999,916.9082603216273,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,498.14158157816036
2022-03-11 15:59:59.999,899.9417294376062,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,487.33284914769087
2022-03-11 19:59:59.999,894.7780026468172,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,484.0432349297219
2022-03-11 23:59:59.999,906.5808067400492,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,491.5623531422224
2022-03-12 03:59:59.999,919.8589613449353,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,500.0213611312855
2022-03-12 07:59:59.999,922.0719871124163,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,501.4311957961294
2022-03-12 11:59:59.999,912.4822087866653,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,495.3219122484727
2022-03-12 15:59:59.999,912.4822087866653,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,495.3219122484727
2022-03-12 19:59:59.999,913.2198840424924,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,495.79185713675395
2022-03-12 23:59:59.999,913.9575592983192,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,496.2618020250352
2022-03-13 03:59:59.999,922.8096623682432,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,501.9011406844106
2022-03-13 07:59:59.999,916.9082603216273,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,498.14158157816036
2022-03-13 11:59:59.999,912.4822087866653,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,495.3219122484727
2022-03-13 15:59:59.999,911.0068582750114,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,494.38202247191015
2022-03-13 19:59:59.999,911.7445335308382,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,494.8519673601914
2022-03-13 23:59:59.999,885.1882243210664,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,477.93395138206523
2022-03-14 03:59:59.999,887.4012500885474,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,479.34378604690903
2022-03-14 07:59:59.999,899.9417294376062,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,487.33284914769087
2022-03-14 11:59:59.999,908.7938325075304,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,492.9721878070663
2022-03-14 15:59:59.999,903.6301057167414,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,489.6825735890973
2022-03-14 19:59:59.999,892.5649768793362,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,482.63340026487805
2022-03-14 23:59:59.999,913.9575592983192,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,496.2618020250352
2022-03-15 03:59:59.999,909.5315077633572,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,493.44213269534754
2022-03-15 07:59:59.999,897.7287036701252,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,485.92301448284707
2022-03-15 11:59:59.999,901.4170799492604,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,488.2727389242535
2022-03-15 15:59:59.999,908.0561572517033,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,492.502242918785
2022-03-15 19:59:59.999,933.8747912056483,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,508.9503140086299
2022-03-15 23:59:59.999,922.8096623682432,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,501.9011406844106
2022-03-16 03:59:59.999,921.3343118565892,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,500.96125090784807
2022-03-16 07:59:59.999,925.0226881357241,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,503.3109753492545
2022-03-16 11:59:59.999,930.1864149265132,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,506.6005895672235
2022-03-16 15:59:59.999,935.3501417173022,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,509.89020378519245
2022-03-16 19:59:59.999,943.4645695313991,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,515.0595975562866
2022-03-16 23:59:59.999,956.7427241362852,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,523.5186055453497
2022-03-17 03:59:59.999,946.4152705547071,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,516.9393771094117
2022-03-17 07:59:59.999,940.5138685080913,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,513.1798180031615
2022-03-17 11:59:59.999,944.9399200430532,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,515.9994873328492
2022-03-17 15:59:59.999,947.1529458105342,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,517.4093219976929
2022-03-17 19:59:59.999,951.5789973454962,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,520.2289913273808
2022-03-17 23:59:59.999,947.8906210663613,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,517.8792668859743
2022-03-18 03:59:59.999,936.8254922289564,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,510.83009356175506
2022-03-18 07:59:59.999,941.2515437639183,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,513.6497628914427
2022-03-18 11:59:59.999,938.3008427406103,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,511.7699833383176
2022-03-18 15:59:59.999,953.0543478571503,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,521.1688811039432
2022-03-18 19:59:59.999,964.1194766945553,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,528.2180544281625
2022-03-18 23:59:59.999,960.4311004154204,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,525.8683299867562
2022-03-19 03:59:59.999,962.6441261829013,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,527.2781646515999
2022-03-19 07:59:59.999,967.8078529736902,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,530.567778869569
2022-03-19 11:59:59.999,964.8571519503823,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,528.6879993164438
2022-03-19 15:59:59.999,972.2339045086521,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,533.3874481992566
2022-03-19 19:59:59.999,972.9715797644792,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,533.8573930875378
2022-03-19 23:59:59.999,996.5771879509432,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,548.895629512539
2022-03-20 03:59:59.999,993.6264869276351,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,547.0158499594139
2022-03-20 07:59:59.999,986.2497343693653,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,542.3164010766011
2022-03-20 11:59:59.999,977.3976312994412,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,536.6770624172257
2022-03-20 15:59:59.999,964.1194766945553,134.97248914500796,7.3767525582699935,,,,,,,173,166,0,528.2180544281625
