datetime,value,cash,available_base,trade_type,buy_or_sell_price,received_amounts,paid_amounts,payment_commission,commission_type,buy_counts,sell_counts,stop_loss_counts,buy_and_hold
2022-02-22 15:59:59.999,7540.669039418448,7540.669039418235,1.4733814168721437e-10,,,,,,,217,204,0,4186.169091292431
2022-02-22 19:59:59.999,7540.669039418448,7540.669039418235,1.4733814168721437e-10,,,,,,,217,204,0,4191.967109424415
2022-02-22 23:59:59.999,7540.669039418451,7540.669039418235,1.4733814168721437e-10,,,,,,,217,204,0,4238.351254480287
2022-02-23 03:59:59.999,7540.66903941845,7540.669039418235,1.4733814168721437e-10,,,,,,,217,204,0,4220.9572000843345
2022-02-23 07:59:59.999,7540.66903941846,7540.669039418235,1.4733814168721437e-10,,,,,,,217,204,0,4418.08981657179
2022-02-23 11:59:59.999,7540.669039418466,7540.669039418235,1.4733814168721437e-10,,,,,,,217,204,0,4542.747206409445
2022-02-23 15:59:59.999,7540.6690394184625,7540.669039418235,1.4733814168721437e-10,,,,,,,217,204,0,4473.170988825638
2022-02-23 19:59:59.999,7540.669039418458,7540.669039418235,1.4733814168721437e-10,,,,,,,217,204,0,4386.200716845878
2022-02-23 23:59:59.999,7540.669039418447,7540.669039418235,1.4733814168721437e-10,,,,,,,217,204,0,4162.977018764495
2022-02-24 03:59:59.999,7533.12837037901,4.547473508864641e-11,5737.340723822517,BUY,1.313,5737.34072382237,7540.66903941819,7.54066903941819,QUOTE,218,204,0,3806.3989036474804
2022-02-24 07:59:59.999,7445.3527946452505,7445.352794641983,2.5174813345074654e-09,SELL,1.299,7445.352794641937,5737.34072382,5.73734072382,BASE,218,205,0,3762.913767657601
2022-02-24 11:59:59.999,7445.3527946452305,7445.352794641983,2.5174813345074654e-09,,,,,,,218,205,0,3739.721695129665
2022-02-24 15:59:59.999,7437.907441850777,7.322341843973845e-09,5461.018679767588,BUY,1.362,5461.01867976507,7445.35279463466,7.44535279463466,QUOTE,219,205,0,3948.4503478810884
2022-02-24 19:59:59.999,7913.016066990557,7.322341843973845e-09,5461.018679767588,,,,,,,219,205,0,4200.664136622391
2022-02-24 23:59:59.999,7856.003031973802,7856.003031962868,7.58791429689154e-09,SELL,1.44,7856.003031955545,5461.01867976,5.46101867976,BASE,219,206,0,4177.472064094455
2022-02-25 03:59:59.999,7856.003031973863,7856.003031962868,7.58791429689154e-09,,,,,,,219,206,0,4200.664136622391
2022-02-25 07:59:59.999,7856.00303197384,7856.003031962868,7.58791429689154e-09,,,,,,,219,206,0,4191.967109424415
2022-02-25 11:59:59.999,7856.003031973863,7856.003031962868,7.58791429689154e-09,,,,,,,219,206,0,4200.664136622391
2022-02-25 15:59:59.999,7856.003031974371,7856.003031962868,7.58791429689154e-09,,,,,,,219,206,0,4394.897744043855
2022-02-25 19:59:59.999,7856.003031974235,7856.003031962868,7.58791429689154e-09,,,,,,,219,206,0,4342.715580855998
2022-02-25 23:59:59.999,7856.0030319746365,7856.003031962868,7.58791429689154e-09,,,,,,,219,206,0,4496.363061353573
2022-02-26 03:59:59.999,7853.202371949108,5.055343008137243,5050.287663411178,BUY,1.553,5050.28766340359,7850.94768895473,7.85094768895473,QUOTE,220,206,0,4505.06008855155
2022-02-26 07:59:59.999,7802.699495314996,5.055343008137243,5050.287663411178,,,,,,,220,206,0,4476.06999789163
2022-02-26 11:59:59.999,7724.268527902223,7724.268527900421,1.177795638795942e-09,SELL,1.53,7719.213184892284,5050.28766341,5.050287663410001,BASE,220,207,0,4435.483870967742
2022-02-26 15:59:59.999,7724.268527902243,7724.268527900421,1.177795638795942e-09,,,,,,,220,207,0,4484.767025089605
2022-02-26 19:59:59.999,7724.268527902219,7724.268527900421,1.177795638795942e-09,,,,,,,220,207,0,4426.786843769766
2022-02-26 23:59:59.999,7724.268527902206,7724.268527900421,1.177795638795942e-09,,,,,,,220,207,0,4394.897744043855
2022-02-27 03:59:59.999,7716.544259374261,8.099959813989699e-09,5245.781277611258,BUY,1.471,5245.78127761008,7724.268527892321,7.724268527892321,QUOTE,221,207,0,4264.442336074215
2022-02-27 07:59:59.999,7805.722541093652,8.099959813989699e-09,5245.781277611258,,,,,,,221,207,0,4313.725490196079
2022-02-27 11:59:59.999,8020.799573475712,8.099959813989699e-09,5245.781277611258,,,,,,,221,207,0,4432.58486190175
2022-02-27 15:59:59.999,7957.850198144378,8.099959813989699e-09,5245.781277611258,,,,,,,221,207,0,4397.796753109846
2022-02-27 19:59:59.999,7493.965759765216,7493.965759763417,1.2578311725519598e-09,SELL,1.43,7493.965759755317,5245.78127761,5.24578127761,BASE,221,208,0,4145.582964368543
2022-02-27 23:59:59.999,7493.965759765244,7493.965759763417,1.2578311725519598e-09,,,,,,,221,208,0,4212.260172886359
2022-02-28 03:59:59.999,7493.96575976523,7493.965759763417,1.2578311725519598e-09,,,,,,,221,208,0,4180.371073160447
2022-02-28 07:59:59.999,7493.965759765266,7493.965759763417,1.2578311725519598e-09,,,,,,,221,208,0,4261.543327008223
2022-02-28 11:59:59.999,7493.965759765269,7493.965759763417,1.2578311725519598e-09,,,,,,,221,208,0,4267.341345140207
2022-02-28 15:59:59.999,7493.965759765384,7493.965759763417,1.2578311725519598e-09,,,,,,,221,208,0,4534.05017921147
2022-02-28 19:59:59.999,7493.965759765361,7493.965759763417,1.2578311725519598e-09,,,,,,,221,208,0,4481.8680160236145
2022-02-28 23:59:59.999,7491.11489546775,4.6431014767667875,4638.4583605892085,BUY,1.613,4638.458360587951,7489.32265828665,7.489322658286651,QUOTE,222,208,0,4679.00063251107
2022-03-01 03:59:59.999,7356.599603010662,4.6431014767667875,4638.4583605892085,,,,,,,222,208,0,4594.929369597301
