datetime,value,cash,available_base,trade_type,buy_or_sell_price,received_amounts,paid_amounts,payment_commission,commission_type,buy_counts,sell_counts,stop_loss_counts,buy_and_hold
2021-05-10 19:59:59.999,1338.020427610912,0.0,29.006686342588278,,,,,,,9,8,0,1497.4457649277408
2021-05-10 23:59:59.999,1342.4199877553785,1342.4199876354533,2.588276259984923e-09,SELL,46.326,1342.4199876354533,29.00668634,0.02900668634,BASE,9,9,0,1504.1331094381276
2021-05-11 03:59:59.999,1342.419987753093,1342.4199876354533,2.588276259984923e-09,,,,,,,9,9,0,1475.4684239882663
2021-05-11 07:59:59.999,1342.4199877555027,1342.4199876354533,2.588276259984923e-09,,,,,,,9,9,0,1505.6913256347223
2021-05-11 11:59:59.999,1340.932385507826,0.0,29.03645190679773,BUY,46.186,29.036451904209454,1342.4199876354533,1.3424199876354532,QUOTE,10,9,0,1499.166295311481
2021-05-11 15:59:59.999,1370.8108945199208,0.0,29.03645190679773,,,,,,,10,9,0,1532.5705550259852
2021-05-11 19:59:59.999,1404.3360044179976,1404.3360040888651,6.797730378593769e-09,SELL,48.413,1404.3360040888651,29.0364519,0.0290364519,BASE,10,10,0,1571.785662640291
2021-05-11 23:59:59.999,1404.3360044207711,1404.3360040888651,6.797730378593769e-09,,,,,,,10,10,0,1585.0305003113483
2021-05-12 03:59:59.999,1404.336004426216,1404.3360040888651,6.797730378593769e-09,,,,,,,10,10,0,1611.0332330920264
2021-05-12 07:59:59.999,1404.3360044176034,1404.3360040888651,6.797730378593769e-09,,,,,,,10,10,0,1569.9028180694056
2021-05-12 11:59:59.999,1404.3360044152241,1404.3360040888651,6.797730378593769e-09,,,,,,,10,10,0,1558.540824969234
2021-05-12 15:59:59.999,1402.7808544531108,0.0,30.16278956830393,BUY,46.512,30.162789561506198,1404.3360040888651,1.4043360040888653,QUOTE,11,10,0,1509.7491803133548
2021-05-12 19:59:59.999,1379.4951809063803,0.0,30.16278956830393,,,,,,,11,10,0,1484.6878698181197
2021-05-12 23:59:59.999,1255.4356274119461,0.0,30.16278956830393,,,,,,,11,10,0,1351.1682194723903
2021-05-13 03:59:59.999,1315.6206177869713,1315.6206174241809,8.303928211716993e-09,SELL,43.661,1315.6206174241809,30.16278956,0.03016278956,BASE,11,11,0,1418.2689044382603
2021-05-13 07:59:59.999,1314.39475977941,0.08976262679084357,29.890948309133933,BUY,43.967,29.890948300830004,1315.53085479739,1.31553085479739,QUOTE,12,11,0,1427.3909617558263
2021-05-13 11:59:59.999,1270.4849567132921,0.08976262679084357,29.890948309133933,,,,,,,12,11,0,1379.7030535725353
2021-05-13 15:59:59.999,1294.337933463981,0.08976262679084357,29.890948309133933,,,,,,,12,11,0,1405.6083978409263
2021-05-13 19:59:59.999,1232.6049051952386,1232.6049048182083,9.13393094492676e-09,SELL,41.275,1232.5151421914175,29.8909483,0.0298909483,BASE,12,12,0,1340.0010033967933
2021-05-13 23:59:59.999,1231.770952760435,0.3986527159081561,28.446699934033933,BUY,43.273,28.446699924900003,1232.2062521023001,1.2322062521023,QUOTE,13,12,0,1405.2188437917775
2021-05-14 03:59:59.999,1241.3953531959764,1241.3953530198348,4.0339322993077076e-09,SELL,43.669,1240.9967003039267,28.44669993,0.028446699930000003,BASE,13,13,0,1417.4897963399626
2021-05-14 07:59:59.999,1240.264360530288,0.11040312063482816,27.573069733633933,BUY,44.973,27.5730697296,1241.2849498992,1.2412849498992,QUOTE,14,13,0,1460.081039046891
2021-05-14 11:59:59.999,1264.170211989349,0.11040312063482816,27.573069733633933,,,,,,,14,13,0,1488.2263190978874
2021-05-14 15:59:59.999,1299.408595108933,0.11040312063482816,27.573069733633933,,,,,,,14,13,0,1529.7138253322278
2021-05-14 19:59:59.999,1270.9807602135566,0.11040312063482816,27.573069733633933,,,,,,,14,13,0,1496.2446399428654
2021-05-14 23:59:59.999,1284.1055414067662,0.11040312063482816,27.573069733633933,,,,,,,14,13,0,1511.6969505590987
2021-05-15 03:59:59.999,1284.794868150107,0.11040312063482816,27.573069733633933,,,,,,,14,13,0,1512.5085214948251
2021-05-15 07:59:59.999,1236.1594749199378,1236.1594747569304,3.633932266211559e-09,SELL,44.873,1236.0490716362956,27.57306973,0.02757306973,BASE,14,14,0,1456.1854985554037
