datetime,value,cash,available_base,trade_type,buy_or_sell_price,received_amounts,paid_amounts,payment_commission,commission_type,buy_counts,sell_counts,stop_loss_counts,buy_and_hold
2021-04-24 03:59:59.999,1099.2988464135035,0.3988464970639143,30.649812846659998,BUY,35.8404,30.649812846659998,1099.601153502936,1.0996011535029362,QUOTE,1,0,0,1100.0
2021-04-24 07:59:59.999,1101.1439651468725,0.3988464970639143,30.649812846659998,,,,,,,1,0,0,1101.8469656992086
2021-04-24 11:59:59.999,1082.5242038425265,0.3988464970639143,30.649812846659998,,,,,,,1,0,0,1083.208565993741
2021-04-24 15:59:59.999,1133.1792782634639,1133.1792780172698,6.6599987746940315e-09,SELL,36.9958,1132.7804315202059,30.64981284,0.03064981284,BASE,1,1,0,1134.1381849420138
2021-04-24 19:59:59.999,1132.6409451980117,0.5948463627917135,26.889200549999998,BUY,42.0783,26.88920054334,1132.584431654478,1.1325844316544782,QUOTE,2,1,0,1291.661041909554
2021-04-24 23:59:59.999,1098.7524857448466,0.5948463627917135,26.889200549999998,,,,,,,2,1,0,1252.9944161502117
2021-04-25 03:59:59.999,1102.8988004696566,0.5948463627917135,26.889200549999998,,,,,,,2,1,0,1257.7253482235994
2021-04-25 04:01:01.539,1110.7128021494866,0.5948463627917135,26.889200549999998,,,,,,,2,1,0,1266.6410995888814
2021-04-25 11:59:59.999,1131.4739538941417,0.5948463627917135,26.889200549999998,,,,,,,2,1,0,1290.3295084984968
2021-04-25 15:59:59.999,1256.9658528609916,0.5948463627917135,26.889200549999998,,,,,,,2,1,0,1433.5153709271644
2021-04-25 19:59:59.999,1184.4456789776416,0.5948463627917135,26.889200549999998,,,,,,,2,1,0,1350.7700803828925
2021-04-25 23:59:59.999,1275.2773984355417,0.5948463627917135,26.889200549999998,,,,,,,2,1,0,1454.4087868932932
2021-04-26 03:59:59.999,1269.4693311167416,0.5948463627917135,26.889200549999998,,,,,,,2,1,0,1447.7818003313494
2021-04-26 07:59:59.999,1287.4582062846916,0.5948463627917135,26.889200549999998,,,,,,,2,1,0,1468.30705037737
2021-04-26 11:59:59.999,1221.5258865360915,0.5948463627917135,26.889200549999998,,,,,,,2,1,0,1393.0784807019697
2021-04-26 15:59:59.999,1259.4433431324155,1259.4433426639057,9.999997274690031e-09,SELL,46.863,1258.848496301114,26.88920054,0.02688920054,BASE,2,2,0,1437.4117935816407
2021-04-26 19:59:59.999,1259.4433431171656,1259.4433426639057,9.999997274690031e-09,,,,,,,2,2,0,1390.624041234583
2021-04-26 23:59:59.999,1259.4433431026855,1259.4433426639057,9.999997274690031e-09,,,,,,,2,2,0,1346.198686874885
2021-04-27 03:59:59.999,1259.4433431145555,1259.4433426639057,9.999997274690031e-09,,,,,,,2,2,0,1382.616432472234
2021-04-27 07:59:59.999,1258.2666617000361,0.08276213640579044,27.559720052649997,BUY,45.65,27.55972004265,1259.3605805275,1.2593605805274999,QUOTE,3,2,0,1400.6565625575258
2021-04-27 11:59:59.999,1244.018286432816,0.08276213640579044,27.559720052649997,,,,,,,3,2,0,1384.7947474995399
2021-04-27 15:59:59.999,1208.2490218516011,1208.2490217352715,2.649997554726724e-09,SELL,43.882,1208.1662595988657,27.55972005,0.02755972005,BASE,3,3,0,1346.8122967417316
2021-04-27 19:59:59.999,1208.2490218503265,1208.2490217352715,2.649997554726724e-09,,,,,,,3,3,0,1332.0549794440694
2021-04-27 23:59:59.999,1208.249021849611,1208.2490217352715,2.649997554726724e-09,,,,,,,3,3,0,1323.7712462416396
2021-04-28 03:59:59.999,1208.2490218496428,1208.2490217352715,2.649997554726724e-09,,,,,,,3,3,0,1324.1394121617475
2021-04-28 07:59:59.999,1207.0407728261628,1.2644159141927958e-07,28.43240224953999,BUY,42.453,28.432402246889993,1208.24902160883,1.20824902160883,QUOTE,4,3,0,1302.4789838620607
2021-04-28 11:59:59.999,1254.0111013424028,1.2644159141927958e-07,28.43240224953999,,,,,,,4,3,0,1353.1631588635944
2021-04-28 15:59:59.999,1303.0854276251089,1.2644159141927958e-07,28.43240224953999,,,,,,,4,3,0,1406.1176903724613
2021-04-28 19:59:59.999,1296.460677900966,1.2644159141927958e-07,28.43240224953999,,,,,,,4,3,0,1398.9691354236975
2021-04-28 23:59:59.999,1274.709890180068,1.2644159141927958e-07,28.43240224953999,,,,,,,4,3,0,1375.498558016813
2021-04-29 03:59:59.999,1228.6778309380627,1.2644159141927958e-07,28.43240224953999,,,,,,,4,3,0,1325.8268392955758
2021-04-29 07:59:59.999,1239.8048799912387,1239.8048795748277,9.539991907558942e-09,SELL,43.649,1239.8048794483861,28.43240224,0.028432402239999998,BASE,4,4,0,1339.1728538994907
2021-04-29 11:59:59.999,1239.804879995484,1239.8048795748277,9.539991907558942e-09,,,,,,,4,4,0,1352.825673436829
2021-04-29 15:59:59.999,1239.804879997125,1239.8048795748277,9.539991907558942e-09,,,,,,,4,4,0,1358.10271829171
2021-04-29 19:59:59.999,1239.8048799752976,1239.8048795748277,9.539991907558942e-09,,,,,,,4,4,0,1287.9057495244524
2021-04-29 23:59:59.999,1239.8048799801247,1239.8048795748277,9.539991907558942e-09,,,,,,,4,4,0,1303.430079155673
2021-04-30 03:59:59.999,1239.8048799779401,1239.8048795748277,9.539991907558942e-09,,,,,,,4,4,0,1296.4042461802787
2021-04-30 07:59:59.999,1239.804879985076,1239.8048795748277,9.539991907558942e-09,,,,,,,4,4,0,1319.3532552003437
2021-04-30 11:59:59.999,1239.8048799846372,1239.8048795748277,9.539991907558942e-09,,,,,,,4,4,0,1317.9419525065964
