datetime,value,cash,available_base,trade_type,buy_or_sell_price,received_amounts,paid_amounts,payment_commission,commission_type,buy_counts,sell_counts,stop_loss_counts,buy_and_hold
2021-04-24 03:59:59.999,1098.8385729058946,0.0,3.0713547052740435,BUY,357.79,3.0713547052740435,1100.0,1.1,QUOTE,1,0,0,1100.0
2021-04-24 07:59:59.999,1102.677766287487,0.0,3.0713547052740435,,,,,,,1,0,0,1103.8432512508036
2021-04-24 11:59:59.999,1104.0598759048605,0.0,3.0713547052740435,,,,,,,1,0,0,1105.226821701093
2021-04-24 15:59:59.999,1141.9603929679422,0.0,3.0713547052740435,,,,,,,1,0,0,1143.1673980490261
2021-04-24 19:59:59.999,1171.2558034152626,1171.2558014013691,5.27404342420823e-09,SELL,381.73,1171.2558014013691,3.0713547,0.0030713547000000003,BASE,1,1,0,1174.0363920954806
2021-04-24 23:59:59.999,1171.255803411729,1171.2558014013691,5.27404342420823e-09,,,,,,,1,1,0,1171.9764094250497
2021-04-25 03:59:59.999,1169.9937894723478,0.0,3.0252722487261408,BUY,386.77,3.0252722434520973,1171.2558014013691,1.1712558014013692,QUOTE,2,1,0,1189.071190988624
2021-04-25 04:01:02.712,1177.6174755391376,0.0,3.0252722487261408,,,,,,,2,1,0,1196.819185510244
2021-04-25 11:59:59.999,1134.2350714924048,0.0,3.0252722487261408,,,,,,,2,1,0,1152.7294071610254
2021-04-25 15:59:59.999,1126.9958975308964,1126.9958942777039,8.726140698911422e-09,SELL,372.9,1126.9958942777039,3.02527224,0.00302527224,BASE,2,2,0,1146.241999049669
2021-04-25 19:59:59.999,1126.8583903261156,0.9894900242038602,3.1887076591761407,BUY,352.77,3.18870765045,1126.0064042535,1.1260064042535,QUOTE,3,2,0,1085.580121306985
2021-04-25 23:59:59.999,1132.9636494498438,1132.9636461882765,9.176140736144589e-09,SELL,355.35,1131.9741561640726,3.18870765,0.0031887076500000003,BASE,3,3,0,1092.8361796685022
2021-04-26 03:59:59.999,1132.9636496238236,1132.9636461882765,9.176140736144589e-09,,,,,,,3,3,0,1151.130614640691
2021-04-26 07:59:59.999,1131.9201328817358,0.08944745787653119,2.978580187436141,BUY,379.96,2.97858017826,1132.8741987304,1.1328741987304,QUOTE,4,3,0,1168.3176342342847
2021-04-26 11:59:59.999,1135.166785286041,0.08944745787653119,2.978580187436141,,,,,,,4,3,0,1171.6689493249853
2021-04-26 15:59:59.999,1120.165404459597,1120.1654016621208,7.436141036265553e-09,SELL,376.42,1120.0759542042442,2.97858018,0.00297858018,BASE,4,4,0,1156.6648964418482
2021-04-26 19:59:59.999,1120.1654046268359,1120.1654016621208,7.436141036265553e-09,,,,,,,4,4,0,1225.8126729463065
2021-04-26 23:59:59.999,1120.1654046771785,1120.1654016621208,7.436141036265553e-09,,,,,,,4,4,0,1246.6277217206587
2021-04-27 03:59:59.999,1120.1654046695937,1120.1654016621208,7.436141036265553e-09,,,,,,,4,4,0,1243.4916287000028
2021-04-27 07:59:59.999,1120.1654046881097,1120.1654016621208,7.436141036265553e-09,,,,,,,4,4,0,1251.1473851916037
2021-04-27 11:59:59.999,1117.4256199392264,0.0,2.792447071019658,BUY,400.74,2.792447063583517,1120.1654016621208,1.1201654016621208,QUOTE,5,4,0,1230.3323364172516
2021-04-27 15:59:59.999,1103.7984782326503,0.0,2.792447071019658,,,,,,,5,4,0,1215.3282835341142
2021-04-27 19:59:59.999,1088.1328501642301,0.0,2.792447071019658,,,,,,,5,4,0,1198.0797719205077
2021-04-27 23:59:59.999,1121.4467437214946,0.0,2.792447071019658,,,,,,,5,4,0,1234.7597618581772
2021-04-28 03:59:59.999,1175.9553105477983,0.0,2.792447071019658,,,,,,,5,4,0,1294.775973390726
2021-04-28 07:59:59.999,1183.2156729324495,0.0,2.792447071019658,,,,,,,5,4,0,1302.7699359923977
2021-04-28 11:59:59.999,1224.8510587613525,0.0,2.792447071019658,,,,,,,5,4,0,1348.6122369119828
2021-04-28 15:59:59.999,1186.5107604762525,0.0,2.792447071019658,,,,,,,5,4,0,1306.397965173156
2021-04-28 19:59:59.999,1182.8247303425067,0.0,2.792447071019658,,,,,,,5,4,0,1302.3394918523074
2021-04-28 23:59:59.999,1154.7885617494694,0.0,2.792447071019658,,,,,,,5,4,0,1271.470497805853
2021-04-29 03:59:59.999,1145.1266948837413,0.0,2.792447071019658,,,,,,,5,4,0,1260.8323783436288
2021-04-29 07:59:59.999,1156.3802565799506,0.0,2.792447071019658,,,,,,,5,4,0,1273.2230203762194
2021-04-29 11:59:59.999,1176.625497844843,0.0,2.792447071019658,,,,,,,5,4,0,1295.5138776308804
2021-04-29 15:59:59.999,1153.364413743249,0.0,2.792447071019658,,,,,,,5,4,0,1269.9024512955252
2021-04-29 19:59:59.999,1128.2323901040722,0.0,2.792447071019658,,,,,,,5,4,0,1242.2310422897392
2021-04-29 23:59:59.999,1137.419540967727,0.0,2.792447071019658,,,,,,,5,4,0,1252.3464795818543
2021-04-30 03:59:59.999,1138.536519796135,0.0,2.792447071019658,,,,,,,5,4,0,1253.5763199821117
2021-04-30 07:59:59.999,1148.8964984296178,0.0,2.792447071019658,,,,,,,5,4,0,1264.9830896944966
2021-04-30 11:59:59.999,1130.8293658801206,0.0,2.792447071019658,,,,,,,5,4,0,1245.0904212203372
2021-04-30 15:59:59.999,1144.9032991180597,0.0,2.792447071019658,,,,,,,5,4,0,1260.5864102635774
2021-04-30 19:59:59.999,1159.2564770631006,0.0,2.792447071019658,,,,,,,5,4,0,1276.3898594068817
