Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.04.04 12:54:14;Buy;1.11;EURUSD;1.10119;;;2022.04.08 13:23:39;1.08798;;;-1 466.31;
2022.04.08 02:55:18;Buy;8.43;EURUSD;1.08615;;;2022.04.08 13:23:38;1.08800;;;1 559.55;
2022.04.08 06:45:04;Sell;0.33;EURUSD;1.08607;;;2022.04.08 10:18:01;1.08505;;;33.66;
2022.04.08 04:50:04;Sell;0.33;EURUSD;1.08660;;;2022.04.08 06:00:31;1.08561;;;32.67;
2022.04.08 03:35:02;Sell;0.33;EURUSD;1.08690;;;2022.04.08 04:00:29;1.08591;;;32.67;
2022.04.07 23:10:01;Sell;0.33;EURUSD;1.08706;;;2022.04.08 02:55:23;1.08603;;;33.99;
2022.04.07 20:15:03;Sell;0.33;EURUSD;1.08827;;;2022.04.07 22:18:28;1.08717;;;36.30;
2022.04.07 18:50:05;Sell;0.33;EURUSD;1.09038;;;2022.04.07 19:04:29;1.08937;;;33.33;
2022.04.07 17:35:03;Sell;0.33;EURUSD;1.09203;;;2022.04.07 17:44:02;1.09098;;;34.65;
2022.04.07 14:44:20;Sell;0.50;EURUSD;1.09198;;;2022.04.07 17:12:39;1.08979;;;109.50;
2022.04.07 12:45:02;Sell;0.33;EURUSD;1.08897;;;2022.04.07 17:12:38;1.08979;;;-27.06;
2022.04.07 09:27:06;Sell;0.50;EURUSD;1.09288;;;2022.04.07 10:21:29;1.09067;;;110.50;
2022.04.06 22:00:02;Sell;0.33;EURUSD;1.08983;;;2022.04.07 10:21:29;1.09067;;;-27.72;
2022.04.01 12:40:07;Buy;0.74;EURUSD;1.10418;;;2022.04.07 03:55:10;1.09093;;;-980.50;
2022.04.06 22:38:54;Buy;5.62;EURUSD;1.08913;;;2022.04.07 03:55:08;1.09094;;;1 017.22;
2022.03.31 21:10:51;Buy;0.50;EURUSD;1.10721;;;2022.04.06 21:58:51;1.09006;;;-857.50;
2022.04.06 21:15:41;Buy;5.70;EURUSD;1.08846;;;2022.04.06 21:58:49;1.09000;;;877.80;
2022.04.06 11:28:56;Sell;0.50;EURUSD;1.09116;;;2022.04.06 21:11:23;1.08876;;;120.00;
