Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.04.07 19:53:02;Sell;0.08;USDJPY;123.937;124.100;123.700;2022.04.07 20:41:20;123.935;;;0.13;
2022.03.24 19:04:00;Sell;0.08;USDJPY;122.375;;;2022.03.31 21:58:44;121.569;;;53.04;
2022.03.24 19:04:05;Sell;0.08;USDJPY;122.380;;;2022.03.31 21:56:45;121.547;;;54.83;
2022.03.24 18:59:41;Balance;;;;;;;;;;10 000.00;
2022.03.09 13:08:00;Buy;0.08;EURAUD;1.49691;1.49300;1.51000;2022.03.09 16:05:34;1.50361;;;39.23;
2022.03.09 13:08:16;Buy;0.08;EURAUD;1.49704;1.49300;1.51000;2022.03.09 16:05:30;1.50350;;;37.83;
2022.03.04 16:07:44;Buy;0.08;EURGBP;0.82416;0.81900;0.83300;2022.03.07 20:23:41;0.82993;;;60.54;
2022.03.02 16:05:38;Buy;0.08;EURGBP;0.83173;0.81900;0.84000;2022.03.07 20:23:36;0.82993;;;-18.88;
2022.03.02 16:05:48;Buy;0.08;EURGBP;0.83174;0.81900;0.84000;2022.03.07 20:23:31;0.82997;;;-18.57;
2022.03.04 16:07:28;Buy;0.08;EURGBP;0.82416;0.81900;0.83300;2022.03.07 20:23:26;0.82994;;;60.64;
2022.03.05 06:02:57;Balance;;;;;;;;;;0.00;
2022.02.28 14:49:17;Sell;0.08;GBPJPY;154.789;155.100;154.000;2022.02.28 19:20:09;154.312;;;33.16;
2022.02.28 14:49:27;Sell;0.08;GBPJPY;154.804;155.100;154.000;2022.02.28 19:20:03;154.290;;;35.74;
2022.02.22 11:21:59;Sell;0.08;USDJPY;114.790;115.300;114.000;2022.02.24 07:02:07;114.675;;;8.02;
2022.02.22 11:21:50;Sell;0.08;USDJPY;114.785;115.300;114.000;2022.02.24 07:02:02;114.683;;;7.12;
2022.02.16 13:11:20;Sell;0.07;GBPJPY;156.960;157.200;156.000;2022.02.17 11:00:49;156.408;;;33.57;
2022.02.16 13:11:36;Sell;0.07;GBPJPY;156.959;157.200;156.000;2022.02.17 11:00:41;156.389;;;34.66;
2022.02.15 13:50:56;Sell;0.07;USDJPY;115.689;115.900;115.000;2022.02.15 20:02:52;115.666;;;1.39;
2022.02.15 13:50:47;Sell;0.07;USDJPY;115.685;115.900;115.000;2022.02.15 20:02:45;115.666;;;1.15;
2022.02.10 15:50:33;Sell;0.07;USDJPY;116.137;116.400;115.000;2022.02.11 20:47:01;115.530;;;36.78;
2022.02.09 12:57:27;Sell;0.07;USDJPY;115.439;116.400;114.000;2022.02.11 20:46:57;115.534;;;-5.76;
2022.02.10 15:50:24;Sell;0.07;USDJPY;116.134;116.400;115.000;2022.02.11 20:46:51;115.544;;;35.74;
2022.02.09 12:57:36;Sell;0.07;USDJPY;115.441;116.400;114.000;2022.02.11 20:46:46;115.549;;;-6.54;
2022.02.03 14:24:05;Buy;0.07;XAUUSD;1 801.52;1 785.00;1 820.00;2022.02.03 22:21:09;1 805.76;;;29.68;
2022.02.03 14:24:22;Buy;0.07;XAUUSD;1 801.31;1 785.00;1 820.00;2022.02.03 22:21:03;1 805.70;;;30.73;
2022.02.02 10:03:23;Sell;0.07;USDJPY;114.609;114.700;114.000;2022.02.02 14:37:26;114.292;;;19.42;
2022.02.02 10:03:10;Sell;0.07;USDJPY;114.612;114.700;114.000;2022.02.02 14:37:21;114.293;;;19.54;
2022.02.05 05:57:20;Balance;;;;;;;;;;0.00;
2022.02.03 14:24:05;Buy;0.07;XAUUSD;1 801.52;1 785.00;1 820.00;2022.02.03 22:21:09;1 805.76;;;29.68;
2022.02.03 14:24:22;Buy;0.07;XAUUSD;1 801.31;1 785.00;1 820.00;2022.02.03 22:21:03;1 805.70;;;30.73;
2022.02.02 10:03:23;Sell;0.07;USDJPY;114.609;114.700;114.000;2022.02.02 14:37:26;114.292;;;19.42;
2022.02.02 10:03:10;Sell;0.07;USDJPY;114.612;114.700;114.000;2022.02.02 14:37:21;114.293;;;19.54;
2022.01.28 12:52:49;Sell;0.07;GBPNZD;2.04560;2.05100;2.03500;2022.01.28 17:50:59;2.04472;;;4.04;
2022.01.28 12:52:59;Sell;0.07;GBPNZD;2.04530;2.05100;2.03500;2022.01.28 17:50:55;2.04482;;;2.20;
2022.01.28 07:25:37;Sell;0.07;USDJPY;115.461;115.700;114.500;2022.01.28 17:49:58;115.182;;;16.96;
2022.01.28 07:25:50;Sell;0.07;USDJPY;115.461;115.700;114.500;2022.01.28 17:49:54;115.188;;;16.59;
2022.01.24 14:57:59;Buy;0.07;EURUSD;1.12980;1.12800;1.13500;2022.01.24 18:51:52;1.13102;;;8.54;
2022.01.24 14:57:46;Buy;0.07;EURUSD;1.12978;1.12800;1.13500;2022.01.24 18:51:48;1.13108;;;9.10;
2021.12.02 06:54:41;Buy Limit;0.10;XAUUSD;1 770.50;1 765.00;1 800.00;2022.01.19 18:14:17;1 841.09;;;;cancelled
2022.01.19 12:07:11;Sell;0.07;CADJPY;91.770;97.100;81.100;2022.01.19 16:52:53;91.517;;;15.49;
2022.01.19 12:07:28;Sell;0.07;CADJPY;91.775;92.100;91.100;2022.01.19 16:52:49;91.513;;;16.04;
2022.01.18 10:47:43;Sell;0.07;CADJPY;91.700;92.020;91.100;2022.01.18 19:14:50;91.348;;;21.50;
2022.01.18 10:47:59;Sell;0.07;CADJPY;91.692;92.020;91.100;2022.01.18 19:14:45;91.348;;;21.01;
2022.01.14 03:04:24;Sell;0.07;GBPUSD;1.37136;1.37550;1.36000;2022.01.14 18:16:41;1.36805;;;23.17;
2022.01.14 03:04:03;Sell;0.07;GBPUSD;1.37134;1.37550;1.36000;2022.01.14 18:16:35;1.36805;;;23.03;
2022.01.13 03:48:36;Buy;0.07;EURCAD;1.43132;1.42800;1.44000;2022.01.14 18:15:24;1.43427;;;16.46;
2022.01.13 03:48:27;Buy;0.07;EURCAD;1.43134;1.42800;1.44000;2022.01.14 18:15:18;1.43414;;;15.62;
2022.01.12 15:14:26;Sell;0.07;GBPNZD;2.01290;2.01400;2.00000;2022.01.12 16:41:19;2.00682;;;29.05;
2022.01.12 15:14:37;Sell;0.07;GBPNZD;2.01280;2.01400;2.00000;2022.01.12 16:41:15;2.00688;;;28.28;
2022.01.11 13:40:51;Sell;0.07;GBPNZD;2.01094;2.01600;2.00000;2022.01.11 20:56:44;2.00782;;;14.83;
2022.01.11 13:41:01;Sell;0.07;GBPNZD;2.01088;2.01600;2.00000;2022.01.11 20:56:38;2.00782;;;14.54;
2022.01.04 08:38:27;Sell;0.07;USDJPY;115.774;116.400;115.100;2022.01.07 16:42:27;115.734;;;2.42;
2022.01.04 08:38:40;Sell;0.07;USDJPY;115.772;116.400;115.100;2022.01.07 16:42:17;115.732;;;2.42;
2022.01.15 06:03:42;Balance;;;;;;;;;;0.00;
2022.01.14 03:04:24;Sell;0.07;GBPUSD;1.37136;1.37550;1.36000;2022.01.14 18:16:41;1.36805;;;23.17;
2022.01.14 03:04:03;Sell;0.07;GBPUSD;1.37134;1.37550;1.36000;2022.01.14 18:16:35;1.36805;;;23.03;
2022.01.13 03:48:36;Buy;0.07;EURCAD;1.43132;1.42800;1.44000;2022.01.14 18:15:24;1.43427;;;16.46;
2022.01.13 03:48:27;Buy;0.07;EURCAD;1.43134;1.42800;1.44000;2022.01.14 18:15:18;1.43414;;;15.62;
2022.01.12 15:14:26;Sell;0.07;GBPNZD;2.01290;2.01400;2.00000;2022.01.12 16:41:19;2.00682;;;29.05;
2022.01.12 15:14:37;Sell;0.07;GBPNZD;2.01280;2.01400;2.00000;2022.01.12 16:41:15;2.00688;;;28.28;
2022.01.11 13:40:51;Sell;0.07;GBPNZD;2.01094;2.01600;2.00000;2022.01.11 20:56:44;2.00782;;;14.83;
2022.01.11 13:41:01;Sell;0.07;GBPNZD;2.01088;2.01600;2.00000;2022.01.11 20:56:38;2.00782;;;14.54;
2022.01.04 08:38:27;Sell;0.07;USDJPY;115.774;116.400;115.100;2022.01.07 16:42:27;115.734;;;2.42;
