Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.03.23 19:47:23;Buy;0.10;GBPUSD;1.32032;1.30800;;2022.03.28 16:54:57;1.30798;-0.50;-0.86;-123.40;[sl]
2022.03.01 16:57:56;Buy;0.03;XAUUSD;1 926.31;1 829.00;2 400.00;2022.03.28 01:04:42;1 955.79;-0.22;-3.21;88.44;
2022.03.17 11:22:00;Buy;0.03;XAUUSD;1 937.08;1 829.00;2 400.00;2022.03.28 01:02:55;1 956.02;-0.22;-1.03;56.82;
2022.03.14 04:31:31;Buy;0.08;USDCAD;1.27470;1.25000;;2022.03.25 18:39:36;1.25000;-0.30;-1.66;-158.08;[sl]
2022.03.16 05:23:19;Buy;0.08;AUDCHF;0.67700;0.66545;0.70000;2022.03.24 17:36:57;0.70000;-0.22;0.49;197.46;[tp]
2022.02.17 19:57:43;Sell;0.08;USDJPY;115.055;116.330;112.100;2022.03.11 02:56:12;116.372;-0.30;-4.62;-90.54;[sl]
2022.02.24 03:06:38;Buy;0.05;XAUUSD;1 912.50;1 914.00;2 400.00;2022.02.24 16:39:22;1 942.11;-0.36;;148.05;
2022.02.24 03:07:07;Buy Limit;0.05;XAUUSD;1 900.00;1 885.00;2 400.00;2022.02.24 16:39:10;1 941.52;;;;cancelled
2022.02.21 20:16:21;Sell;0.08;USDCAD;1.27541;1.28150;;2022.02.24 11:44:40;1.28150;-0.30;-0.56;-38.02;[sl]
2022.02.17 19:54:33;Buy;0.08;GBPUSD;1.36261;1.35000;;2022.02.24 06:15:45;1.34993;-0.41;-1.22;-101.44;[sl]
2022.02.17 19:55:08;Buy;0.08;EURUSD;1.13608;1.12500;;2022.02.24 05:42:02;1.12499;-0.35;-2.15;-88.72;[sl]
2022.02.23 05:32:27;Balance;;;;;;;;;;2 518.39;
2022.02.18 12:18:48;Sell;0.08;NZDCAD;0.85249;0.86100;;2022.02.22 21:31:16;0.86101;-0.20;-0.30;-53.35;[sl]
