Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.04.07 08:08:41;Sell;0.03;CADJPY;98.505;;98.270;2022.04.07 18:29:35;98.270;;;5.69;[tp]
2022.04.05 15:35:58;Buy;0.02;GBPCHF;1.21514;;1.21773;2022.04.05 17:26:57;1.21774;;;5.61;[tp]
2022.04.04 12:54:36;Buy;0.02;GBPJPY;160.822;;161.322;2022.04.05 10:25:45;161.322;;-0.02;8.15;[tp]
2022.04.01 10:02:30;Buy;0.02;CADJPY;97.781;;98.321;2022.04.01 16:27:05;98.321;;;8.78;[tp]
2022.03.29 13:57:43;Buy Limit;0.02;NZDCAD;0.85219;;;2022.03.29 13:57:46;0.86170;;;;cancelled
2021.11.03 12:05:08;Buy;0.02;AUDUSD;0.74412;;0.75286;2022.03.25 08:11:14;0.75289;;-9.64;17.54;[tp]
2022.01.26 17:40:12;Sell;0.02;USDCAD;1.26155;;1.25553;2022.03.23 16:54:11;1.25551;;-1.76;9.62;[tp]
2022.03.10 18:01:30;Buy;0.01;GBPUSD;1.31285;;1.32194;2022.03.22 13:16:03;1.32199;;-0.50;9.14;[tp]
2022.03.10 13:55:08;Buy;0.02;AUDUSD;0.73306;;0.73565;2022.03.10 15:33:17;0.73566;;;5.20;[tp]
2022.02.03 21:42:01;Buy;0.03;CADJPY;90.671;;90.886;2022.02.07 22:14:53;90.887;;-0.04;5.63;[tp]
2022.02.03 21:43:38;Buy;0.01;GBPNZD;2.04183;;2.04756;2022.02.04 13:21:03;2.04756;;-0.03;3.79;[tp]
2022.01.20 12:30:17;Buy;0.02;GBPCHF;1.24733;;1.25147;2022.01.31 09:57:22;1.25147;;0.17;8.89;[tp]
2022.01.19 13:23:47;Sell;0.02;USDJPY;114.483;;114.105;2022.01.20 03:16:54;114.103;;-0.26;6.66;[tp]
2022.01.17 17:39:58;Buy;0.04;USDJPY;114.577;;114.753;2022.01.18 04:52:28;114.753;;-0.10;6.13;[tp]
2021.11.16 15:26:37;Sell;0.01;USDCAD;1.25299;;1.24796;2022.01.13 10:14:36;1.24796;;-1.11;4.03;[tp]
2022.01.10 12:24:57;Buy;0.02;GBPJPY;157.174;;157.495;2022.01.12 15:23:47;157.495;;-0.06;5.57;[tp]
2022.01.11 09:38:12;Buy;0.03;AUDUSD;0.71849;;0.72032;2022.01.11 20:31:15;0.72032;;;5.49;[tp]
2022.01.06 15:55:24;Sell;0.01;GBPJPY;156.627;;156.093;2022.01.10 16:48:46;156.093;;-0.06;4.63;[tp]
2022.01.05 23:03:18;Sell;0.05;AUDJPY;83.803;;83.703;2022.01.06 03:08:40;83.689;;-0.26;4.91;[tp]
2022.01.05 12:11:44;Buy;0.02;GBPUSD;1.35429;;1.35723;2022.01.05 18:57:20;1.35723;;;5.88;[tp]
2021.12.28 00:16:16;Sell;0.03;AUDUSD;0.72298;;0.72107;2022.01.03 16:20:15;0.72107;;-0.47;5.73;[tp]
2021.12.23 16:00:11;Sell;0.04;NZDUSD;0.68145;;0.67993;2021.12.27 11:00:40;0.67993;;-0.14;6.08;[tp]
