Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.03.29 14:20:18;Sell;0.01;EURUSD;1.10432;2022.04.04 00:45:04;1.10452;;-0.05;-0.2
2022.03.29 14:20:19;Sell;0.01;EURUSD;1.10432;2022.04.04 00:45:01;1.10452;;-0.05;-0.2
2022.03.29 14:20:27;Sell;0.01;EURUSD;1.10427;2022.04.04 00:44:58;1.10452;;-0.05;-0.25
2022.03.29 14:20:25;Sell;0.01;EURUSD;1.10427;2022.04.04 00:44:55;1.10452;;-0.05;-0.25
2022.03.29 14:20:26;Sell;0.01;EURUSD;1.10427;2022.04.04 00:44:52;1.10452;;-0.05;-0.25
2022.03.29 14:20:21;Sell;0.01;EURUSD;1.10428;2022.04.04 00:44:50;1.10452;;-0.05;-0.24
2022.03.29 14:20:25;Sell;0.01;EURUSD;1.10427;2022.04.04 00:44:46;1.10452;;-0.05;-0.25
2022.03.29 14:20:19;Sell;0.01;EURUSD;1.10432;2022.04.04 00:44:40;1.10452;;-0.05;-0.2
2022.03.29 14:20:19;Sell;0.01;EURUSD;1.10432;2022.04.04 00:44:39;1.10452;;-0.05;-0.2
2022.03.29 14:20:25;Sell;0.01;EURUSD;1.10427;2022.04.04 00:44:35;1.10453;;-0.05;-0.26
2022.03.29 14:20:28;Sell;0.01;EURUSD;1.10425;2022.04.04 00:44:32;1.10456;;-0.05;-0.31
2022.03.29 14:20:26;Sell;0.01;EURUSD;1.10427;2022.04.04 00:44:31;1.10456;;-0.05;-0.29
2022.03.29 14:20:26;Sell;0.01;EURUSD;1.10427;2022.04.04 00:44:31;1.10456;;-0.05;-0.29
2022.03.29 14:20:26;Sell;0.01;EURUSD;1.10427;2022.04.04 00:44:31;1.10456;;-0.05;-0.29
2022.03.29 14:20:27;Sell;0.01;EURUSD;1.10427;2022.04.04 00:44:22;1.10457;;-0.05;-0.3
2022.03.29 14:20:28;Sell;0.01;EURUSD;1.10425;2022.04.04 00:44:19;1.10457;;-0.05;-0.32
2022.03.29 14:20:25;Sell;0.01;EURUSD;1.10427;2022.04.04 00:02:06;1.1042;;-0.05;0.07
2022.03.29 14:20:24;Sell;0.01;EURUSD;1.10427;2022.04.04 00:02:03;1.10417;;-0.05;0.1
2022.03.29 14:20:24;Sell;0.01;EURUSD;1.10427;2022.04.04 00:02:01;1.10388;;-0.05;0.39
2022.03.29 14:20:24;Sell;0.01;EURUSD;1.10427;2022.04.04 00:01:58;1.10385;;-0.05;0.42
2022.03.29 14:20:24;Sell;0.01;EURUSD;1.10427;2022.04.04 00:01:55;1.10385;;-0.05;0.42
2022.03.29 14:20:24;Sell;0.01;EURUSD;1.10427;2022.04.04 00:01:54;1.10385;;-0.05;0.42
2022.03.29 14:20:23;Sell;0.01;EURUSD;1.10427;2022.04.04 00:01:51;1.10389;;-0.05;0.38
2022.03.29 14:20:23;Sell;0.01;EURUSD;1.10428;2022.04.04 00:01:49;1.10389;;-0.05;0.39
2022.03.29 14:20:23;Sell;0.01;EURUSD;1.10428;2022.04.04 00:01:46;1.10389;;-0.05;0.39
2022.03.29 14:20:23;Sell;0.01;EURUSD;1.10428;2022.04.04 00:01:44;1.10389;;-0.05;0.39
2022.03.29 14:20:22;Sell;0.01;EURUSD;1.10428;2022.04.04 00:01:38;1.10389;;-0.05;0.39
2022.03.29 14:20:22;Sell;0.01;EURUSD;1.10428;2022.04.04 00:01:23;1.10389;;-0.05;0.39
2022.03.29 14:20:22;Sell;0.01;EURUSD;1.10428;2022.04.04 00:01:21;1.10389;;-0.05;0.39
2022.03.29 14:20:22;Sell;0.01;EURUSD;1.10428;2022.04.04 00:01:19;1.10389;;-0.05;0.39
2022.03.29 14:20:21;Sell;0.01;EURUSD;1.10428;2022.04.04 00:01:16;1.10389;;-0.05;0.39
2022.03.29 14:20:21;Sell;0.01;EURUSD;1.10428;2022.04.04 00:01:10;1.10389;;-0.05;0.39
2022.03.29 14:20:21;Sell;0.01;EURUSD;1.10428;2022.04.04 00:01:07;1.10389;;-0.05;0.39
2022.03.29 14:20:20;Sell;0.01;EURUSD;1.10428;2022.04.04 00:01:04;1.10389;;-0.05;0.39
2022.03.29 14:20:20;Sell;0.01;EURUSD;1.10428;2022.04.04 00:01:03;1.10389;;-0.05;0.39
2022.03.29 14:20:20;Sell;0.01;EURUSD;1.10428;2022.04.04 00:01:00;1.10389;;-0.05;0.39
2022.03.29 14:20:20;Sell;0.01;EURUSD;1.10432;2022.04.04 00:00:57;1.10389;;-0.05;0.43
2022.03.29 14:20:19;Sell;0.01;EURUSD;1.10432;2022.04.04 00:00:55;1.10389;;-0.05;0.43
2022.03.30 19:03:57;Sell;0.01;EURUSD;1.11635;2022.04.01 07:29:03;1.10643;;-0.03;9.92
2022.03.30 19:03:58;Sell;0.01;EURUSD;1.11635;2022.04.01 07:28:59;1.1064;;-0.03;9.95
2022.03.30 19:03:52;Sell;0.01;EURUSD;1.11634;2022.04.01 07:28:55;1.1064;;-0.03;9.94
2022.03.30 19:03:48;Sell;0.01;EURUSD;1.11641;2022.04.01 07:28:52;1.1064;;-0.03;10.01
2022.03.30 19:03:44;Sell;0.01;EURUSD;1.11642;2022.04.01 07:28:48;1.10639;;-0.03;10.03
2022.03.29 17:12:50;Sell;0.01;EURUSD;1.11165;2022.03.30 19:03:34;1.11663;;-0.01;-4.98
2022.03.29 17:12:45;Sell;0.01;EURUSD;1.11166;2022.03.30 19:03:30;1.11671;;-0.01;-5.05
2022.03.29 17:12:48;Sell;0.01;EURUSD;1.1117;2022.03.30 19:03:27;1.11669;;-0.01;-4.99
2022.03.29 17:12:51;Sell;0.01;EURUSD;1.11159;2022.03.30 19:03:24;1.11665;;-0.01;-5.06
2022.03.29 17:12:52;Sell;0.01;EURUSD;1.11159;2022.03.30 19:03:11;1.11672;;-0.01;-5.13
2022.03.24 17:15:28;Sell;0.01;EURUSD;1.10092;2022.03.25 19:23:53;1.09862;;-0.01;2.3
2022.03.24 17:15:28;Sell;0.01;EURUSD;1.10091;2022.03.25 19:23:52;1.09862;;-0.01;2.29
2022.03.24 17:15:27;Sell;0.01;EURUSD;1.10089;2022.03.25 19:23:52;1.09862;;-0.01;2.27
2022.03.24 17:15:29;Sell;0.01;EURUSD;1.10092;2022.03.25 19:23:51;1.0986;;-0.01;2.32
2022.03.24 17:15:29;Sell;0.01;EURUSD;1.10092;2022.03.25 19:23:51;1.0986;;-0.01;2.32
2022.03.24 17:15:29;Sell;0.01;EURUSD;1.10092;2022.03.25 19:23:49;1.09857;;-0.01;2.35
2022.03.24 17:15:28;Sell;0.01;EURUSD;1.10092;2022.03.25 19:23:49;1.09857;;-0.01;2.35
2022.03.24 17:15:30;Sell;0.01;EURUSD;1.10092;2022.03.25 19:23:48;1.09859;;-0.01;2.33
2022.03.24 17:15:30;Sell;0.01;EURUSD;1.10092;2022.03.25 19:23:48;1.0986;;-0.01;2.32
2022.03.24 17:15:32;Sell;0.01;EURUSD;1.10091;2022.03.25 19:23:46;1.09856;;-0.01;2.35
2022.03.24 17:15:29;Sell;0.01;EURUSD;1.10092;2022.03.25 19:23:46;1.09856;;-0.01;2.36
2022.03.24 17:15:31;Sell;0.01;EURUSD;1.10091;2022.03.25 19:23:45;1.09856;;-0.01;2.35
2022.03.24 17:15:31;Sell;0.01;EURUSD;1.10091;2022.03.25 19:23:45;1.09856;;-0.01;2.35
2022.03.24 17:15:30;Sell;0.01;EURUSD;1.10092;2022.03.25 19:23:44;1.09856;;-0.01;2.36
2022.03.24 17:15:33;Sell;0.01;EURUSD;1.10091;2022.03.25 19:23:43;1.09856;;-0.01;2.35
2022.03.24 17:15:31;Sell;0.01;EURUSD;1.10091;2022.03.25 19:23:43;1.09856;;-0.01;2.35
2022.03.24 17:15:33;Sell;0.01;EURUSD;1.10091;2022.03.25 19:23:42;1.09855;;-0.01;2.36
2022.03.24 17:15:27;Sell;0.01;EURUSD;1.10088;2022.03.25 19:23:41;1.09855;;-0.01;2.33
2022.03.24 17:15:27;Sell;0.01;EURUSD;1.10088;2022.03.25 19:23:40;1.09848;;-0.01;2.4
2022.03.24 17:15:27;Sell;0.01;EURUSD;1.10087;2022.03.25 19:23:39;1.09845;;-0.01;2.42
2022.03.24 17:15:26;Sell;0.01;EURUSD;1.10087;2022.03.25 19:23:39;1.09845;;-0.01;2.42
2022.03.24 17:15:26;Sell;0.01;EURUSD;1.10087;2022.03.25 19:23:38;1.09845;;-0.01;2.42
2022.03.24 17:15:33;Sell;0.01;EURUSD;1.10091;2022.03.25 19:23:37;1.09843;;-0.01;2.48
2022.03.24 17:15:26;Sell;0.01;EURUSD;1.10087;2022.03.25 19:23:37;1.09843;;-0.01;2.44
2022.03.24 17:15:32;Sell;0.01;EURUSD;1.10091;2022.03.25 19:23:36;1.09843;;-0.01;2.48
2022.03.24 17:15:32;Sell;0.01;EURUSD;1.10091;2022.03.25 19:23:35;1.09845;;-0.01;2.46
2022.03.24 17:15:30;Sell;0.01;EURUSD;1.10092;2022.03.25 19:23:35;1.09845;;-0.01;2.4699999999999998
2022.03.24 17:15:32;Sell;0.01;EURUSD;1.10091;2022.03.25 19:23:34;1.09845;;-0.01;2.46
2022.03.24 17:15:26;Sell;0.01;EURUSD;1.10087;2022.03.25 19:23:33;1.09845;;-0.01;2.42
2022.03.24 17:15:33;Sell;0.01;EURUSD;1.10091;2022.03.25 19:23:32;1.09845;;-0.01;2.46
2022.03.24 17:15:31;Sell;0.01;EURUSD;1.10091;2022.03.25 19:23:31;1.09845;;-0.01;2.46
2022.03.22 16:04:52;Sell;0.01;EURUSD;1.10384;2022.03.23 15:27:11;1.09726;;-0.01;6.58
2022.03.22 16:04:49;Sell;0.01;EURUSD;1.10395;2022.03.23 15:27:09;1.09728;;-0.01;6.67
2022.03.22 16:04:51;Sell;0.01;EURUSD;1.10384;2022.03.23 15:27:04;1.09728;;-0.01;6.5600000000000005
2022.03.22 16:04:55;Sell;0.01;EURUSD;1.10386;2022.03.23 15:26:57;1.09725;;-0.01;6.61
2022.03.22 16:04:54;Sell;0.01;EURUSD;1.10385;2022.03.23 15:26:56;1.09725;;-0.01;6.6
2022.03.22 16:04:57;Sell;0.01;EURUSD;1.10386;2022.03.23 15:26:55;1.09728;;-0.01;6.58
2022.03.22 16:04:56;Sell;0.01;EURUSD;1.10386;2022.03.23 15:26:54;1.09728;;-0.01;6.58
2022.03.22 16:04:48;Sell;0.01;EURUSD;1.10395;2022.03.23 11:53:38;1.09971;;-0.01;4.24
2022.03.22 16:02:44;Sell;0.01;EURUSD;1.10393;2022.03.23 11:53:35;1.09971;;-0.01;4.22
2022.03.22 16:04:47;Sell;0.01;EURUSD;1.10396;2022.03.23 11:53:31;1.09965;;-0.01;4.31
2022.03.22 16:02:54;Sell;0.01;EURUSD;1.10384;2022.03.23 11:53:28;1.09965;;-0.01;4.19
2022.03.22 16:02:53;Sell;0.01;EURUSD;1.10384;2022.03.23 11:53:25;1.09964;;-0.01;4.2
2022.03.22 16:02:47;Sell;0.01;EURUSD;1.10392;2022.03.23 11:53:22;1.09956;;-0.01;4.36
2022.03.22 16:02:50;Sell;0.01;EURUSD;1.10382;2022.03.23 11:53:19;1.09955;;-0.01;4.27
2022.03.22 16:02:48;Sell;0.01;EURUSD;1.1039;2022.03.23 11:53:16;1.0996299999999999;;-0.01;4.27
2022.03.22 16:02:53;Sell;0.01;EURUSD;1.10384;2022.03.23 11:53:12;1.09961;;-0.01;4.23
2022.03.22 16:02:52;Sell;0.01;EURUSD;1.10384;2022.03.23 11:53:09;1.09961;;-0.01;4.23
2022.03.22 16:02:51;Sell;0.01;EURUSD;1.10382;2022.03.23 11:53:07;1.09958;;-0.01;4.24
2022.03.22 16:02:49;Sell;0.01;EURUSD;1.10382;2022.03.23 11:53:04;1.09954;;-0.01;4.28
2022.03.22 16:02:47;Sell;0.01;EURUSD;1.10392;2022.03.23 11:53:01;1.09954;;-0.01;4.38
2022.03.22 16:02:45;Sell;0.01;EURUSD;1.10392;2022.03.23 11:52:58;1.09952;;-0.01;4.4
2022.03.21 22:02:34;Sell;0.01;EURUSD;1.10159;2022.03.23 11:52:54;1.09956;;-0.02;2.03
2022.03.21 22:02:32;Sell;0.01;EURUSD;1.10159;2022.03.23 11:52:52;1.09955;;-0.02;2.04
2022.03.21 22:02:26;Sell;0.01;EURUSD;1.10158;2022.03.23 11:52:49;1.09956;;-0.02;2.02
2022.03.21 22:02:24;Sell;0.01;EURUSD;1.10158;2022.03.23 11:52:46;1.09959;;-0.02;1.99
2022.03.21 22:02:25;Sell;0.01;EURUSD;1.10158;2022.03.23 11:52:42;1.09956;;-0.02;2.02
2022.03.22 16:02:46;Sell;0.01;EURUSD;1.10393;2022.03.23 11:52:39;1.09959;;-0.01;4.34
2022.03.22 16:02:43;Sell;0.01;EURUSD;1.10395;2022.03.23 11:52:37;1.09959;;-0.01;4.36
2022.03.22 16:02:40;Sell;0.01;EURUSD;1.10395;2022.03.23 11:52:34;1.09955;;-0.01;4.4
2022.03.21 22:02:37;Sell;0.01;EURUSD;1.10159;2022.03.23 11:52:30;1.09954;;-0.02;2.05
2022.03.22 16:02:38;Sell;0.01;EURUSD;1.10388;2022.03.23 11:52:27;1.09953;;-0.01;4.35
2022.03.21 22:02:31;Sell;0.01;EURUSD;1.10159;2022.03.23 11:52:25;1.09953;;-0.02;2.06
2022.03.22 16:02:40;Sell;0.01;EURUSD;1.10395;2022.03.23 11:52:22;1.09952;;-0.01;4.43
2022.03.21 22:02:44;Sell;0.01;EURUSD;1.1016;2022.03.23 11:52:20;1.09949;;-0.02;2.11
2022.03.22 16:02:41;Sell;0.01;EURUSD;1.10395;2022.03.23 11:52:13;1.09949;;-0.01;4.46
2022.03.22 16:02:42;Sell;0.01;EURUSD;1.10395;2022.03.23 11:52:11;1.0995;;-0.01;4.45
2022.03.22 16:02:39;Sell;0.01;EURUSD;1.10388;2022.03.23 11:52:09;1.0995;;-0.01;4.38
2022.03.21 22:02:35;Sell;0.01;EURUSD;1.10159;2022.03.23 11:52:06;1.0995;;-0.02;2.09
2022.03.21 22:02:33;Sell;0.01;EURUSD;1.10159;2022.03.23 11:52:03;1.09945;;-0.02;2.14
2022.03.21 22:02:28;Sell;0.01;EURUSD;1.10158;2022.03.23 11:52:01;1.09944;;-0.02;2.14
2022.03.21 22:02:27;Sell;0.01;EURUSD;1.10158;2022.03.23 11:51:58;1.09942;;-0.02;2.16
2022.03.21 22:02:29;Sell;0.01;EURUSD;1.10158;2022.03.23 11:51:55;1.09941;;-0.02;2.17
2022.03.21 22:02:35;Sell;0.01;EURUSD;1.10159;2022.03.23 11:51:52;1.09941;;-0.02;2.18
2022.03.21 22:02:53;Sell;0.01;EURUSD;1.10161;2022.03.23 11:51:49;1.09936;;-0.02;2.25
2022.03.21 22:02:41;Sell;0.01;EURUSD;1.1016;2022.03.23 11:51:46;1.09935;;-0.02;2.25
2022.03.21 22:02:43;Sell;0.01;EURUSD;1.1016;2022.03.23 11:51:43;1.09931;;-0.02;2.29
2022.03.21 22:02:41;Sell;0.01;EURUSD;1.1016;2022.03.23 11:51:40;1.09931;;-0.02;2.29
2022.03.21 22:02:30;Sell;0.01;EURUSD;1.10159;2022.03.23 11:51:38;1.0993;;-0.02;2.29
2022.03.21 22:02:23;Sell;0.01;EURUSD;1.1016;2022.03.23 11:51:35;1.09932;;-0.02;2.2800000000000002
2022.03.21 16:05:23;Sell;0.01;EURUSD;1.10374;2022.03.21 21:23:04;1.10152;;;2.22
2022.03.21 16:05:22;Sell;0.01;EURUSD;1.10374;2022.03.21 21:23:04;1.10151;;;2.23
2022.03.21 16:05:21;Sell;0.01;EURUSD;1.10374;2022.03.21 21:23:03;1.10151;;;2.23
2022.03.17 17:28:32;Sell;0.01;EURUSD;1.10916;2022.03.18 15:16:22;1.10055;;-0.01;8.61
2022.03.17 17:28:35;Sell;0.01;EURUSD;1.10915;2022.03.18 15:16:20;1.10055;;-0.01;8.6
2022.03.17 17:28:34;Sell;0.01;EURUSD;1.10916;2022.03.18 15:16:18;1.10056;;-0.01;8.6
2022.03.17 17:28:33;Sell;0.01;EURUSD;1.10916;2022.03.18 15:16:18;1.10056;;-0.01;8.6
2022.03.17 17:28:37;Sell;0.01;EURUSD;1.10911;2022.03.18 15:16:16;1.1006;;-0.01;8.51
2022.03.17 17:28:39;Sell;0.01;EURUSD;1.10905;2022.03.18 15:16:15;1.10062;;-0.01;8.43
2022.03.17 17:28:38;Sell;0.01;EURUSD;1.10909;2022.03.18 15:16:14;1.10057;;-0.01;8.52
2022.03.17 17:28:45;Sell;0.01;EURUSD;1.10905;2022.03.18 15:16:13;1.10057;;-0.01;8.48
2022.03.17 17:28:44;Sell;0.01;EURUSD;1.10905;2022.03.18 15:16:11;1.10057;;-0.01;8.48
2022.03.17 17:28:43;Sell;0.01;EURUSD;1.10905;2022.03.18 15:16:09;1.10062;;-0.01;8.43
2022.03.17 17:28:42;Sell;0.01;EURUSD;1.10905;2022.03.18 15:16:07;1.10064;;-0.01;8.41
2022.03.17 17:28:47;Sell;0.01;EURUSD;1.10901;2022.03.18 15:16:05;1.10059;;-0.01;8.42
2022.03.17 17:28:40;Sell;0.01;EURUSD;1.10905;2022.03.18 15:16:05;1.10059;;-0.01;8.46
2022.03.17 17:28:48;Sell;0.01;EURUSD;1.109;2022.03.18 15:16:03;1.10059;;-0.01;8.41
2022.03.17 17:28:49;Sell;0.01;EURUSD;1.10895;2022.03.18 15:16:01;1.10063;;-0.01;8.32
2022.03.16 20:28:27;Sell;0.01;EURUSD;1.09628;2022.03.18 15:15:59;1.10062;;-0.03;-4.34
2022.03.16 20:28:26;Sell;0.01;EURUSD;1.09624;2022.03.18 15:15:59;1.10062;;-0.03;-4.38
2022.03.16 20:28:21;Sell;0.01;EURUSD;1.09623;2022.03.18 15:15:57;1.10067;;-0.03;-4.44
2022.03.16 20:28:28;Sell;0.01;EURUSD;1.09619;2022.03.18 15:15:56;1.10067;;-0.03;-4.48
2022.03.16 20:28:25;Sell;0.01;EURUSD;1.09623;2022.03.18 15:15:55;1.10063;;-0.03;-4.4
2022.03.16 20:28:26;Sell;0.01;EURUSD;1.09631;2022.03.18 15:15:54;1.10055;;-0.03;-4.24
2022.03.16 20:28:22;Sell;0.01;EURUSD;1.09619;2022.03.18 15:15:52;1.10059;;-0.03;-4.4
2022.03.16 20:28:30;Sell;0.01;EURUSD;1.0962;2022.03.18 15:15:50;1.10063;;-0.03;-4.43
2022.03.16 20:28:24;Sell;0.01;EURUSD;1.09626;2022.03.18 15:15:48;1.10062;;-0.03;-4.36
2022.03.16 20:28:33;Sell;0.01;EURUSD;1.09618;2022.03.18 15:15:46;1.10063;;-0.03;-4.45
2022.03.16 20:28:31;Sell;0.01;EURUSD;1.09619;2022.03.18 15:15:46;1.10066;;-0.03;-4.47
2022.03.16 20:28:32;Sell;0.01;EURUSD;1.09619;2022.03.18 15:15:44;1.10067;;-0.03;-4.48
2022.03.16 20:28:29;Sell;0.01;EURUSD;1.09625;2022.03.18 15:15:42;1.10066;;-0.03;-4.41
2022.03.16 20:28:22;Sell;0.01;EURUSD;1.09618;2022.03.18 15:15:40;1.1006;;-0.03;-4.42
2022.03.16 20:28:23;Sell;0.01;EURUSD;1.09628;2022.03.18 15:15:38;1.10062;;-0.03;-4.34
2022.03.16 14:32:31;Sell;0.01;USDJPY;118.306;2022.03.16 20:28:16;119.013;;;-5.95
2022.03.16 14:32:27;Sell;0.01;USDJPY;118.311;2022.03.16 20:28:16;119.012;;;-5.9
2022.03.16 14:32:27;Sell;0.01;USDJPY;118.311;2022.03.16 20:28:15;119.01;;;-5.88
2022.03.16 14:32:26;Sell;0.01;USDJPY;118.314;2022.03.16 20:28:15;119.01;;;-5.85
2022.03.16 14:32:30;Sell;0.01;USDJPY;118.306;2022.03.16 20:28:14;119.017;;;-5.98
2022.03.16 14:32:29;Sell;0.01;USDJPY;118.308;2022.03.16 20:28:14;119.011;;;-5.91
2022.03.16 14:32:28;Sell;0.01;USDJPY;118.311;2022.03.16 20:28:14;119.011;;;-5.89
2022.03.16 14:32:33;Sell;0.01;USDJPY;118.306;2022.03.16 20:28:13;119.017;;;-5.98
2022.03.16 14:32:33;Sell;0.01;USDJPY;118.306;2022.03.16 20:28:13;119.017;;;-5.98
2022.03.16 14:32:32;Sell;0.01;USDJPY;118.306;2022.03.16 20:28:13;119.01;;;-5.92
2022.03.16 12:14:54;Sell;0.01;EURUSD;1.10109;2022.03.16 12:30:19;1.10007;;;1.02
2022.03.16 12:14:53;Sell;0.01;EURUSD;1.1012;2022.03.16 12:30:19;1.10004;;;1.16
2022.03.16 12:14:56;Sell;0.01;EURUSD;1.10116;2022.03.16 12:30:18;1.10007;;;1.09
2022.03.16 12:14:56;Sell;0.01;EURUSD;1.10113;2022.03.16 12:30:17;1.10007;;;1.06
2022.03.16 12:14:55;Sell;0.01;EURUSD;1.10109;2022.03.16 12:30:17;1.10006;;;1.03
2022.03.15 10:16:46;Sell;0.01;EURUSD;1.10118;2022.03.15 10:41:30;1.09921;;;1.97
2022.03.15 10:16:45;Sell;0.01;EURUSD;1.10123;2022.03.15 10:41:28;1.09917;;;2.06
2022.03.15 10:16:44;Sell;0.01;EURUSD;1.10118;2022.03.15 10:41:18;1.09894;;;2.24
2022.03.15 10:16:44;Sell;0.01;EURUSD;1.10118;2022.03.15 10:41:16;1.09886;;;2.32
2022.03.15 10:16:43;Sell;0.01;EURUSD;1.10118;2022.03.15 10:41:15;1.09896;;;2.22
2022.03.15 10:16:42;Sell;0.01;EURUSD;1.10119;2022.03.15 10:41:14;1.09895;;;2.24
2022.03.15 10:16:47;Sell;0.01;EURUSD;1.10118;2022.03.15 10:41:13;1.09898;;;2.2
2022.03.15 10:16:41;Sell;0.01;EURUSD;1.10117;2022.03.15 10:41:12;1.09898;;;2.19
2022.03.15 10:16:41;Sell;0.01;EURUSD;1.10117;2022.03.15 10:41:11;1.09895;;;2.22
2022.03.15 10:16:40;Sell;0.01;EURUSD;1.10114;2022.03.15 10:41:10;1.09885;;;2.29
2022.03.14 18:20:27;Sell;0.01;EURUSD;1.09843;2022.03.14 21:52:48;1.09487;;;3.56
2022.03.14 18:20:26;Sell;0.01;EURUSD;1.09843;2022.03.14 21:52:45;1.09491;;;3.52
2022.03.14 18:20:25;Sell;0.01;EURUSD;1.09843;2022.03.14 21:52:42;1.09493;;;3.5
2022.03.14 18:20:25;Sell;0.01;EURUSD;1.09842;2022.03.14 21:52:39;1.0949200000000001;;;3.5
2022.03.14 18:20:24;Sell;0.01;EURUSD;1.09842;2022.03.14 21:52:35;1.0949200000000001;;;3.5
2022.03.14 18:20:24;Sell;0.01;EURUSD;1.09843;2022.03.14 21:52:31;1.09491;;;3.52
2022.03.14 18:20:24;Sell;0.01;EURUSD;1.09843;2022.03.14 21:52:28;1.09495;;;3.48
2022.03.14 10:45:15;Sell;0.01;EURUSD;1.09544;2022.03.14 21:52:25;1.0949;;;0.54
2022.03.14 10:45:14;Sell;0.01;EURUSD;1.09544;2022.03.14 21:52:21;1.09493;;;0.51
2022.03.14 10:45:13;Sell;0.01;EURUSD;1.09545;2022.03.14 21:52:18;1.095;;;0.45
2022.03.09 17:08:29;Sell;0.01;EURUSD;1.10335;2022.03.10 21:33:37;1.09884;;-0.02;4.51
2022.03.09 17:08:33;Sell;0.01;EURUSD;1.10327;2022.03.10 21:33:36;1.09888;;-0.02;4.39
2022.03.09 17:08:30;Sell;0.01;EURUSD;1.10329;2022.03.10 21:33:36;1.09884;;-0.02;4.45
2022.03.10 16:50:40;Sell;0.01;EURUSD;1.10185;2022.03.10 21:33:35;1.09888;;;2.9699999999999998
2022.03.09 17:08:34;Sell;0.01;EURUSD;1.10326;2022.03.10 21:33:35;1.09888;;-0.02;4.38
2022.03.10 16:50:44;Sell;0.01;EURUSD;1.10178;2022.03.10 21:33:33;1.09889;;;2.89
2022.03.10 16:50:43;Sell;0.01;EURUSD;1.10178;2022.03.10 21:33:33;1.09889;;;2.89
2022.03.10 16:50:46;Sell;0.01;EURUSD;1.10186;2022.03.10 21:33:32;1.09889;;;2.9699999999999998
2022.03.10 16:50:45;Sell;0.01;EURUSD;1.10184;2022.03.10 21:33:32;1.09889;;;2.95
2022.03.10 16:50:49;Sell;0.01;EURUSD;1.10186;2022.03.10 21:33:29;1.09883;;;3.03
2022.03.10 16:50:48;Sell;0.01;EURUSD;1.10186;2022.03.10 21:33:29;1.09883;;;3.03
2022.03.10 16:50:42;Sell;0.01;EURUSD;1.10182;2022.03.10 21:33:28;1.09883;;;2.99
2022.03.10 16:50:42;Sell;0.01;EURUSD;1.10182;2022.03.10 21:33:28;1.09883;;;2.99
2022.03.10 16:50:47;Sell;0.01;EURUSD;1.10186;2022.03.10 21:33:27;1.09886;;;3
2022.03.09 17:08:32;Sell;0.01;EURUSD;1.10328;2022.03.10 21:33:25;1.09886;;-0.02;4.42
2022.03.09 17:08:26;Sell;0.01;EURUSD;1.10329;2022.03.10 21:33:25;1.09886;;-0.02;4.43
2022.03.09 17:08:25;Sell;0.01;EURUSD;1.10325;2022.03.10 21:33:25;1.09886;;-0.02;4.39
2022.03.09 17:08:24;Sell;0.01;EURUSD;1.10324;2022.03.10 21:33:23;1.09886;;-0.02;4.38
2022.03.09 17:08:23;Sell;0.01;EURUSD;1.10325;2022.03.10 21:33:23;1.09884;;-0.02;4.41
2022.03.09 12:04:12;Sell;0.01;EURUSD;1.0969;2022.03.10 21:33:22;1.09884;;-0.02;-1.94
