Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.04.08 10:30:03;Sell;0.06;EURUSD;1.08675;;1.08567;2022.04.08 12:09:34;1.08663;-0.48;;0.72;
2022.04.08 11:05:02;Buy;0.06;EURUSD;1.08732;;1.08840;2022.04.08 12:09:33;1.08662;-0.48;;-4.20;
2022.04.08 09:45:01;Buy;0.06;AUDNZD;1.08797;;1.08855;2022.04.08 11:43:14;1.08856;-0.48;;2.46;[tp]
2022.04.08 10:35:02;Buy;0.12;EURUSD;1.08647;;1.08723;2022.04.08 11:04:46;1.08726;-0.96;;9.48;[tp]
2022.04.08 10:15:02;Buy;0.06;EURUSD;1.08751;;1.08723;2022.04.08 11:04:46;1.08726;-0.48;;-1.50;[tp]
2022.04.08 10:10:03;Sell;0.24;EURUSD;1.08766;;1.08688;2022.04.08 10:29:41;1.08688;-1.92;;18.72;[tp]
2022.04.08 10:00:04;Sell;0.12;EURUSD;1.08658;;1.08688;2022.04.08 10:29:41;1.08688;-0.96;;-3.60;[tp]
2022.04.08 09:10:02;Sell;0.06;EURUSD;1.08562;;1.08688;2022.04.08 10:29:41;1.08688;-0.48;;-7.56;[tp]
2022.04.08 10:00:02;Buy;0.06;EURUSD;1.08674;;1.08782;2022.04.08 10:10:05;1.08784;-0.48;;6.60;[tp]
2022.04.08 09:10:05;Buy;0.12;EURUSD;1.08569;;1.08650;2022.04.08 09:59:31;1.08655;-0.96;;10.32;[tp]
2022.04.08 08:25:05;Buy;0.06;EURUSD;1.08686;;1.08650;2022.04.08 09:59:31;1.08655;-0.48;;-1.86;[tp]
2022.04.08 08:50:01;Buy;0.06;AUDNZD;1.08707;;1.08765;2022.04.08 09:43:13;1.08766;-0.48;;2.46;[tp]
2022.04.08 02:00:02;Sell;0.06;EURUSD;1.08652;;1.08544;2022.04.08 09:08:45;1.08543;-0.48;;6.54;[tp]
2022.04.08 08:10:01;Buy;0.12;AUDNZD;1.08623;;1.08680;2022.04.08 08:46:12;1.08682;-0.96;;4.92;[tp]
2022.04.08 07:40:01;Buy;0.06;AUDNZD;1.08720;;1.08680;2022.04.08 08:46:12;1.08682;-0.48;;-1.59;[tp]
2022.04.08 04:40:04;Buy;0.12;EURUSD;1.08607;;1.08682;2022.04.08 08:21:36;1.08683;-0.96;;9.12;[tp]
2022.04.08 02:35:01;Buy;0.06;EURUSD;1.08707;;1.08682;2022.04.08 08:21:36;1.08683;-0.48;;-1.44;[tp]
2022.04.08 02:05:00;Sell;0.24;AUDNZD;1.08683;;1.08601;2022.04.08 08:01:54;1.08601;-1.92;;13.69;[tp]
2022.04.08 01:10:04;Sell;0.12;AUDNZD;1.08565;;1.08601;2022.04.08 08:01:54;1.08601;-0.96;;-3.01;[tp]
2022.04.07 17:50:01;Sell;0.06;AUDNZD;1.08453;;1.08601;2022.04.08 08:01:54;1.08601;-0.48;-0.06;-6.18;[tp]
2022.04.08 06:15:02;Buy;0.12;AUDNZD;1.08654;;1.08709;2022.04.08 07:39:57;1.08709;-0.96;;4.59;[tp]
2022.04.08 05:00:01;Buy;0.06;AUDNZD;1.08744;;1.08709;2022.04.08 07:39:57;1.08709;-0.48;;-1.47;[tp]
2022.04.08 04:00:01;Buy;0.06;AUDNZD;1.08710;;1.08768;2022.04.08 04:59:13;1.08732;-0.48;;0.91;
2022.04.08 03:20:01;Buy;0.12;AUDNZD;1.08623;;1.08683;2022.04.08 03:55:05;1.08683;-0.96;;5.01;[tp]
2022.04.08 02:15:01;Buy;0.06;AUDNZD;1.08727;;1.08683;2022.04.08 03:55:05;1.08683;-0.48;;-1.84;[tp]
2022.04.08 01:55:04;Buy;0.12;EURUSD;1.08627;;1.08709;2022.04.08 02:34:26;1.08713;-0.96;;10.32;[tp]
2022.04.08 01:05:03;Buy;0.06;EURUSD;1.08749;;1.08709;2022.04.08 02:34:26;1.08713;-0.48;;-2.16;[tp]
2022.04.08 01:45:02;Buy;0.06;AUDNZD;1.08645;;1.08703;2022.04.08 02:11:24;1.08703;-0.48;;2.42;[tp]
2022.04.08 01:10:02;Sell;0.06;EURUSD;1.08729;;1.08621;2022.04.08 01:55:20;1.08621;-0.48;;6.48;[tp]
2022.04.08 01:15:02;Buy;0.06;AUDNZD;1.08572;;1.08630;2022.04.08 01:44:24;1.08639;-0.48;;2.79;[tp]
2022.04.07 20:50:02;Buy;0.06;AUDNZD;1.08513;;1.08571;2022.04.08 01:10:25;1.08571;-0.48;-0.17;2.42;[tp]
2022.04.07 19:45:01;Buy;0.12;AUDNZD;1.08418;;1.08477;2022.04.07 20:45:50;1.08477;-0.96;;4.92;[tp]
2022.04.07 18:15:01;Buy;0.06;AUDNZD;1.08521;;1.08477;2022.04.07 20:45:50;1.08477;-0.48;;-1.84;[tp]
2022.04.07 17:40:02;Buy;0.12;AUDNZD;1.08462;;1.08528;2022.04.07 18:10:15;1.08528;-0.96;;5.51;[tp]
2022.04.07 15:40:00;Buy;0.06;AUDNZD;1.08584;;1.08528;2022.04.07 18:10:15;1.08528;-0.48;;-2.34;[tp]
2022.04.07 14:10:00;Sell;0.12;AUDNZD;1.08507;;1.08447;2022.04.07 17:47:54;1.08445;-0.96;;5.17;[tp]
2022.04.07 11:45:02;Sell;0.06;AUDNZD;1.08402;;1.08447;2022.04.07 17:47:54;1.08445;-0.48;;-1.80;[tp]
2022.04.07 13:30:01;Buy;0.06;AUDNZD;1.08494;;1.08552;2022.04.07 15:36:17;1.08552;-0.48;;2.42;[tp]
2022.04.07 13:10:03;Buy;0.06;AUDNZD;1.08492;;1.08550;2022.04.07 13:29:28;1.08476;-0.48;;-0.66;
2022.04.07 11:50:02;Buy;0.12;AUDNZD;1.08396;;1.08454;2022.04.07 13:09:52;1.08457;-0.96;;5.09;[tp]
2022.04.07 11:15:01;Buy;0.06;AUDNZD;1.08495;;1.08454;2022.04.07 13:09:52;1.08457;-0.48;;-1.59;[tp]
2022.04.07 11:50:02;Buy;0.06;EURUSD;1.08931;;1.09039;2022.04.07 12:50:54;1.08874;-0.48;;-3.42;
2022.04.07 11:55:02;Sell;0.96;EURUSD;1.08954;;1.08871;2022.04.07 12:50:39;1.08868;-7.68;;82.56;[tp]
2022.04.07 11:40:06;Sell;0.48;EURUSD;1.08842;;1.08871;2022.04.07 12:50:39;1.08868;-3.84;;-12.48;[tp]
2022.04.07 11:25:02;Sell;0.24;EURUSD;1.08682;;1.08871;2022.04.07 12:50:39;1.08868;-1.92;;-44.64;[tp]
2022.04.07 11:40:03;Buy;0.06;EURUSD;1.08847;;1.08955;2022.04.07 11:47:22;1.08956;-0.48;;6.54;[tp]
2022.04.07 11:20:01;Sell;0.12;AUDNZD;1.08500;;1.08417;2022.04.07 11:45:00;1.08417;-0.96;;6.93;[tp]
2022.04.07 09:45:00;Sell;0.06;AUDNZD;1.08388;;1.08417;2022.04.07 11:45:00;1.08417;-0.48;;-1.22;[tp]
2022.04.07 11:20:02;Buy;1.92;EURUSD;1.08727;;1.08844;2022.04.07 11:40:00;1.08845;-15.36;;226.56;[tp]
2022.04.07 10:15:04;Buy;0.96;EURUSD;1.08854;;1.08844;2022.04.07 11:40:00;1.08845;-7.68;;-8.64;[tp]
2022.04.07 09:30:05;Buy;0.48;EURUSD;1.08953;;1.08844;2022.04.07 11:40:00;1.08845;-3.84;;-51.84;[tp]
2022.04.07 09:20:03;Buy;0.24;EURUSD;1.09081;;1.08844;2022.04.07 11:40:00;1.08845;-1.92;;-56.64;[tp]
2022.04.07 09:00:02;Buy;0.12;EURUSD;1.09182;;1.08844;2022.04.07 11:40:00;1.08845;-0.96;;-40.44;[tp]
2022.04.07 08:30:02;Buy;0.06;EURUSD;1.09273;;1.08844;2022.04.07 11:40:00;1.08845;-0.48;;-25.68;[tp]
2022.04.07 11:05:02;Sell;0.24;EURUSD;1.08785;;1.08683;2022.04.07 11:20:28;1.08682;-1.92;;24.72;[tp]
2022.04.07 09:45:02;Buy;0.24;AUDNZD;1.08403;;1.08478;2022.04.07 11:12:13;1.08480;-1.92;;12.86;[tp]
2022.04.07 05:30:01;Buy;0.12;AUDNZD;1.08502;;1.08478;2022.04.07 11:12:13;1.08480;-0.96;;-1.84;[tp]
2022.04.07 04:35:01;Buy;0.06;AUDNZD;1.08617;;1.08478;2022.04.07 11:12:13;1.08480;-0.48;;-5.73;[tp]
2022.04.07 10:15:02;Sell;0.24;EURUSD;1.08851;;1.08752;2022.04.07 11:00:42;1.08752;-1.92;;23.76;[tp]
2022.04.07 09:30:02;Sell;0.06;EURUSD;1.08958;;1.08850;2022.04.07 10:11:56;1.08840;-0.48;;7.08;[tp]
2022.04.07 05:45:00;Sell;0.06;AUDNZD;1.08456;;1.08398;2022.04.07 09:44:39;1.08398;-0.48;;2.42;[tp]
2022.04.07 09:25:04;Sell;0.06;EURUSD;1.09083;;1.08983;2022.04.07 09:29:05;1.08982;-0.48;;6.06;[tp]
2022.04.07 08:55:04;Sell;0.06;EURUSD;1.09186;;1.09078;2022.04.07 09:20:35;1.09078;-0.48;;6.48;[tp]
2022.04.07 08:30:26;Sell;0.48;EURUSD;1.09262;;1.09174;2022.04.07 08:52:44;1.09174;-3.84;;42.24;[tp]
2022.04.07 08:00:02;Sell;0.24;EURUSD;1.09182;;1.09174;2022.04.07 08:52:44;1.09174;-1.92;;1.92;[tp]
2022.04.07 02:15:04;Sell;0.12;EURUSD;1.09062;;1.09174;2022.04.07 08:52:44;1.09174;-0.96;;-13.44;[tp]
2022.04.07 01:10:15;Sell;0.06;EURUSD;1.08957;;1.09174;2022.04.07 08:52:44;1.09174;-0.48;;-13.02;[tp]
2022.04.07 08:25:01;Buy;0.06;EURUSD;1.09202;;1.09310;2022.04.07 08:27:13;1.09323;-0.48;;7.26;[tp]
2022.04.07 02:55:02;Buy;0.06;EURUSD;1.09102;;1.09210;2022.04.07 08:20:20;1.09212;-0.48;;6.60;[tp]
2022.04.07 03:50:01;Sell;0.06;AUDNZD;1.08514;;1.08481;2022.04.07 05:42:28;1.08479;-0.48;;1.46;[tp]
2022.04.07 03:50:21;Buy;0.24;AUDNZD;1.08520;;1.08593;2022.04.07 04:30:42;1.08593;-1.92;;12.19;[tp]
2022.04.07 03:30:03;Buy;0.12;AUDNZD;1.08541;;1.08593;2022.04.07 04:30:42;1.08593;-0.96;;4.34;[tp]
2022.04.07 03:00:00;Buy;0.06;AUDNZD;1.08651;;1.08593;2022.04.07 04:30:42;1.08593;-0.48;;-2.43;[tp]
2022.04.06 20:20:02;Sell;0.06;AUDNZD;1.08572;;1.08508;2022.04.07 03:45:19;1.08507;-0.48;-0.17;2.71;[tp]
2022.04.07 02:15:01;Buy;0.24;AUDNZD;1.08537;;1.08615;2022.04.07 02:56:27;1.08617;-1.92;;13.36;[tp]
2022.04.06 20:15:03;Buy;0.12;AUDNZD;1.08635;;1.08615;2022.04.07 02:56:27;1.08617;-0.96;-0.99;-1.51;[tp]
2022.04.06 20:05:01;Buy;0.06;AUDNZD;1.08756;;1.08615;2022.04.07 02:56:27;1.08617;-0.48;-0.50;-5.81;[tp]
2022.04.07 01:06:03;Buy;0.06;EURUSD;1.08970;;1.09078;2022.04.07 02:54:44;1.09080;-0.48;;6.60;[tp]
2022.04.06 20:10:01;Sell;0.06;AUDNZD;1.08657;;1.08599;2022.04.06 20:18:09;1.08586;-0.48;;2.96;[tp]
2022.04.06 18:45:01;Sell;0.06;AUDNZD;1.08689;;1.08631;2022.04.06 20:09:34;1.08631;-0.48;;2.42;[tp]
2022.04.06 19:30:00;Buy;0.48;AUDNZD;1.08677;;1.08760;2022.04.06 20:03:05;1.08764;-3.84;;29.06;[tp]
2022.04.06 17:00:02;Buy;0.24;AUDNZD;1.08767;;1.08760;2022.04.06 20:03:05;1.08764;-1.92;;-0.51;[tp]
2022.04.06 16:45:03;Buy;0.12;AUDNZD;1.08870;;1.08760;2022.04.06 20:03:05;1.08764;-0.96;;-8.86;[tp]
2022.04.06 15:35:00;Buy;0.06;AUDNZD;1.08993;;1.08760;2022.04.06 20:03:05;1.08764;-0.48;;-9.57;[tp]
2022.04.06 17:00:01;Sell;0.06;AUDNZD;1.08749;;1.08691;2022.04.06 18:44:44;1.08691;-0.48;;2.42;[tp]
2022.04.06 16:45:01;Sell;0.06;AUDNZD;1.08853;;1.08795;2022.04.06 16:56:49;1.08792;-0.48;;2.54;[tp]
2022.04.06 14:55:00;Sell;0.48;AUDNZD;1.08962;;1.08915;2022.04.06 16:42:09;1.08915;-3.84;;15.70;[tp]
2022.04.06 12:05:04;Sell;0.24;AUDNZD;1.08858;;1.08915;2022.04.06 16:42:09;1.08915;-1.92;;-9.53;[tp]
2022.04.06 11:40:01;Buy;0.48;AUDNZD;1.08901;;1.08980;2022.04.06 15:30:01;1.08980;-3.84;;26.39;[tp]
2022.04.06 10:00:03;Buy;0.24;AUDNZD;1.08990;;1.08980;2022.04.06 15:30:01;1.08980;-1.92;;-1.68;[tp]
2022.04.06 08:05:06;Buy;0.12;AUDNZD;1.09082;;1.08980;2022.04.06 15:30:01;1.08980;-0.96;;-8.52;[tp]
2022.04.06 07:25:01;Buy;0.06;AUDNZD;1.09194;;1.08980;2022.04.06 15:30:01;1.08980;-0.48;;-8.94;[tp]
2022.04.06 12:20:02;Sell;0.06;EURUSD;1.09067;;1.08959;2022.04.06 13:20:53;1.09057;-0.48;;0.60;
2022.04.06 12:40:02;Buy;0.06;EURUSD;1.09114;;1.09222;2022.04.06 13:20:52;1.09056;-0.48;;-3.48;
2022.04.06 12:25:02;Buy;0.12;EURUSD;1.09044;;1.09122;2022.04.06 12:39:49;1.09122;-0.96;;9.36;[tp]
2022.04.06 10:30:02;Buy;0.06;EURUSD;1.09152;;1.09122;2022.04.06 12:39:49;1.09122;-0.48;;-1.80;[tp]
2022.04.06 10:30:05;Sell;0.24;EURUSD;1.09145;;1.09050;2022.04.06 12:15:59;1.09050;-1.92;;22.80;[tp]
2022.04.06 10:25:06;Sell;0.12;EURUSD;1.09027;;1.09050;2022.04.06 12:15:59;1.09050;-0.96;;-2.76;[tp]
2022.04.06 09:35:03;Sell;0.06;EURUSD;1.08871;;1.09050;2022.04.06 12:15:59;1.09050;-0.48;;-10.74;[tp]
2022.04.06 10:25:00;Sell;0.06;AUDNZD;1.08937;;1.08879;2022.04.06 12:02:31;1.08879;-0.48;;2.42;[tp]
2022.04.06 10:25:03;Buy;0.06;EURUSD;1.09028;;1.09136;2022.04.06 10:29:00;1.09138;-0.48;;6.60;[tp]
2022.04.06 09:45:03;Buy;0.06;EURUSD;1.08907;;1.09015;2022.04.06 10:24:35;1.09016;-0.48;;6.54;[tp]
2022.04.06 10:00:00;Sell;0.06;AUDNZD;1.08974;;1.08916;2022.04.06 10:20:04;1.08916;-0.48;;2.42;[tp]
2022.04.06 08:05:04;Sell;0.06;AUDNZD;1.09068;;1.09010;2022.04.06 09:57:50;1.09009;-0.48;;2.46;[tp]
2022.04.06 09:40:02;Buy;0.12;EURUSD;1.08857;;1.08932;2022.04.06 09:41:59;1.08932;-0.96;;9.00;[tp]
2022.04.06 09:20:04;Buy;0.06;EURUSD;1.08958;;1.08932;2022.04.06 09:41:59;1.08932;-0.48;;-1.56;[tp]
2022.04.06 09:20:06;Sell;0.12;EURUSD;1.08952;;1.08871;2022.04.06 09:31:40;1.08864;-0.96;;10.56;[tp]
2022.04.06 08:00:02;Sell;0.06;EURUSD;1.08834;;1.08871;2022.04.06 09:31:40;1.08864;-0.48;;-1.80;[tp]
2022.04.06 08:00:04;Buy;0.24;EURUSD;1.08843;;1.08934;2022.04.06 09:16:35;1.08947;-1.92;;24.96;[tp]
2022.04.06 02:50:07;Buy;0.12;EURUSD;1.08966;;1.08934;2022.04.06 09:16:35;1.08947;-0.96;;-2.28;[tp]
2022.04.06 01:05:02;Buy;0.06;EURUSD;1.09077;;1.08934;2022.04.06 09:16:35;1.08947;-0.48;;-7.80;[tp]
2022.04.06 06:50:00;Sell;0.12;AUDNZD;1.09144;;1.09084;2022.04.06 08:01:11;1.09084;-0.96;;5.01;[tp]
2022.04.06 03:50:00;Sell;0.06;AUDNZD;1.09038;;1.09084;2022.04.06 08:01:11;1.09084;-0.48;;-1.93;[tp]
2022.04.06 02:50:03;Sell;0.06;EURUSD;1.08965;;1.08865;2022.04.06 07:58:37;1.08863;-0.48;;6.12;[tp]
2022.04.06 04:25:04;Buy;0.06;AUDNZD;1.09123;;1.09181;2022.04.06 07:22:28;1.09183;-0.48;;2.50;[tp]
2022.04.06 03:50:02;Buy;0.12;AUDNZD;1.09048;;1.09119;2022.04.06 04:20:33;1.09119;-0.96;;5.92;[tp]
2022.04.06 01:25:07;Buy;0.06;AUDNZD;1.09187;;1.09119;2022.04.06 04:20:33;1.09119;-0.48;;-2.84;[tp]
2022.04.05 21:15:03;Sell;0.12;AUDNZD;1.09119;;1.09060;2022.04.06 03:46:24;1.09057;-0.96;-0.12;5.17;[tp]
2022.04.05 18:05:01;Sell;0.06;AUDNZD;1.09018;;1.09060;2022.04.06 03:46:24;1.09057;-0.48;-0.06;-1.63;[tp]
2022.04.06 01:10:09;Sell;0.06;EURUSD;1.09072;;1.08964;2022.04.06 02:48:09;1.08964;-0.48;;6.48;[tp]
2022.04.06 01:10:04;Buy;0.12;AUDNZD;1.09103;;1.09161;2022.04.06 01:23:32;1.09164;-0.96;;5.09;[tp]
2022.04.05 21:25:02;Buy;0.06;AUDNZD;1.09198;;1.09161;2022.04.06 01:23:32;1.09164;-0.48;-0.17;-1.42;[tp]
2022.04.05 21:15:02;Buy;0.06;AUDNZD;1.09128;;1.09186;2022.04.05 21:22:03;1.09188;-0.48;;2.50;[tp]
2022.04.05 18:05:03;Buy;0.24;AUDNZD;1.09031;;1.09101;2022.04.05 21:12:36;1.09101;-1.92;;11.69;[tp]
2022.04.05 17:05:01;Buy;0.12;AUDNZD;1.09124;;1.09101;2022.04.05 21:12:36;1.09101;-0.96;;-1.93;[tp]
2022.04.05 16:45:02;Buy;0.06;AUDNZD;1.09227;;1.09101;2022.04.05 21:12:36;1.09101;-0.48;;-5.27;[tp]
2022.04.05 17:55:02;Sell;0.06;AUDNZD;1.09041;;1.08983;2022.04.05 18:01:37;1.08983;-0.48;;2.42;[tp]
2022.04.05 16:40:01;Sell;0.24;AUDNZD;1.09167;;1.09064;2022.04.05 17:53:46;1.09062;-1.92;;17.53;[tp]
2022.04.05 16:20:03;Sell;0.12;AUDNZD;1.09031;;1.09064;2022.04.05 17:53:46;1.09062;-0.96;;-2.59;[tp]
2022.04.05 14:55:01;Sell;0.06;AUDNZD;1.08827;;1.09064;2022.04.05 17:53:46;1.09062;-0.48;;-9.82;[tp]
2022.04.05 16:35:01;Buy;0.06;AUDNZD;1.09141;;1.09199;2022.04.05 16:43:19;1.09216;-0.48;;3.13;[tp]
2022.04.05 16:25:01;Buy;0.06;AUDNZD;1.09092;;1.09150;2022.04.05 16:34:16;1.09150;-0.48;;2.42;[tp]
2022.04.05 16:20:01;Buy;0.06;AUDNZD;1.09041;;1.09099;2022.04.05 16:23:54;1.09108;-0.48;;2.79;[tp]
2022.04.05 15:45:01;Buy;0.06;AUDNZD;1.08895;;1.08953;2022.04.05 16:16:44;1.08954;-0.48;;2.46;[tp]
2022.04.05 15:20:01;Buy;0.48;AUDNZD;1.08803;;1.08889;2022.04.05 15:44:21;1.08889;-3.84;;28.72;[tp]
2022.04.05 14:35:03;Buy;0.24;AUDNZD;1.08905;;1.08889;2022.04.05 15:44:21;1.08889;-1.92;;-2.68;[tp]
2022.04.05 11:00:01;Buy;0.12;AUDNZD;1.09008;;1.08889;2022.04.05 15:44:21;1.08889;-0.96;;-9.94;[tp]
2022.04.05 09:35:00;Buy;0.06;AUDNZD;1.09094;;1.08889;2022.04.05 15:44:21;1.08889;-0.48;;-8.57;[tp]
2022.04.05 14:35:01;Sell;0.06;AUDNZD;1.08892;;1.08834;2022.04.05 14:53:17;1.08830;-0.48;;2.58;[tp]
2022.04.05 07:05:03;Sell;0.24;AUDNZD;1.09038;;1.08913;2022.04.05 14:34:29;1.08912;-1.92;;21.04;[tp]
2022.04.05 06:35:03;Sell;0.12;AUDNZD;1.08929;;1.08913;2022.04.05 14:34:29;1.08912;-0.96;;1.41;[tp]
2022.04.05 06:30:03;Sell;0.06;AUDNZD;1.08495;;1.08913;2022.04.05 14:34:29;1.08912;-0.48;;-17.42;[tp]
2022.04.05 13:50:02;Sell;0.06;EURUSD;1.09664;;1.09556;2022.04.05 14:07:21;1.09684;-0.48;;-1.20;
2022.04.05 13:15:03;Buy;0.06;EURUSD;1.09752;;1.09860;2022.04.05 14:07:19;1.09682;-0.48;;-4.20;
2022.04.05 13:15:05;Sell;0.12;EURUSD;1.09751;;1.09666;2022.04.05 13:48:06;1.09666;-0.96;;10.20;[tp]
2022.04.05 12:40:03;Sell;0.06;EURUSD;1.09622;;1.09666;2022.04.05 13:48:06;1.09666;-0.48;;-2.64;[tp]
2022.04.05 12:25:05;Buy;0.12;EURUSD;1.09658;;1.09738;2022.04.05 13:12:26;1.09739;-0.96;;9.72;[tp]
2022.04.05 11:15:02;Buy;0.06;EURUSD;1.09772;;1.09738;2022.04.05 13:12:26;1.09739;-0.48;;-1.98;[tp]
2022.04.05 12:05:03;Sell;0.06;EURUSD;1.09721;;1.09613;2022.04.05 12:36:03;1.09606;-0.48;;6.90;[tp]
2022.04.05 11:20:03;Sell;0.12;EURUSD;1.09827;;1.09734;2022.04.05 12:04:20;1.09731;-0.96;;11.52;[tp]
2022.04.05 10:35:03;Sell;0.06;EURUSD;1.09674;;1.09734;2022.04.05 12:04:20;1.09731;-0.48;;-3.42;[tp]
