Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.03.15 23:00:02;Sell;0.01;GBPUSD;1.30472;;;2022.04.08 10:12:44;1.30316;;;13.75;
2022.03.15 23:00:02;Sell;0.01;GBPUSD;1.30470;;;2022.04.08 10:12:43;1.30321;;;13.13;
2022.03.15 23:00:02;Sell;0.01;GBPUSD;1.30470;;;2022.04.08 10:12:43;1.30321;;;13.13;
2022.03.15 23:00:01;Sell;0.01;GBPUSD;1.30470;;;2022.04.08 10:12:43;1.30318;;;13.40;
2022.03.15 23:00:00;Sell;0.01;GBPUSD;1.30471;;;2022.04.08 10:12:43;1.30318;;;13.48;
2022.03.15 23:00:00;Sell;0.01;GBPUSD;1.30472;;;2022.04.08 10:12:43;1.30318;;;13.57;
2022.04.08 06:50:00;Sell Stop;0.01;EURUSD;1.08519;;;2022.04.08 07:30:00;1.08573;;;;cancelled
2022.04.07 23:50:01;Sell;0.08;EURUSD;1.08797;1.09697;1.08697;2022.04.08 02:49:53;1.08697;;;70.50;[tp]
2022.04.08 02:49:10;Sell;0.01;EURUSD;1.08705;;1.08305;2022.04.08 02:49:27;1.08706;;;-0.09;
2022.04.08 00:01:44;Balance;;;;;;;;;;-2.74;
2022.04.07 16:57:08;Sell;0.01;EURUSD;1.09178;;1.08778;2022.04.07 17:10:00;1.09034;;;12.68;
2022.04.07 17:00:00;Buy;0.01;XAUUSD;1 931.94;1 933.14;1 952.24;2022.04.07 17:04:40;1 933.12;;;10.37;[sl]
2022.04.07 13:01:53;Sell;0.08;EURUSD;1.08945;1.09845;1.09145;2022.04.07 16:58:40;1.09145;;;-140.66;[tp]
2022.04.06 13:00:00;Buy;0.01;XAUUSD;1 930.05;1 931.25;1 950.35;2022.04.07 15:13:16;1 931.19;;;9.98;[sl]
2022.04.07 01:16:37;Sell;0.08;EURUSD;1.08989;1.09889;1.08889;2022.04.07 11:11:34;1.08889;;;70.49;[tp]
