Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.03.28 04:13:23;Buy;0.09;USDJPY;122.600;121.650;124.300;2022.03.28 11:37:29;124.300;;;123.09;[tp]
2022.03.25 06:05:33;Buy Stop;0.10;NZDUSD;0.70000;0.69250;;2022.03.28 06:15:25;0.69530;;;;cancelled
2022.03.25 10:32:39;Buy Stop;0.05;AUDJPY;92.240;90.600;;2022.03.28 02:48:46;91.894;;;;cancelled
2022.03.24 17:27:43;Sell;0.05;GBPAUD;1.75600;1.76734;;2022.03.25 04:14:30;1.75700;;-0.35;-3.76;
2022.03.24 08:52:37;Buy;0.09;USDJPY;121.463;121.150;;2022.03.25 04:07:24;122.042;;-0.08;42.70;
2022.03.24 08:22:08;Sell Stop;0.10;EURUSD;1.09370;1.10450;;2022.03.24 08:55:48;1.09775;;;;cancelled
2022.03.24 07:53:20;Buy Stop;0.12;NZDUSD;0.70000;0.69300;;2022.03.24 08:55:44;0.69577;;;;cancelled
2022.03.22 07:10:39;Sell;0.05;EURAUD;1.48513;1.49700;;2022.03.24 02:14:49;1.46919;;-0.11;59.70;
2022.03.18 13:37:57;Sell;0.05;GBPCAD;1.65515;1.66050;;2022.03.21 16:22:44;1.66051;;-0.25;-21.27;[sl]
2022.03.18 13:37:57;Sell;0.08;GBPCAD;1.65515;1.66050;;2022.03.21 16:22:44;1.66051;;-0.39;-34.04;[sl]
2022.03.16 11:44:51;Buy;0.10;NZDJPY;80.350;80.350;;2022.03.17 22:03:51;81.628;;-0.06;107.78;
2022.03.16 15:45:09;Sell;0.07;EURCAD;1.39437;1.40500;;2022.03.17 02:18:24;1.39803;;0.05;-20.19;
2022.03.15 09:53:28;Sell;0.03;NZDUSD;0.67302;0.67850;;2022.03.16 08:59:03;0.67859;;-0.09;-16.71;[sl]
2022.03.15 09:52:48;Sell;0.07;NZDUSD;0.67297;0.67850;;2022.03.16 08:59:03;0.67859;;-0.20;-39.34;[sl]
2022.03.14 09:01:37;Sell;0.10;NZDUSD;0.67824;0.68300;;2022.03.14 22:04:18;0.67586;;;23.80;
2022.03.11 19:21:41;Sell;0.05;GBPUSD;1.30480;1.31516;;2022.03.11 22:58:47;1.30373;;;5.35;
2022.03.11 08:07:56;Buy;0.03;AUDJPY;85.701;84.900;;2022.03.11 22:58:42;85.429;;;-6.96;
2022.03.11 08:07:56;Buy;0.06;AUDJPY;85.701;84.900;;2022.03.11 22:58:36;85.431;;;-13.82;
2022.03.10 14:53:45;Buy;0.07;EURGBP;0.84306;0.83700;;2022.03.10 17:34:03;0.83700;;;-55.69;[sl]
2022.03.10 14:53:45;Buy;0.07;EURGBP;0.84306;0.83700;;2022.03.10 17:34:03;0.83700;;;-55.69;[sl]
2022.03.09 22:35:25;Buy;0.10;GBPUSD;1.31903;1.31300;;2022.03.10 08:45:53;1.31820;;-0.76;-8.30;
2022.03.09 22:35:25;Buy;0.10;GBPUSD;1.31903;1.31300;;2022.03.10 08:45:52;1.31820;;-0.76;-8.30;
2022.03.08 10:58:31;Buy;0.03;EURJPY;125.853;125.700;127.200;2022.03.09 12:09:13;127.207;;-0.11;35.07;[tp]
2022.03.08 10:58:17;Buy;0.06;EURJPY;125.853;125.700;127.200;2022.03.09 12:09:13;127.207;;-0.22;70.14;[tp]
2022.03.07 10:49:52;Sell;0.03;GBPUSD;1.31628;1.32068;;2022.03.08 18:47:52;1.31023;;-0.16;18.15;
2022.03.07 10:49:52;Sell;0.05;GBPUSD;1.31628;1.32068;;2022.03.08 18:47:48;1.31022;;-0.27;30.30;
2022.03.04 10:19:35;Buy;0.10;NZDCHF;0.62784;0.62484;;2022.03.04 23:00:08;0.62950;;;18.10;
2022.03.02 11:05:01;Sell;0.10;EURUSD;1.10702;1.11076;;2022.03.04 17:31:05;1.09107;;0.07;159.50;
2022.03.03 08:17:46;Buy;0.04;AUDJPY;84.603;83.700;;2022.03.03 18:12:41;84.519;;;-2.91;
2022.02.28 18:53:38;Sell;0.04;EURAUD;1.54599;1.55084;;2022.03.02 05:20:30;1.52896;;-0.03;49.58;
2022.03.01 10:48:10;Sell;0.10;USDCAD;1.26585;1.26985;;2022.03.01 18:36:19;1.26987;;;-31.66;[sl]
2022.02.28 09:52:40;Balance;;;;;;;;;;58.75;
2022.02.25 11:38:14;Buy;0.03;NZDCHF;0.62140;;;2022.02.25 18:31:25;0.62462;;;10.42;
2022.02.21 11:01:45;Buy;0.08;GBPCAD;1.73625;;;2022.02.21 15:49:01;1.73375;;;-15.69;so
2022.02.18 09:42:45;Sell;0.14;GBPCAD;1.72797;1.73197;;2022.02.18 17:52:29;1.73059;;;-28.80;so
2022.02.17 09:43:39;Sell;0.06;USDJPY;115.248;115.248;;2022.02.18 10:38:38;115.251;;-0.25;-0.16;[sl]
2022.02.17 09:43:39;Sell;0.06;USDJPY;115.248;115.652;;2022.02.18 03:19:24;114.959;;-0.25;15.08;to #107496637
2022.02.16 10:31:26;Buy;0.30;NZDCHF;0.61575;0.61260;;2022.02.16 12:20:37;0.61450;;;-40.56;so
2022.02.16 10:30:09;Balance;;;;;;;;;;78.81;
2022.02.02 23:59:32;Buy;0.06;AUDNZD;1.07710;1.07075;;2022.02.03 19:22:55;1.07075;;-0.44;-25.39;[sl]
2022.01.28 12:38:57;Sell;0.11;AUDJPY;80.708;81.250;;2022.01.31 09:39:27;81.260;;-0.18;-52.58;[sl]
2022.01.28 10:19:55;Sell;0.11;NZDUSD;0.65557;0.66400;;2022.01.28 20:34:20;0.65458;;;10.89;
2022.01.26 06:53:15;Balance;;;;;;;;;;59.51;
2021.11.05 15:31:07;Sell;0.07;EURUSD;1.15183;1.15783;;2021.11.05 20:08:08;1.15684;;;-35.07;so
2021.11.02 17:22:27;Sell;0.16;NZDCHF;0.64990;0.65377;;2021.11.03 23:06:53;0.65379;;-0.59;-68.27;[sl]
2021.10.29 18:42:47;Sell;0.10;GBPAUD;1.82233;1.82370;;2021.11.02 07:38:46;1.82377;;-0.98;-10.78;[sl]
2021.10.22 16:24:44;Sell;0.40;EURCHF;1.06600;1.06917;;2021.10.25 11:37:43;1.06917;;-1.49;-138.21;[sl]
2021.10.20 07:28:03;Buy;0.24;EURJPY;133.413;132.837;;2021.10.21 06:45:06;133.246;;-2.65;-35.08;
2021.10.19 09:04:25;Buy;0.07;NZDCHF;0.65750;0.65600;;2021.10.20 20:25:08;0.66154;;0.03;30.76;from #92526542
2021.10.19 09:04:25;Buy;0.07;NZDCHF;0.65750;0.65160;;2021.10.20 04:54:19;0.66262;;0.04;38.80;to #92945132
2021.10.15 05:00:47;Buy;0.14;USDJPY;113.935;113.800;;2021.10.18 23:29:37;114.319;;-0.27;47.03;
2021.10.14 09:13:01;Sell;0.24;EURCHF;1.06830;1.07260;;2021.10.15 10:51:14;1.07260;;-0.76;-111.70;[sl]
2021.10.14 09:12:04;Sell;0.27;EURCHF;1.06927;1.07260;;2021.10.15 10:51:14;1.07260;;-0.85;-97.31;[sl]
2021.10.11 05:44:43;Buy;0.33;CADCHF;0.74518;0.74340;;2021.10.13 19:51:00;0.74339;;0.25;-63.84;[sl]
2021.10.07 03:43:20;Sell;0.07;EURCAD;1.45338;1.45620;;2021.10.08 18:03:34;1.44239;;-0.01;61.74;from #89878466
2021.10.07 03:43:20;Sell;0.07;EURCAD;1.45338;1.45620;;2021.10.08 17:47:00;1.44346;;-0.01;55.68;to #90612073
2021.09.29 17:19:26;Buy;0.12;USDJPY;111.800;111.378;;2021.09.30 18:23:12;111.480;;-0.81;-34.45;
2021.09.29 14:11:11;Sell;0.20;EURUSD;1.16546;1.17062;;2021.09.29 19:18:11;1.16112;;;86.80;
2021.09.27 11:32:35;Buy;0.06;USDJPY;110.911;110.911;;2021.09.29 05:51:47;111.425;;-0.26;27.68;from #88456018
2021.09.27 11:32:35;Buy;0.06;USDJPY;110.911;110.911;;2021.09.28 20:52:04;111.525;;-0.13;33.03;to #88613843
2021.09.22 15:54:51;Sell;0.09;GBPUSD;1.36197;1.37420;;2021.09.22 21:52:28;1.36179;;;1.62;
2021.09.17 18:11:28;Sell;0.10;CHFJPY;118.000;118.300;;2021.09.21 10:58:36;118.300;;-0.02;-27.36;[sl]
2021.09.20 00:30:05;Buy;0.10;GBPAUD;1.89570;1.88717;;2021.09.20 14:01:37;1.89152;;;-30.25;
2021.09.17 09:53:03;Sell;0.01;XAUUSD;1 763.43;;;2021.09.17 09:58:16;1 763.68;;;-0.25;
2021.09.14 09:45:20;Sell;0.20;AUDNZD;1.03135;1.03235;;2021.09.16 23:59:57;1.03235;;-1.20;-14.16;[sl]
2021.09.15 17:12:59;Sell;0.15;CHFJPY;118.923;119.222;;2021.09.16 11:17:50;118.472;;-0.05;61.88;
2021.09.10 14:26:58;Sell;0.10;EURNZD;1.65515;1.66600;;2021.09.13 12:02:55;1.65751;;-0.06;-16.79;
2021.09.08 10:40:55;Buy;0.05;GBPCAD;1.74601;1.74565;;2021.09.10 16:14:24;1.74565;;-0.96;-1.43;[sl]
2021.09.08 10:40:55;Buy;0.05;GBPCAD;1.74601;1.73640;;2021.09.09 15:46:58;1.75591;;-0.72;38.98;to #87394874
2021.09.02 15:39:47;Sell;0.05;EURNZD;1.66959;1.66868;;2021.09.06 21:27:01;1.66428;;-0.04;18.95;from #87075454
2021.09.02 15:39:47;Sell;0.05;EURNZD;1.66959;1.67455;;2021.09.06 01:21:28;1.66072;;-0.04;31.74;to #87181033
2021.08.19 09:04:59;Sell;0.05;GBPUSD;1.37044;1.37044;;2021.08.23 06:29:06;1.36445;;-0.39;29.95;from #86406121
2021.08.19 09:04:59;Sell;0.05;GBPUSD;1.37044;1.37300;;2021.08.20 10:55:04;1.36155;;-0.20;44.45;to #86573912
2021.08.19 09:09:04;Sell;0.10;AUDJPY;79.067;80.100;;2021.08.19 09:14:54;79.102;;;-3.18;
2021.08.10 03:04:11;Sell;0.03;EURUSD;1.17329;1.17500;;2021.08.11 20:02:14;1.17502;;;-5.19;[sl]
2021.08.06 11:38:41;Sell;0.02;EURGBP;0.84829;0.84900;;2021.08.11 11:25:44;0.84790;;-0.12;1.08;from #86006510
2021.08.06 11:38:41;Sell;0.03;EURGBP;0.84829;0.84900;;2021.08.10 17:38:06;0.84551;;-0.12;11.56;to #86116396
2021.08.03 13:15:14;Sell;0.05;CADCHF;0.72180;0.72404;;2021.08.05 03:08:34;0.72294;;-0.76;-6.28;
2021.08.03 13:53:37;Sell;0.05;EURCHF;1.07300;1.07500;;2021.08.05 03:08:08;1.07335;;-0.65;-1.93;
2021.08.04 15:58:54;Sell;0.03;USDJPY;108.759;109.371;;2021.08.04 17:13:13;109.380;;;-17.03;[sl]
2021.08.03 16:52:20;Sell;0.03;GBPCHF;1.25503;1.26000;;2021.08.04 09:48:47;1.26000;;-0.23;-16.50;[sl]
2021.07.29 19:42:27;Sell;0.02;AUDCAD;0.92000;0.92173;;2021.08.02 20:27:39;0.92092;;-0.04;-1.47;from #85729958
2021.07.30 12:38:34;Sell;0.02;AUDCHF;0.66822;0.66989;;2021.08.02 20:26:43;0.66707;;-0.06;2.54;from #85751749
2021.07.30 12:49:27;Buy;0.02;EURAUD;1.61160;1.60600;;2021.08.02 20:26:28;1.61119;;-0.08;-0.61;from #85770425
2021.07.27 10:15:31;Buy;0.01;GBPAUD;1.87700;1.88620;;2021.08.02 15:17:55;1.88620;;-0.24;6.78;[sl]
2021.07.30 12:38:34;Sell;0.01;AUDCHF;0.66822;0.66989;;2021.08.02 08:02:46;0.66486;;-0.03;3.71;to #85817355
2021.07.30 12:49:27;Buy;0.01;EURAUD;1.61160;1.60600;;2021.07.30 22:10:51;1.61573;;;3.03;to #85808012
2021.07.29 19:42:27;Sell;0.02;AUDCAD;0.92000;0.92215;;2021.07.30 22:10:22;0.91550;;-0.02;7.21;to #85808011
2021.07.28 17:57:29;Sell;0.03;AUDCHF;0.67074;0.67374;;2021.07.29 18:21:09;0.67056;;-0.28;0.59;
2021.07.28 12:31:47;Sell;0.03;NZDCHF;0.63400;0.63640;;2021.07.29 11:45:11;0.63549;;-0.30;-4.93;
2021.07.26 11:09:36;Sell;0.04;EURCHF;1.08130;1.08250;;2021.07.28 09:55:26;1.08118;;-0.26;0.53;
2021.07.27 10:15:31;Buy;0.01;GBPAUD;1.87700;1.86700;;2021.07.27 22:10:06;1.88623;;;6.80;to #85653312
2021.07.26 00:30:34;Buy;0.02;GBPCHF;1.26824;1.26230;;2021.07.27 10:34:08;1.26381;;-0.03;-9.66;
2021.07.22 16:11:21;Buy;0.03;NZDUSD;0.69801;0.68750;;2021.07.26 10:11:25;0.69588;;-0.12;-6.39;
2021.07.22 09:11:11;Sell;0.02;EURAUD;1.60168;1.60168;;2021.07.26 04:11:10;1.60168;;-0.02;0.00;[sl]
2021.07.21 11:23:52;Buy;0.01;GBPJPY;150.008;150.008;151.522;2021.07.21 23:52:11;151.244;;;11.21;from #85393914
2021.07.21 11:23:52;Buy;0.01;GBPJPY;150.008;148.400;;2021.07.21 17:28:45;150.918;;;8.25;to #85428742
2021.07.15 16:23:56;Sell;0.01;AUDJPY;81.752;81.480;;2021.07.21 17:25:07;80.964;;-0.07;7.14;from #85250274
2021.07.20 09:50:41;Sell;0.02;NZDCHF;0.63313;0.64140;;2021.07.21 06:26:47;0.63695;;-0.06;-8.30;
2021.07.19 10:35:35;Sell;0.03;EURJPY;129.441;129.630;;2021.07.20 18:55:18;129.416;;-0.03;0.68;
2021.07.15 18:57:11;Buy;0.01;USDCAD;1.25697;1.26034;;2021.07.20 05:52:30;1.27385;;-0.06;13.25;from #85256523
2021.07.19 14:44:23;Buy;0.02;GBPAUD;1.86701;1.85800;;2021.07.20 04:40:42;1.86331;;-0.07;-5.43;
2021.07.15 18:57:11;Buy;0.01;USDCAD;1.25697;1.25500;;2021.07.19 11:44:30;1.27327;;-0.05;12.80;to #85267571
2021.07.15 16:23:56;Sell;0.01;AUDJPY;81.752;81.752;;2021.07.19 11:40:44;80.762;;-0.04;9.02;to #85267438
2021.07.15 18:57:11;Buy;0.01;USDCAD;1.25697;1.25500;;2021.07.19 10:00:26;1.26646;;-0.05;7.49;to #85256523
2021.07.15 16:23:56;Sell;0.01;AUDJPY;81.752;82.085;;2021.07.19 04:14:13;81.082;;-0.03;6.10;to #85250274
2021.07.15 03:33:04;Sell;0.03;EURJPY;130.000;130.186;;2021.07.16 10:59:54;130.020;;-0.03;-0.55;
2021.07.14 10:53:15;Sell;0.04;EURGBP;0.85153;0.85500;;2021.07.15 03:42:32;0.85500;;-0.24;-19.21;[sl]
2021.07.12 11:52:34;Buy;0.05;EURCHF;1.08563;1.08435;1.08850;2021.07.13 16:32:13;1.08435;;-0.09;-6.97;[sl]
2021.07.12 11:51:11;Buy;0.05;EURCHF;1.08572;1.08435;1.08850;2021.07.13 16:32:13;1.08435;;-0.09;-7.46;[sl]
2021.07.09 13:09:26;Buy;0.10;AUDNZD;1.07071;1.06771;;2021.07.12 11:42:15;1.07123;;-0.20;3.63;
2021.06.15 11:55:22;Sell;0.10;AUDNZD;1.07757;1.07757;;2021.07.09 13:09:13;1.07070;;-2.66;47.89;
2021.05.14 11:27:08;Sell;0.04;USDJPY;109.285;109.285;;2021.05.27 15:05:06;109.289;;-1.81;-0.15;[sl]
2021.05.17 07:39:05;Buy;0.10;EURGBP;0.86121;0.85900;;2021.05.18 03:06:06;0.85895;;-0.62;-31.97;[sl]
2021.05.17 07:38:56;Sell;0.10;EURGBP;0.86104;;;2021.05.17 07:39:02;0.86121;;;-2.40;
2021.05.13 10:23:20;Sell;0.03;GBPCHF;1.27544;1.27400;;2021.05.14 13:52:57;1.27403;;-0.24;4.67;[sl]
2021.05.13 11:24:32;Buy;0.03;USDCAD;1.21466;1.21466;;2021.05.14 10:06:45;1.21459;;-0.08;-0.17;[sl]
2021.05.13 11:23:18;Buy;0.05;USDCAD;1.21465;1.20951;;2021.05.13 11:24:17;1.21452;;;-0.54;
2021.05.07 03:10:28;Sell;0.05;USDJPY;108.975;109.050;;2021.05.12 15:30:33;109.050;;-0.52;-3.44;[sl]
2021.05.05 11:15:58;Sell;0.06;CHFJPY;119.378;119.878;;2021.05.06 10:15:40;119.878;;;-27.44;[sl]
2021.04.27 08:33:13;Sell;0.05;EURGBP;0.86885;0.86820;;2021.05.06 09:30:22;0.86407;;-1.07;33.22;
2021.05.03 09:38:19;Buy;0.04;USDCAD;1.23101;1.22600;;2021.05.05 17:43:04;1.22595;;-0.18;-16.51;[sl]
2021.04.30 06:24:20;Sell;0.09;NZDJPY;78.857;78.565;;2021.05.05 13:34:28;78.565;;-0.72;24.04;[sl]
2021.05.04 06:05:21;Buy;0.09;EURCHF;1.10039;1.09750;;2021.05.04 15:19:51;1.09750;;;-28.48;[sl]
2021.05.04 05:14:18;Buy;0.09;USDJPY;109.249;;;2021.05.04 05:14:27;109.244;;;-0.41;
2021.04.27 04:53:02;Sell;0.03;XAUUSD;1 775.87;1 786.04;;2021.04.29 04:00:04;1 786.04;;-0.32;-30.51;[sl]
2021.04.28 05:03:47;Buy;0.10;USDCAD;1.24101;1.23701;;2021.04.28 17:21:04;1.23692;;;-33.07;[sl]
2021.04.26 10:12:13;Buy;0.10;AUDNZD;1.07824;1.07524;;2021.04.27 10:22:59;1.07779;;-0.22;-3.25;
2021.04.23 08:17:15;Buy;0.12;AUDCAD;0.96545;0.96445;;2021.04.27 04:38:40;0.96630;;-0.44;8.23;
2021.04.26 06:41:28;Buy;0.06;GBPCAD;1.73163;1.72830;;2021.04.26 14:09:17;1.72828;;;-16.16;[sl]
2021.04.22 09:42:40;Sell;0.11;NZDCAD;0.89787;0.89787;;2021.04.23 08:09:44;0.89598;;-0.17;16.66;
2021.04.21 06:25:22;Sell;0.15;NZDUSD;0.71756;0.72000;;2021.04.21 17:25:13;0.72004;;;-37.20;[sl]
2021.04.16 16:53:05;Sell;0.14;NZDJPY;77.770;77.921;;2021.04.20 04:29:50;77.925;;-0.76;-20.05;[sl]
2021.04.19 05:03:05;Sell;0.09;AUDUSD;0.77189;0.77700;;2021.04.19 11:16:37;0.77700;;;-45.99;[sl]
2021.04.15 01:36:33;Sell;0.12;CHFJPY;118.038;118.100;;2021.04.16 08:49:20;118.024;;;1.55;
2021.04.16 08:40:09;Sell;0.12;GBPCAD;1.72507;;;2021.04.16 08:40:19;1.72515;;;-0.77;
2021.04.14 04:20:16;Buy;0.13;NZDCHF;0.65021;0.64650;;2021.04.14 19:33:31;0.65914;;;125.87;
2021.04.12 12:12:14;Sell;0.08;EURGBP;0.86491;0.87091;;2021.04.13 16:08:58;0.87095;;-0.17;-66.21;[sl]
2021.04.13 06:00:01;Buy;0.08;AUDJPY;83.444;83.100;;2021.04.13 14:02:33;83.096;;;-25.49;[sl]
2021.04.06 10:50:37;Sell;0.09;NZDCHF;0.65905;0.65000;;2021.04.13 11:21:37;0.65000;;-2.31;88.09;[sl]
2021.04.07 10:21:28;Sell;0.07;AUDJPY;83.880;83.745;;2021.04.13 05:31:49;83.446;;-0.72;27.72;
2021.04.09 11:58:31;Buy;0.12;CADJPY;87.107;87.000;;2021.04.12 12:07:48;87.160;;-0.14;5.81;
2021.04.02 11:58:38;Sell;0.08;USDJPY;110.376;109.685;;2021.04.09 11:53:22;109.685;;-3.11;50.40;[sl]
2021.03.29 06:14:12;Balance;;;;;;;;;;79.33;
2021.03.22 11:16:43;Sell;0.01;EURJPY;129.184;;;2021.03.22 15:15:45;129.780;;;-5.48;so
2021.03.22 11:16:20;Sell;0.02;EURJPY;129.180;;;2021.03.22 11:16:34;129.192;;;-0.22;
2021.03.22 06:03:13;Buy;0.02;XAUUSD;1 739.10;1 731.12;1 744.81;2021.03.22 09:14:20;1 731.55;;;-15.10;so
2021.03.19 10:33:39;Sell;0.04;USDCAD;1.24701;1.25310;;2021.03.19 16:40:31;1.25310;;;-19.44;[sl]
2021.03.18 18:23:37;Buy;0.01;XAUUSD;1 728.11;1 718.00;;2021.03.18 19:29:21;1 734.27;;;6.16;
2021.03.18 11:44:24;Sell;0.04;NZDUSD;0.72346;;;2021.03.18 18:28:54;0.71974;;;14.88;
2021.03.18 10:57:39;Buy;0.02;USDCAD;1.24108;;;2021.03.18 10:58:35;1.24081;;;-0.44;
2021.03.18 10:57:42;Sell;0.02;USDCAD;1.24093;;;2021.03.18 10:58:34;1.24099;;;-0.10;
2021.03.17 12:15:24;Sell;0.06;CADCHF;0.74261;0.74561;;2021.03.17 15:38:52;0.74561;;;-19.37;[sl]
2021.03.16 13:56:54;Sell;0.08;CADCHF;0.74141;0.74470;;2021.03.17 11:34:04;0.74470;;-0.27;-28.37;[sl]
2021.03.15 09:23:36;Sell;0.12;AUDCAD;0.96461;0.96891;;2021.03.15 23:09:05;0.96765;;;-29.25;
2021.03.12 10:12:40;Sell;0.06;NZDCAD;0.90318;0.90680;;2021.03.12 19:00:15;0.89647;;;32.28;
2021.03.12 03:07:49;Buy;0.08;AUDNZD;1.07812;1.07500;;2021.03.12 18:07:20;1.08060;;;14.23;
2021.03.11 12:53:00;Buy;0.08;NZDUSD;0.72324;0.71824;;2021.03.11 21:24:55;0.72226;;;-7.84;
2021.03.11 07:45:30;Buy;0.08;AUDJPY;84.219;84.219;;2021.03.11 16:44:14;84.219;;;0.00;[sl]
2021.03.10 11:52:34;Buy;0.08;GBPCAD;1.75882;1.75482;;2021.03.10 13:57:56;1.75480;;;-25.43;[sl]
2021.03.09 12:57:22;Buy;0.05;GBPUSD;1.38764;1.38460;;2021.03.09 18:14:53;1.38933;;;8.45;
2021.03.08 11:47:36;Buy;0.10;GBPCAD;1.75457;1.75057;;2021.03.08 11:52:36;1.75465;;;0.63;
2021.03.05 15:25:20;Buy;0.10;USDCHF;0.92705;0.92705;;2021.03.05 15:46:18;0.92700;;;-0.54;[sl]
2021.03.05 15:25:17;Sell;0.10;USDCHF;0.92691;0.92791;;2021.03.05 15:30:02;0.92923;;;-24.97;[sl]
2021.03.04 12:46:33;Buy;0.08;CADCHF;0.72957;0.72640;;2021.03.04 20:06:07;0.73447;;;42.20;
2021.03.02 11:08:19;Sell;0.15;NZDUSD;0.72119;0.72419;;2021.03.02 12:19:53;0.72423;;;-45.60;[sl]
2021.03.01 12:14:17;Sell;0.15;CHFJPY;116.951;;;2021.03.01 22:02:59;116.736;;;30.20;
2021.02.25 10:36:50;Buy;0.06;EURCAD;1.52508;1.53060;;2021.02.25 20:09:47;1.53060;;;26.38;[sl]
2021.02.24 10:23:49;Sell;0.06;AUDCAD;0.99554;0.99960;;2021.02.24 21:21:30;0.99565;;;-0.53;
2021.02.19 11:36:34;Buy;0.08;EURGBP;0.86740;0.86340;;2021.02.22 18:43:16;0.86338;;-0.49;-45.25;[sl]
2021.02.18 11:47:18;Sell;0.08;USDCHF;0.89683;0.90083;;2021.02.18 21:20:23;0.89643;;;3.57;
2021.02.17 11:41:48;Sell;0.06;EURUSD;1.20645;1.21145;;2021.02.17 18:29:40;1.20390;;;15.30;
2021.02.15 08:45:30;Balance;;;;;;;;;;59.19;
2021.02.12 10:45:55;Buy;0.02;GBPAUD;1.78470;;;2021.02.12 21:19:01;1.78577;;;1.66;
2021.02.12 10:48:01;Buy;0.02;GBPAUD;1.78417;;;2021.02.12 10:48:19;1.78376;;;-0.64;
2021.02.11 11:27:30;Buy;0.03;USDJPY;104.704;;;2021.02.11 19:57:40;104.731;;;0.77;
2021.02.10 11:46:14;Buy;0.04;CHFJPY;117.464;;;2021.02.11 10:26:26;117.527;;-0.50;2.41;
2021.02.09 11:18:00;Sell;0.04;GBPJPY;144.269;144.800;;2021.02.10 11:38:49;144.809;;-0.20;-20.65;[sl]
2021.02.08 11:29:56;Sell;0.07;EURUSD;1.20263;1.20580;;2021.02.08 16:32:11;1.20581;;;-22.26;[sl]
2021.02.05 15:30:52;Buy;0.05;EURUSD;1.19996;;;2021.02.05 22:35:53;1.20459;;;23.15;
2021.02.04 11:07:45;Sell;0.05;CHFJPY;116.651;117.060;;2021.02.05 03:00:08;116.729;;;-3.70;
2021.02.03 11:04:58;Sell;0.05;CHFJPY;116.795;117.150;;2021.02.03 23:40:37;116.853;;;-2.76;
2021.02.02 11:13:04;Sell;0.05;EURGBP;0.88134;0.88442;;2021.02.03 01:05:15;0.88129;;-0.09;0.34;
2021.02.01 11:00:27;Sell;0.05;EURJPY;126.757;;;2021.02.02 01:20:55;126.598;;-0.05;7.58;
2021.01.28 11:01:32;Buy;0.05;EURCHF;1.07714;1.07400;;2021.01.28 20:48:08;1.07707;;;-0.40;
2021.01.27 07:54:00;Buy;0.03;EURNZD;1.68221;;;2021.01.27 21:45:39;1.68649;;;9.22;
2021.01.26 12:12:46;Sell;0.05;GBPCAD;1.74061;1.74365;;2021.01.26 16:49:14;1.74365;;;-11.96;[sl]
2021.01.25 11:29:23;Sell;0.05;EURJPY;126.155;;;2021.01.25 22:52:51;125.988;;;8.04;
2021.01.21 08:59:47;Sell;0.05;USDJPY;103.384;103.720;;2021.01.22 12:20:07;103.721;;-0.19;-16.25;[sl]
2021.01.20 08:37:04;Buy;0.15;EURUSD;1.21533;1.21130;;2021.01.20 12:20:37;1.21149;;;-57.60;so
2021.01.19 06:49:26;Buy;0.10;EURUSD;1.20959;1.20650;;2021.01.19 19:04:16;1.21244;;;28.50;
2021.01.19 06:47:07;Balance;;;;;;;;;;58.94;
2021.01.18 07:33:38;Buy;0.05;EURGBP;0.89006;;;2021.01.18 19:02:47;0.88876;;;-8.83;so
