Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.04.05 20:25:04;Sell;0.02;NZDUSD;0.69687;;;2022.04.07 08:35:06;0.68920;-0.09;-0.20;20.52;
2022.04.07 01:15:03;Sell;0.07;EURCAD;1.36687;1.38208;1.36805;2022.04.07 05:25:03;1.36950;-0.32;;-19.58;
2022.04.07 01:15:02;Sell;0.05;EURCAD;1.36686;1.38208;1.36805;2022.04.07 05:25:02;1.36949;-0.23;;-13.99;
2022.03.11 11:10:05;Sell;0.07;AUDUSD;0.73256;;;2022.04.06 11:48:21;0.75851;-0.32;-0.38;-239.48;
2022.04.05 22:20:10;Sell;0.11;USDCHF;0.92967;0.93896;0.92998;2022.04.06 05:43:41;0.92996;-0.50;-0.66;-4.53;[tp]
2022.04.05 22:35:23;Sell;0.08;GBPCAD;1.63226;1.64856;1.63216;2022.04.06 04:05:34;1.63210;-0.36;-0.48;1.35;[tp]
2022.04.05 22:10:04;Sell;0.10;EURCAD;1.36082;1.37443;1.36135;2022.04.06 03:08:27;1.36133;-0.45;0.11;-5.38;[tp]
2022.04.05 16:30:06;Sell;0.21;ETHUSD;3 476.60;3 511.11;3 434.02;2022.04.05 22:06:50;3 432.85;;;12.11;[tp]
2022.04.04 10:05:03;Buy;0.02;EURCAD;1.37952;;;2022.04.05 14:55:07;1.36425;-0.09;-0.17;-32.15;
2022.03.29 16:20:02;Buy;0.01;EURCAD;1.39073;;;2022.04.05 14:55:06;1.36428;-0.05;-0.60;-27.84;
2022.03.28 20:20:01;Buy;0.01;EURNZD;1.59408;;;2022.04.05 11:55:04;1.56508;-0.05;-0.82;-26.61;
2022.03.28 14:35:04;Buy;0.01;EURNZD;1.58416;;;2022.04.05 11:55:03;1.56501;-0.05;-0.82;-17.57;
2022.04.05 04:30:03;Sell;0.05;EURAUD;1.45558;1.47734;1.45206;2022.04.05 07:30:19;1.45191;-0.23;;18.35;[tp]
2022.04.05 01:15:02;Sell;0.05;EURNZD;1.57923;1.59906;1.57880;2022.04.05 04:40:03;1.57919;-0.23;;0.18;
2022.04.05 01:15:02;Sell;0.06;EURNZD;1.57923;1.59906;1.57867;2022.04.05 04:40:02;1.57919;-0.27;;0.22;
2022.04.04 21:55:05;Sell;0.08;GBPUSD;1.31169;1.32485;1.31096;2022.04.04 23:10:06;1.31126;-0.36;;4.56;
2022.04.01 10:00:07;Sell;0.01;BTCUSD;44 824.00;46 162.73;43 742.76;2022.04.01 17:15:04;45 793.00;;;-12.92;
2022.03.31 21:15:07;Buy;0.01;XAUUSD;1 943.53;1 925.54;1 943.52;2022.04.01 14:09:17;1 925.53;-0.05;-0.05;-23.97;[sl]
2022.04.01 02:00:02;Sell;0.05;EURCAD;1.38523;1.40332;1.38328;2022.04.01 03:20:05;1.38344;-0.23;;9.56;
2022.03.31 22:15:10;Buy;0.10;EURGBP;0.84215;0.83374;0.84234;2022.04.01 01:35:03;0.84224;-0.45;-0.82;1.58;
2022.03.31 22:25:02;Sell;0.11;USDCHF;0.92325;0.93251;0.92254;2022.03.31 23:25:09;0.92328;-0.50;;-0.48;
2022.03.31 01:05:07;Sell;0.06;USDJPY;121.961;123.355;121.769;2022.03.31 04:40:04;122.154;-0.27;;-12.64;
2022.03.31 01:05:06;Sell;0.08;USDJPY;121.961;123.355;121.769;2022.03.31 04:40:03;122.154;-0.36;;-16.85;
2022.03.31 02:45:03;Buy;0.17;NZDUSD;0.69673;0.69041;0.69769;2022.03.31 03:46:03;0.69771;-0.77;;22.18;[tp]
2022.03.31 02:45:02;Buy;0.13;NZDUSD;0.69678;0.69041;0.69769;2022.03.31 03:46:03;0.69771;-0.59;;16.10;[tp]
2022.03.30 22:25:07;Sell;0.11;USDCAD;1.24857;1.26105;1.24756;2022.03.30 23:00:03;1.24764;-0.50;;10.91;
2022.03.30 02:45:04;Buy;0.06;EURNZD;1.59690;1.58016;1.59911;2022.03.30 04:25:03;1.59827;-0.27;;7.61;
2022.03.30 02:45:03;Buy;0.08;EURNZD;1.59690;1.58016;1.59911;2022.03.30 04:25:02;1.59822;-0.36;;9.78;
2022.03.30 02:45:31;Sell;0.17;NZDCAD;0.86805;0.87591;0.86685;2022.03.30 04:15:05;0.86813;-0.77;;-1.45;
2022.03.30 01:55:28;Sell;0.17;NZDCAD;0.86780;0.87591;0.86660;2022.03.30 02:45:04;0.86819;-0.77;;-7.05;
2022.03.28 13:05:04;Buy;0.01;EURUSD;1.09791;;;2022.03.29 15:50:03;1.11284;-0.05;-0.06;19.96;
2022.03.28 22:40:02;Buy;0.08;GBPUSD;1.30835;1.29526;1.30939;2022.03.28 22:56:26;1.30940;-0.36;;11.21;[tp]
2022.03.25 04:00:03;Sell;0.11;GBPCAD;1.65388;1.67867;1.65125;2022.03.25 11:00:05;1.65388;-0.50;;0.00;
2022.03.22 11:35:04;Buy;0.04;EURUSD;1.09982;;;2022.03.25 07:50:02;1.10345;-0.18;-1.26;19.29;
2022.03.25 04:00:02;Buy;0.13;USDJPY;122.058;120.229;122.349;2022.03.25 07:30:03;121.292;-0.59;;-109.10;
2022.03.24 21:00:04;Buy;0.05;BTCUSD;43 833.00;43 408.02;44 357.60;2022.03.25 04:30:48;44 349.00;;-1.62;34.33;[tp]
2022.03.24 23:20:03;Buy;0.26;AUDNZD;1.07911;1.06835;1.07942;2022.03.25 01:27:35;1.07948;-1.17;-0.90;8.91;[tp]
2022.03.24 03:45:02;Sell;0.11;GBPAUD;1.76273;1.78915;1.75854;2022.03.24 16:45:06;1.75897;-0.50;;41.36;
2022.03.24 02:00:04;Buy;0.31;NZDUSD;0.69675;0.69009;0.69766;2022.03.24 03:00:36;0.69767;-1.40;;38.02;[tp]
2022.03.18 09:05:03;Buy;0.03;EURCAD;1.39724;;;2022.03.23 16:35:03;1.38117;-0.14;-0.68;-51.37;
2022.03.17 20:35:02;Buy;0.03;EURCAD;1.40642;;;2022.03.23 16:35:02;1.38119;-0.14;-0.97;-80.66;
2022.03.22 08:45:11;Buy;0.63;ETHUSD;3 016.50;2 958.12;3 016.95;2022.03.22 23:00:05;2 984.18;;;-27.27;
2022.03.22 09:05:03;Buy;0.04;BTCUSD;42 595.00;42 343.17;43 241.49;2022.03.22 18:05:06;42 725.00;;;6.99;
2022.03.18 21:05:03;Buy;0.03;EURUSD;1.10542;;;2022.03.22 17:20:06;1.10334;-0.14;-0.39;-8.39;
2022.03.10 17:35:05;Buy;0.03;EURNZD;1.60137;;;2022.03.22 13:35:06;1.58590;-0.14;-2.57;-43.32;
2022.03.09 18:50:04;Buy;0.03;EURNZD;1.61864;;;2022.03.22 13:35:05;1.58587;-0.14;-3.25;-91.77;
2022.03.18 09:35:02;Sell;0.03;GBPJPY;156.349;;;2022.03.22 11:20:03;158.488;-0.14;-0.42;-71.97;
