Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.03.04 11:45:00;Sell;0.85;GOLDmicro;1 943.99;;;2022.03.07 01:15:06;1 988.09;;;-37.49;
2022.03.04 11:15:00;Sell;0.85;GOLDmicro;1 941.35;;;2022.03.07 01:15:06;1 988.12;;;-39.75;
2022.03.04 09:15:02;Sell;0.85;GOLDmicro;1 935.83;;;2022.03.07 01:15:06;1 988.21;;;-44.52;
2022.03.03 19:45:00;Sell;0.85;GOLDmicro;1 931.81;;;2022.03.07 01:15:05;1 988.05;;-0.01;-47.80;
2022.03.03 08:00:01;Sell;0.85;GOLDmicro;1 925.16;;;2022.03.07 01:15:05;1 988.54;;-0.01;-53.87;
2022.03.02 19:15:02;Sell;0.85;GOLDmicro;1 915.88;;;2022.03.07 01:15:04;1 988.79;;-0.03;-61.97;
2022.02.28 21:30:00;Sell;0.85;GOLDmicro;1 903.09;;;2022.03.07 01:15:04;1 988.78;;-0.05;-72.84;
2022.02.28 10:45:01;Sell;0.85;GOLDmicro;1 898.76;;;2022.03.07 01:15:04;1 988.78;;-0.05;-76.52;
2022.02.25 17:00:16;Sell;0.85;GOLDmicro;1 889.38;;;2022.03.07 01:15:03;1 988.80;;-0.06;-84.51;
2022.02.24 21:45:01;Sell;0.63;GOLDmicro;1 885.81;;;2022.03.07 01:15:03;1 988.63;;-0.02;-64.78;
2022.02.16 16:00:01;Sell;0.49;GOLDmicro;1 858.98;;;2022.03.07 01:15:03;1 988.94;;-0.05;-63.68;
2022.02.14 08:15:02;Sell;0.37;GOLDmicro;1 853.23;;;2022.03.07 01:15:02;1 988.85;;-0.03;-50.18;
2022.02.09 17:30:13;Sell;0.29;GOLDmicro;1 830.84;;;2022.03.07 01:15:02;1 988.70;;-0.04;-45.78;
2022.02.09 11:00:03;Sell;0.22;GOLDmicro;1 826.14;;;2022.03.07 01:15:01;1 988.72;;-0.03;-35.77;
2022.03.04 09:45:00;Sell;0.85;GOLDmicro;1 938.38;;;2022.03.04 10:00:01;1 936.37;;;1.71;
2022.03.03 19:00:02;Sell;0.85;GOLDmicro;1 930.26;;;2022.03.03 19:30:01;1 928.29;;;1.67;
2022.03.03 17:00:02;Sell;0.85;GOLDmicro;1 928.82;;;2022.03.03 17:30:26;1 927.82;;;0.85;
2022.03.03 13:00:01;Sell;0.85;GOLDmicro;1 933.88;;;2022.03.03 14:00:00;1 932.61;;;1.08;
2022.03.03 10:45:00;Sell;0.85;GOLDmicro;1 932.79;;;2022.03.03 11:15:09;1 930.09;;;2.30;
2022.03.02 21:15:08;Sell;0.85;GOLDmicro;1 924.15;;;2022.03.03 07:15:00;1 922.76;;-0.02;1.18;
2022.03.02 22:00:00;Sell;0.85;GOLDmicro;1 927.76;;;2022.03.02 23:00:00;1 925.34;;;2.06;
2022.03.02 22:15:01;Sell;0.85;GOLDmicro;1 931.64;;;2022.03.02 22:30:28;1 929.53;;;1.79;
2022.03.02 18:45:00;Sell;0.85;GOLDmicro;1 919.96;;;2022.03.02 19:00:05;1 918.74;;;1.04;
2022.03.02 12:30:00;Sell;0.85;GOLDmicro;1 921.88;;;2022.03.02 18:15:03;1 919.76;;;1.80;
2022.03.02 17:30:01;Sell;0.85;GOLDmicro;1 933.65;;;2022.03.02 17:45:01;1 925.97;;;6.53;
2022.03.02 15:15:01;Sell;0.85;GOLDmicro;1 928.09;;;2022.03.02 16:45:00;1 924.10;;;3.39;
2022.03.02 15:45:00;Sell;0.85;GOLDmicro;1 932.47;;;2022.03.02 16:30:00;1 929.81;;;2.26;
