Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.04.08 09:15:08;Buy;0.47;XAUUSD;1 930.91;1 926.00;1 941.00;2022.04.08 10:56:34;1 932.35;-3.45;;67.68;
2022.04.07 15:44:17;Buy;0.47;AUDUSD;0.74818;;0.75000;2022.04.07 16:44:18;0.74889;-1.34;;33.37;
2022.04.07 12:07:27;Buy;0.47;AUDUSD;0.74795;;0.75000;2022.04.07 15:22:04;0.74904;-1.34;;51.23;
2022.04.07 10:45:29;Buy;0.47;EURUSD;1.09002;1.08450;1.09180;2022.04.07 14:08:34;1.09187;-1.95;;86.95;[tp]
2022.04.07 08:56:31;Buy;0.47;AUDUSD;0.74820;0.74800;0.75000;2022.04.07 11:03:30;0.74800;-1.34;;-9.40;[sl]
2022.04.06 09:06:05;Sell;0.47;NZDJPY;86.042;86.500;85.800;2022.04.06 16:00:10;85.999;-1.24;;16.33;
2022.04.05 16:58:56;Sell;0.47;XAUUSD;1 942.10;1 942.00;1 932.00;2022.04.05 17:12:45;1 934.63;-3.47;;351.09;
2022.04.05 16:27:40;Sell;0.47;XAUUSD;1 938.67;1 943.20;1 929.20;2022.04.05 16:44:50;1 943.33;-3.46;;-219.02;[sl]
2022.04.05 15:42:58;Sell;0.47;XAUUSD;1 932.08;1 937.50;1 930.50;2022.04.05 16:23:50;1 937.68;-3.45;;-263.20;[sl]
2022.04.05 10:31:38;Buy;0.47;XAUUSD;1 928.30;1 923.50;1 930.20;2022.04.05 11:46:21;1 930.24;-3.44;;91.18;[tp]
2022.04.05 09:08:41;Sell;0.47;XAUUSD;1 931.12;1 936.50;1 923.50;2022.04.05 10:20:19;1 929.61;-3.45;;70.97;
2022.04.04 08:45:22;Sell;0.47;NZDUSD;0.69378;0.69870;0.69140;2022.04.05 08:41:48;0.69871;-1.24;-1.25;-231.71;[sl]
2022.04.04 08:44:27;Sell;0.47;AUDUSD;0.75160;0.75560;0.74960;2022.04.04 18:30:22;0.75562;-1.34;;-188.94;[sl]
2022.04.04 10:31:43;Buy;0.47;EURUSD;1.10338;1.10200;1.10700;2022.04.04 11:06:02;1.10196;-1.97;;-66.74;[sl]
2022.04.04 01:26:20;Buy;0.47;EURUSD;1.10405;1.10410;1.10700;2022.04.04 09:12:49;1.10409;-1.97;;1.88;[sl]
2022.04.01 09:40:11;Buy;0.47;XAUUSD;1 934.13;1 928.50;1 935.50;2022.04.01 12:06:40;1 934.89;-3.45;;35.72;
2022.04.01 10:04:37;Buy;0.47;EURUSD;1.10660;1.10700;1.10900;2022.04.01 11:28:27;1.10701;-1.98;;19.27;[sl]
2022.03.31 14:47:14;Sell;0.47;XAUUSD;1 931.20;1 932.00;1 920.70;2022.03.31 15:07:47;1 928.50;-3.45;;126.90;
2022.03.31 08:32:03;Buy;0.47;XAUUSD;1 920.50;;;2022.03.31 09:09:57;1 923.43;-3.43;;137.71;
2022.03.31 07:56:57;Buy;0.47;XAUUSD;1 920.85;1 920.50;1 922.50;2022.03.31 08:21:51;1 920.45;-3.43;;-18.80;[sl]
2022.03.30 13:15:16;Buy;0.47;EURCHF;1.03077;1.02700;1.03450;2022.03.31 07:57:36;1.03187;-1.99;-1.83;55.91;
