Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.04.04 07:21:38;Buy;0.02;XAUUSD;1 916.02;;;2022.04.05 16:54:10;1 940.97;;-0.04;49.90;
2022.03.28 23:55:12;Buy;0.02;XAUUSD;1 922.22;;;2022.03.31 20:52:28;1 946.25;;-0.20;48.06;
2022.03.29 10:32:37;Buy;0.02;XAUUSD;1 919.99;;;2022.03.31 15:39:45;1 933.36;;-0.16;26.74;
2022.03.29 14:46:56;Buy;0.02;XAUUSD;1 907.95;;;2022.03.30 18:00:18;1 936.61;;-0.04;57.32;
2022.03.29 14:50:51;Buy;0.05;XAUUSD;1 904.77;;;2022.03.29 14:52:42;1 906.73;;;9.80;
2022.03.16 11:18:11;Sell;0.02;XAUUSD;1 915.71;;;2022.03.29 05:55:08;1 928.15;;-0.26;-24.88;from #19418281
2022.03.28 08:56:05;Buy;0.02;XAUUSD;1 935.38;;;2022.03.28 15:30:55;1 939.90;;;9.04;
2022.03.28 13:38:26;Buy;0.02;XAUUSD;1 930.87;;;2022.03.28 15:20:24;1 945.14;;;28.54;
2022.03.25 18:22:29;Sell;0.02;XAUUSD;1 958.09;;;2022.03.28 04:16:41;1 952.22;;-0.02;11.74;
2022.03.25 16:17:41;Buy;0.02;XAUUSD;1 951.45;;;2022.03.25 18:22:36;1 958.05;;;13.20;
2022.03.25 16:25:23;Buy;0.03;XAUUSD;1 947.08;;;2022.03.25 17:10:36;1 950.19;;;9.33;
2022.03.25 13:47:45;Buy;0.02;XAUUSD;1 951.04;;;2022.03.25 15:35:39;1 954.39;;;6.70;
2022.03.24 17:58:14;Buy;0.02;XAUUSD;1 963.97;;;2022.03.25 15:32:30;1 956.98;;-0.04;-13.98;
2022.03.24 16:32:20;Sell;0.02;XAUUSD;1 955.05;;;2022.03.25 14:24:28;1 951.56;;-0.02;6.98;
2022.03.24 17:18:23;Sell;0.02;XAUUSD;1 958.74;;;2022.03.25 13:49:12;1 950.52;;-0.02;16.44;
2022.03.24 14:40:30;Buy;0.02;XAUUSD;1 952.62;;;2022.03.24 16:36:53;1 953.12;;;1.00;
2022.03.24 16:00:28;Buy;0.02;XAUUSD;1 948.14;;;2022.03.24 16:29:22;1 953.59;;;10.90;
2022.03.24 14:41:28;Sell;0.03;XAUUSD;1 952.49;;;2022.03.24 15:54:50;1 946.96;;;16.59;
2022.03.22 11:10:11;Buy;0.03;XAUUSD;1 930.19;;;2022.03.24 04:40:49;1 942.40;;-0.24;36.63;
2022.03.22 11:22:42;Buy;0.02;XAUUSD;1 928.78;;;2022.03.24 04:40:44;1 942.36;;-0.16;27.16;
2022.03.08 17:33:07;Buy;0.03;XAUUSD;2 058.43;;;2022.03.23 12:52:07;1 928.91;;-0.90;-388.56;
2022.03.08 14:28:46;Buy;0.02;XAUUSD;2 012.83;;;2022.03.23 12:51:58;1 929.38;;-0.60;-166.90;
2022.03.21 17:25:32;Sell;0.05;XAUUSD;1 934.38;;;2022.03.22 11:21:08;1 928.69;;-0.05;28.45;from #19589094
2022.03.21 17:25:32;Sell;0.05;XAUUSD;1 934.38;;;2022.03.21 20:24:56;1 928.37;;;30.05;to #19598115
2022.03.17 16:03:03;Sell;0.03;XAUUSD;1 938.94;;;2022.03.21 03:19:15;1 921.97;;-0.06;50.91;
2022.03.16 05:21:11;Buy;0.03;XAUUSD;1 921.97;;;2022.03.17 16:07:08;1 938.19;;-0.18;48.66;
2022.03.16 11:18:11;Sell;0.03;XAUUSD;1 915.71;;;2022.03.17 13:46:46;1 943.20;;-0.08;-82.47;to #19475227
2022.03.04 11:17:38;Sell;0.02;XAUUSD;1 942.70;;;2022.03.16 04:24:13;1 923.20;;-0.20;39.00;
2022.03.04 18:07:36;Sell;0.02;XAUUSD;1 960.09;;;2022.03.16 04:23:04;1 923.70;;-0.20;72.78;
2022.03.14 01:35:08;Sell;0.03;XAUUSD;1 973.07;;;2022.03.16 04:22:07;1 923.11;;-0.06;149.88;
2022.03.09 11:28:39;Buy;0.01;XAUUSD;2 027.90;;;2022.03.15 05:18:04;1 944.33;;-0.12;-83.57;
2022.03.10 13:22:05;Buy;0.01;XAUUSD;2 002.77;;;2022.03.14 01:35:27;1 973.27;;-0.04;-29.50;
2022.03.10 15:51:07;Buy;0.01;XAUUSD;1 997.94;;;2022.03.10 15:51:29;1 992.12;;;-5.82;
2022.03.04 11:05:44;Sell;0.02;XAUUSD;1 940.29;;;2022.03.10 15:35:10;2 003.79;;-0.12;-127.00;
2022.03.03 15:58:58;Buy Limit;0.01;XAUUSD;1 923.00;;;2022.03.10 13:54:16;2 007.02;;;;cancelled
2022.03.04 09:50:55;Sell;0.02;XAUUSD;1 936.26;;;2022.03.10 13:15:08;2 003.41;;-0.12;-134.30;
2022.03.04 03:55:28;Buy Limit;0.01;XAUUSD;1 930.00;;;2022.03.10 03:18:36;1 973.95;;;;cancelled
2022.03.08 14:21:56;Buy Limit;0.03;XAUUSD;2 004.00;;;2022.03.08 14:29:24;2 013.43;;;;cancelled
2022.03.04 11:49:42;Sell;0.02;XAUUSD;1 945.06;;;2022.03.04 15:13:04;1 941.56;;;7.00;
2022.03.04 11:44:07;Sell Limit;0.02;XAUUSD;1 950.50;;;2022.03.04 14:15:23;1 948.40;;;;cancelled
2022.03.04 02:48:04;Sell Limit;0.01;XAUUSD;1 951.00;;;2022.03.04 11:43:39;1 943.82;;;;cancelled
2022.03.04 03:50:41;Buy;0.01;XAUUSD;1 937.65;;;2022.03.04 11:27:29;1 941.18;;;3.53;
2022.03.04 04:58:23;Buy;0.01;XAUUSD;1 939.37;;;2022.03.04 11:20:28;1 941.88;;;2.51;
2022.03.03 22:47:15;Sell;0.01;XAUUSD;1 938.91;;;2022.03.04 05:21:12;1 941.26;;-0.01;-2.35;from #18843092
2022.03.03 22:47:15;Sell;0.01;XAUUSD;1 938.91;;;2022.03.04 04:22:07;1 937.23;;-0.01;1.68;to #18858044
2022.03.04 02:13:16;Sell;0.01;XAUUSD;1 939.87;;;2022.03.04 04:00:38;1 933.99;;;5.88;
2022.03.04 02:16:53;Sell;0.02;XAUUSD;1 941.05;;;2022.03.04 03:54:49;1 932.56;;;16.98;
2022.03.04 02:31:17;Sell;0.01;XAUUSD;1 944.21;;;2022.03.04 03:52:28;1 936.28;;;7.93;
2022.03.04 02:36:47;Sell;0.01;XAUUSD;1 946.44;;;2022.03.04 03:29:06;1 940.06;;;6.38;
2022.03.03 15:55:46;Buy;0.01;XAUUSD;1 926.38;;;2022.03.03 22:39:51;1 940.22;;;13.84;
2022.03.03 15:56:24;Buy;0.01;XAUUSD;1 925.71;;;2022.03.03 16:30:55;1 928.28;;;2.57;
2022.03.03 12:30:33;Sell;0.02;XAUUSD;1 934.45;;;2022.03.03 15:01:53;1 931.23;;;6.44;
2022.03.03 11:32:12;Buy;0.01;XAUUSD;1 926.90;;;2022.03.03 12:31:01;1 934.43;;;7.53;from #18813735
2022.03.03 11:32:12;Buy;0.02;XAUUSD;1 926.90;;;2022.03.03 12:05:10;1 930.73;;;7.66;to #18815007
2022.03.03 10:39:06;Sell Limit;0.03;XAUUSD;1 935.00;;;2022.03.03 11:32:00;1 926.03;;;;cancelled
2022.03.03 10:38:28;Sell Limit;0.03;XAUUSD;1 935.00;;;2022.03.03 10:39:29;1 933.50;;;;cancelled
2022.03.03 10:06:36;Sell;0.03;XAUUSD;1 932.86;;;2022.03.03 10:18:01;1 930.60;;;6.78;
2022.02.11 15:47:27;Sell;0.01;XAUUSD;1 825.49;;;2022.02.24 07:31:57;1 942.22;;-0.13;-116.73;
2022.02.11 15:55:28;Sell;0.01;XAUUSD;1 828.02;;;2022.02.24 07:31:56;1 942.10;;-0.13;-114.08;
2022.02.11 16:33:16;Sell;0.01;XAUUSD;1 830.07;;;2022.02.24 07:31:55;1 941.98;;-0.13;-111.91;
2022.02.11 17:08:05;Sell;0.02;XAUUSD;1 832.18;;;2022.02.24 07:31:53;1 941.97;;-0.26;-219.58;
2022.02.11 17:16:37;Sell;0.02;XAUUSD;1 834.36;;;2022.02.24 07:31:52;1 941.78;;-0.26;-214.84;
2022.02.11 17:32:11;Sell;0.02;XAUUSD;1 836.37;;;2022.02.24 07:31:51;1 941.78;;-0.26;-210.82;
2022.02.11 19:10:09;Sell;0.03;XAUUSD;1 839.33;;;2022.02.24 07:31:50;1 941.78;;-0.39;-307.35;
2022.02.11 20:34:26;Sell;0.04;XAUUSD;1 846.18;;;2022.02.24 07:31:49;1 941.78;;-0.52;-382.40;
2022.02.15 15:27:56;Sell;0.04;XAUUSD;1 848.08;;;2022.02.24 07:31:47;1 941.79;;-0.44;-374.84;
2022.02.15 18:38:00;Sell;0.05;XAUUSD;1 850.69;;;2022.02.24 07:31:46;1 941.68;;-0.53;-454.95;
2022.02.17 15:53:24;Sell;0.05;XAUUSD;1 895.60;1 905.00;;2022.02.21 01:19:45;1 905.06;;-0.10;-47.30;[sl]
2022.02.15 15:35:24;Sell;0.05;XAUUSD;1 850.37;;;2022.02.15 18:07:11;1 846.97;;;17.00;
2022.02.15 16:06:46;Sell;0.06;XAUUSD;1 852.38;;;2022.02.15 17:00:17;1 849.30;;;18.48;
2022.02.11 20:37:54;Sell;0.04;XAUUSD;1 848.92;;;2022.02.15 15:22:25;1 845.36;;-0.08;14.24;
2022.02.15 15:00:45;Sell;0.05;XAUUSD;1 851.74;;;2022.02.15 15:12:42;1 848.64;;;15.50;
2022.02.15 14:00:32;Sell;0.05;XAUUSD;1 852.18;;;2022.02.15 14:19:01;1 849.81;;;11.85;
2022.02.15 11:42:05;Sell;0.05;XAUUSD;1 856.31;;;2022.02.15 13:49:56;1 850.78;;;27.65;
2022.02.11 20:46:56;Sell;0.05;XAUUSD;1 858.56;;1 852.00;2022.02.15 11:35:50;1 853.96;;-0.10;23.00;
2022.02.11 22:17:01;Sell;0.06;XAUUSD;1 862.53;;1 852.00;2022.02.15 11:34:51;1 854.15;;-0.12;50.28;
2022.02.11 17:31:48;Buy;0.01;XAUUSD;1 837.34;;;2022.02.11 17:44:09;1 835.09;;;-2.25;
2022.02.11 17:15:58;Buy;0.01;XAUUSD;1 835.27;;;2022.02.11 17:31:41;1 836.79;;;1.52;
2022.02.11 17:07:43;Buy;0.01;XAUUSD;1 833.14;;;2022.02.11 17:15:49;1 834.61;;;1.47;
2022.02.11 16:45:40;Buy;0.01;XAUUSD;1 831.23;;;2022.02.11 17:07:22;1 832.78;;;1.55;
2022.02.11 15:47:11;Buy;0.01;XAUUSD;1 826.04;;;2022.02.11 16:45:17;1 831.02;;;4.98;
2022.02.11 15:27:15;Buy;0.01;XAUUSD;1 829.10;;;2022.02.11 16:45:17;1 831.16;;;2.06;
2022.02.11 15:14:18;Buy;0.01;XAUUSD;1 833.19;;;2022.02.11 16:45:17;1 831.16;;;-2.03;
2022.02.11 15:40:43;Sell;0.01;XAUUSD;1 826.98;;;2022.02.11 15:47:01;1 825.53;;;1.45;
