Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.03.28 08:04:11;Sell;0.04;NZDUSD;0.69431;0.69244;0.68921;2022.03.28 16:26:51;0.69010;-0.14;;16.84;
2022.03.28 15:13:57;Buy Limit;0.10;SPX500;4 546.7;;;2022.03.28 15:14:48;4 553.6;;;;cancelled
2022.03.28 15:11:28;Buy Limit;0.10;SPX500;4 534.0;;;2022.03.28 15:13:14;4 553.6;;;;cancelled
2022.03.25 17:02:29;Sell;0.01;XAUUSD;1 949.60;1 958.93;1 929.08;2022.03.25 18:22:41;1 958.94;-0.10;;-9.34;[sl]
2022.03.25 15:40:17;Buy;0.10;SPX500;4 535.0;4 535.0;4 650.3;2022.03.25 18:01:39;4 535.0;-0.06;;0.00;[sl]
2022.03.25 14:52:56;Sell;0.01;XAUUSD;1 953.26;1 962.46;1 926.30;2022.03.25 16:00:00;1 956.51;-0.10;;-3.25;
2022.03.25 12:22:20;Sell;0.03;USDJPY;121.643;122.041;120.696;2022.03.25 13:00:45;121.610;-0.15;;0.81;
2022.03.25 05:33:56;Buy;0.05;AUDUSD;0.75188;0.74941;0.76083;2022.03.25 11:00:14;0.75085;-0.19;;-5.15;
2022.03.25 05:04:57;Buy Limit;0.07;NZDUSD;0.69669;0.69494;0.70057;2022.03.25 05:34:59;0.69690;;;;cancelled
2022.03.24 12:04:27;Sell;0.06;AUDUSD;0.74701;0.74920;0.74210;2022.03.24 13:58:24;0.74920;-0.22;;-13.14;[sl]
2022.03.24 10:00:26;Buy Limit;0.02;XAUUSD;1 940.64;1 936.12;1 958.92;2022.03.24 10:58:16;1 943.82;;;;cancelled
2022.03.23 18:07:42;Buy;0.01;XAUUSD;1 931.88;1 931.88;1 959.12;2022.03.24 03:55:43;1 946.55;-0.10;-0.23;14.67;
2022.03.23 17:06:51;Sell;0.06;NZDUSD;0.69450;0.69652;0.68920;2022.03.23 18:11:58;0.69652;-0.21;;-12.12;[sl]
2022.03.23 13:42:02;Buy;0.05;AUDUSD;0.74715;0.74473;0.75291;2022.03.23 17:00:06;0.74603;-0.19;;-5.60;
2022.03.23 09:00:24;Buy;0.05;EURUSD;1.10364;1.10135;1.11204;2022.03.23 11:27:01;1.10135;-0.28;;-11.45;[sl]
2022.03.22 14:06:59;Sell Limit;0.05;USDCAD;1.25935;1.26249;1.25363;2022.03.22 14:41:08;1.25883;;;;cancelled
2022.03.22 09:05:15;Buy;0.01;XAUUSD;1 936.29;1 928.94;1 958.54;2022.03.22 10:02:24;1 935.17;-0.10;;-1.12;
2022.03.22 07:02:14;Buy;0.01;XAUUSD;1 936.46;1 928.94;1 959.20;2022.03.22 08:03:46;1 934.78;-0.10;;-1.68;
2022.03.21 15:44:36;Sell;0.05;GBPUSD;1.31480;1.31745;1.30729;2022.03.21 16:08:26;1.31752;-0.33;;-13.60;[sl]
2022.03.21 05:09:21;Buy;0.05;NZDUSD;0.69110;0.68868;0.69738;2022.03.21 09:00:17;0.68986;-0.17;;-6.20;
2022.03.18 16:04:56;Sell;0.06;NZDUSD;0.68774;0.68975;0.68061;2022.03.18 17:12:37;0.68975;-0.21;;-12.06;[sl]
2022.03.17 21:27:10;Sell;0.05;USDJPY;118.562;118.865;118.575;2022.03.18 09:50:03;118.867;-0.25;-0.24;-12.83;[sl]
2022.03.17 19:00:41;Sell Limit;0.04;USDCAD;1.26513;1.26898;1.25865;2022.03.17 22:02:54;1.26444;;;;cancelled
2022.03.17 13:00:00;Sell;0.02;USDCHF;0.93960;0.93960;0.93440;2022.03.17 19:47:47;0.93475;-0.10;;10.38;from #68022118
2022.03.17 16:59:06;Buy Limit;0.04;EURUSD;1.10574;1.10273;1.11197;2022.03.17 18:25:28;1.10887;;;;cancelled
2022.03.17 17:01:49;Sell Limit;0.05;USDCHF;0.93955;0.94187;0.93420;2022.03.17 17:40:04;0.93745;;;;cancelled
2022.03.17 13:00:00;Sell;0.03;USDCHF;0.93960;0.94220;0.93440;2022.03.17 16:00:55;0.94046;-0.15;;-2.74;to #68025581
2022.03.16 18:05:43;Buy;0.03;USDJPY;118.386;118.386;119.445;2022.03.16 21:27:16;118.951;-0.15;;14.25;from #68006824
2022.03.16 18:08:48;Sell;0.01;XAUUSD;1 914.36;1 923.18;1 894.55;2022.03.16 21:03:19;1 915.57;-0.10;;-1.21;
2022.03.16 12:36:42;Buy;0.02;EURUSD;1.09817;1.09817;1.11191;2022.03.16 21:00:00;1.09727;-0.11;;-1.80;[sl]
2022.03.16 18:05:43;Buy;0.03;USDJPY;118.386;118.386;119.445;2022.03.16 20:44:09;118.597;-0.15;;5.34;to #68009013
2022.03.16 18:05:12;Buy Limit;0.06;USDJPY;118.378;118.149;118.918;2022.03.16 18:05:23;118.388;;;;cancelled
2022.03.16 12:36:42;Buy;0.02;EURUSD;1.09817;1.09817;1.11191;2022.03.16 17:36:35;1.10174;-0.11;;7.14;to #68005582
2022.03.16 09:08:49;Buy Limit;0.05;NZDUSD;0.67720;0.67558;0.68475;2022.03.16 11:25:22;0.67835;;;;cancelled
2022.03.15 13:42:47;Buy;0.02;GBPUSD;1.30348;1.30348;1.31789;2022.03.15 21:13:38;1.30345;-0.13;;-0.06;[sl]
2022.03.15 13:42:47;Buy;0.02;GBPUSD;1.30348;1.30348;1.31068;2022.03.15 15:46:13;1.30689;-0.13;;6.82;to #67985045
2022.03.15 14:59:53;Buy Limit;0.03;GBPUSD;1.30490;1.30136;1.31304;2022.03.15 15:30:41;1.30699;;;;cancelled
2022.03.14 17:02:10;Sell;0.05;NZDUSD;0.67857;0.67850;0.66678;2022.03.15 04:59:46;0.67362;-0.17;-0.16;24.75;
2022.03.14 16:20:45;Buy Limit;0.04;GBPUSD;1.30467;1.30142;1.31782;2022.03.14 16:25:21;1.30612;;;;cancelled
2022.03.14 15:01:25;Sell;0.07;NZDUSD;0.67911;0.68099;0.67490;2022.03.14 16:11:26;0.67998;-0.24;;-6.09;
2022.03.14 15:05:25;Sell;0.04;GBPUSD;1.30344;1.30616;1.29728;2022.03.14 15:34:05;1.30616;-0.26;;-10.88;[sl]
2022.03.14 11:35:39;Sell;0.10;SPX500;4 225.1;4 245.5;4 172.6;2022.03.14 12:43:53;4 247.6;-0.06;;-22.50;[sl]
2022.03.11 14:01:26;Sell Limit;0.01;XAUUSD;1 982.83;1 995.45;1 928.42;2022.03.11 15:51:29;1 962.68;;;;cancelled
2022.03.11 12:09:24;Buy Limit;0.10;SPX500;4 267.6;4 241.7;4 417.5;2022.03.11 13:30:11;4 317.3;;;;cancelled
2022.03.11 11:14:19;Sell;0.06;NZDUSD;0.68409;0.68616;0.68055;2022.03.11 13:28:05;0.68512;-0.21;;-6.18;
2022.03.11 11:19:02;Sell;0.03;GBPUSD;1.30692;1.31073;1.29812;2022.03.11 11:59:55;1.30755;-0.20;;-1.89;
2022.03.11 11:27:38;Sell Limit;0.05;AUDUSD;0.73332;0.73584;0.72624;2022.03.11 11:39:45;0.73171;;;;cancelled
2022.03.11 10:58:03;Sell Limit;0.05;AUDUSD;0.73405;0.73606;0.72699;2022.03.11 11:27:28;0.73287;;;;cancelled
2022.03.11 06:05:35;Sell;0.01;XAUUSD;1 991.58;1 991.58;1 973.14;2022.03.11 09:55:06;1 991.75;-0.10;;-0.17;[sl]
2022.03.10 17:36:13;Buy;0.03;USDJPY;116.008;116.008;116.793;2022.03.11 03:08:07;116.327;-0.15;-0.08;8.23;from #67933280
2022.03.10 17:36:13;Buy;0.04;USDJPY;116.008;116.008;116.793;2022.03.11 03:03:35;116.340;-0.20;-0.11;11.41;to #67942283
2022.03.10 17:21:18;Sell Limit;0.02;GBPUSD;1.31533;1.31996;1.30751;2022.03.10 18:30:31;1.31157;;;;cancelled
2022.03.10 16:59:08;Sell Limit;0.02;EURUSD;1.10280;1.10846;1.08936;2022.03.10 17:38:30;1.09966;;;;cancelled
2022.03.10 16:58:41;Sell Limit;0.02;EURUSD;1.10306;1.10846;1.09027;2022.03.10 16:58:50;1.10116;;;;cancelled
2022.03.10 13:24:31;Sell;0.10;SPX500;4 245.7;4 280.0;4 172.6;2022.03.10 14:48:09;4 234.1;-0.06;;11.60;
2022.03.09 18:00:02;Sell Limit;0.06;USDCHF;0.92753;0.92953;0.92177;2022.03.09 18:25:17;0.92553;;;;cancelled
2022.03.09 12:02:56;Sell;0.05;USDCHF;0.92824;0.93049;0.92304;2022.03.09 17:00:58;0.92854;-0.25;;-1.62;
2022.03.08 10:08:46;Sell;0.03;NZDUSD;0.68208;0.68584;0.67113;2022.03.08 12:06:57;0.68316;-0.10;;-3.24;
2022.03.08 07:00:01;Sell Limit;0.03;AUDUSD;0.73120;0.73535;0.72135;2022.03.08 10:03:35;0.72748;;;;cancelled
2022.03.07 12:01:02;Buy Limit;0.08;USDJPY;115.021;114.831;115.590;2022.03.07 13:16:58;115.077;;;;cancelled
2022.03.07 07:21:14;Sell;0.10;SPX500;4 294.3;4 294.3;4 174.7;2022.03.07 09:01:17;4 283.6;-0.06;;10.70;
2022.03.07 06:59:34;Sell Limit;0.05;USDCAD;1.27130;1.27470;1.26147;2022.03.07 07:21:51;1.27027;;;;cancelled
2022.03.04 11:58:28;Buy Limit;0.01;XAUUSD;1 940.09;1 931.49;1 959.69;2022.03.04 12:55:07;1 947.46;;;;cancelled
2022.03.04 11:04:02;Sell Limit;0.10;USDJPY;115.424;115.568;114.870;2022.03.04 11:57:51;115.416;;;;cancelled
2022.03.04 06:59:48;Buy Limit;0.05;NZDUSD;0.68061;0.67810;0.68878;2022.03.04 09:26:31;0.68190;;;;cancelled
2022.03.04 03:57:08;Sell Limit;0.11;USDJPY;115.578;115.715;115.157;2022.03.04 04:36:58;115.464;;;;cancelled
2022.03.04 02:00:42;Sell Limit;0.10;SPX500;4 377.1;4 402.9;4 297.4;2022.03.04 02:11:37;4 356.8;;;;cancelled
2022.03.04 01:58:39;Sell Limit;0.10;SPX500;4 377.1;4 403.3;4 297.4;2022.03.04 02:00:33;4 373.8;;;;cancelled
2022.03.03 17:00:00;Sell;0.04;GBPUSD;1.33704;1.33708;1.32921;2022.03.03 18:16:11;1.33331;-0.27;;14.92;
2022.03.03 17:13:49;Sell;0.05;USDCHF;0.91905;0.92111;0.91517;2022.03.03 18:00:21;0.92024;-0.25;;-6.47;
2022.03.03 13:00:03;Buy Limit;0.01;XAUUSD;1 932.83;1 921.06;1 971.84;2022.03.03 13:59:16;1 933.01;;;;cancelled
2022.03.03 07:00:01;Sell;0.01;XAUUSD;1 924.49;1 935.73;1 893.42;2022.03.03 09:00:00;1 927.77;-0.10;;-3.28;
2022.03.03 07:02:26;Buy Limit;0.06;AUDUSD;0.72936;0.72733;0.73936;2022.03.03 07:02:56;0.73007;;;;cancelled
2022.03.02 17:08:03;Buy;0.10;SPX500;4 336.6;4 304.7;4 415.6;2022.03.02 17:57:29;4 345.9;-0.06;;9.30;
2022.03.02 14:00:48;Sell Limit;0.04;USDCAD;1.27068;1.27470;1.26123;2022.03.02 15:06:24;1.26884;;;;cancelled
2022.03.02 10:23:03;Buy;0.01;XAUUSD;1 938.31;1 928.94;1 972.28;2022.03.02 12:02:02;1 933.52;-0.10;;-4.79;
2022.03.02 09:45:02;Buy;0.06;USDCAD;1.27275;1.27030;1.28058;2022.03.02 10:44:36;1.27212;-0.30;;-2.97;
2022.03.02 09:01:38;Sell Limit;0.05;AUDUSD;0.72607;0.72871;0.71829;2022.03.02 09:45:18;0.72572;;;;cancelled
2022.03.02 08:58:31;Sell Limit;0.10;SPX500;4 319.1;4 335.2;4 269.8;2022.03.02 09:11:41;4 294.3;;;;cancelled
2022.03.02 03:01:35;Buy Limit;0.09;USDCHF;0.91875;0.91751;0.92163;2022.03.02 04:10:13;0.91945;;;;cancelled
2022.03.01 18:01:43;Sell Limit;0.02;GBPUSD;1.33899;1.34360;1.32809;2022.03.01 18:21:04;1.33397;;;;cancelled
2022.03.01 15:04:06;Buy;0.05;USDCAD;1.26826;1.26506;1.27726;2022.03.01 16:00:25;1.26727;-0.25;;-3.91;
2022.03.01 12:00:23;Buy;0.05;NZDUSD;0.67717;0.67451;0.68890;2022.03.01 14:36:40;0.67730;-0.17;;0.65;
2022.03.01 11:32:10;Buy;0.04;GBPUSD;1.34232;1.33957;1.34994;2022.03.01 12:30:50;1.33957;-0.27;;-11.00;[sl]
2022.03.01 09:01:02;Buy Limit;0.05;AUDUSD;0.72651;0.72392;0.73249;2022.03.01 11:46:06;0.72775;;;;cancelled
2022.03.01 08:00:07;Buy Limit;0.06;NZDUSD;0.67618;0.67422;0.68047;2022.03.01 09:05:57;0.67823;;;;cancelled
2022.03.01 08:04:28;Buy Stop;0.04;GBPUSD;1.34232;1.33940;1.34961;2022.03.01 08:04:54;1.34184;;;;cancelled
2022.02.28 18:00:04;Buy;0.03;EURUSD;1.12302;1.11860;1.13359;2022.02.28 19:30:00;1.12087;-0.17;;-6.45;
2022.02.28 15:59:53;Sell Limit;0.08;USDJPY;115.472;115.666;114.916;2022.02.28 16:44:07;115.201;;;;cancelled
2022.02.28 15:00:19;Sell Limit;0.08;USDJPY;115.524;115.716;115.089;2022.02.28 15:59:43;115.336;;;;cancelled
2022.02.25 17:01:12;Sell;0.03;GBPUSD;1.33735;1.34183;1.32632;2022.02.25 17:55:34;1.34193;-0.20;;-13.74;[sl]
2022.02.25 16:09:50;Buy;0.02;EURUSD;1.12271;1.11944;1.13513;2022.02.25 17:01:03;1.12328;-0.11;;1.14;
2022.02.25 13:00:33;Sell;0.01;XAUUSD;1 911.67;1 911.67;1 872.17;2022.02.25 16:03:15;1 887.26;-0.10;;24.41;
2022.02.25 15:03:38;Buy Limit;0.04;NZDUSD;0.67207;0.66929;0.68028;2022.02.25 15:46:24;0.67415;;;;cancelled
2022.02.25 14:01:33;Sell Limit;0.07;USDCAD;1.28034;1.28262;1.27108;2022.02.25 14:38:53;1.27830;;;;cancelled
2022.02.25 08:47:10;Buy;0.02;NZDUSD;0.67112;0.66814;0.68047;2022.02.25 11:36:18;0.67045;-0.06;;-1.34;from #67741205
2022.02.25 08:47:10;Buy;0.02;NZDUSD;0.67112;0.66814;0.67089;2022.02.25 11:20:48;0.67028;-0.07;;-1.68;to #67744301
2022.02.25 03:04:35;Sell;0.05;USDCHF;0.92459;0.92459;0.92178;2022.02.25 08:50:02;0.92376;-0.25;;4.49;
2022.02.25 06:11:16;Buy Limit;0.05;AUDUSD;0.71758;0.71490;0.72317;2022.02.25 06:44:56;0.71904;;;;cancelled
2022.02.24 10:01:03;Buy Limit;0.06;USDCHF;0.91893;0.91699;0.92462;2022.02.24 12:21:14;0.92215;;;;cancelled
2022.02.24 06:00:20;Sell Limit;0.06;USDJPY;114.885;115.138;114.149;2022.02.24 09:35:36;114.479;;;;cancelled
2022.02.24 09:03:45;Sell;0.07;USDCHF;0.91795;0.91970;0.91396;2022.02.24 09:35:19;0.91970;-0.35;;-13.32;[sl]
2022.02.23 09:00:30;Sell;0.02;XAUUSD;1 897.59;1 902.19;1 871.63;2022.02.23 14:03:48;1 894.80;-0.19;;5.58;
2022.02.23 04:19:01;Buy;0.04;GBPUSD;1.35986;1.35836;1.36634;2022.02.23 14:02:46;1.35834;-0.27;;-6.08;[sl]
2022.02.22 17:01:00;Sell;0.05;GBPUSD;1.35439;1.35670;1.34899;2022.02.22 17:41:31;1.35670;-0.34;;-11.55;[sl]
2022.02.22 13:00:56;Buy Limit;0.06;NZDUSD;0.67190;0.66963;0.67714;2022.02.22 13:23:28;0.67425;;;;cancelled
2022.02.22 12:19:30;Sell;0.03;GBPUSD;1.35866;1.35866;1.35364;2022.02.22 13:07:44;1.35703;-0.21;;4.89;from #67677300
2022.02.22 12:19:30;Sell;0.04;GBPUSD;1.35866;1.35866;1.35364;2022.02.22 12:49:04;1.35507;-0.27;;14.36;to #67678219
2022.02.22 10:02:11;Sell;0.11;NZDUSD;0.67094;0.67215;0.67100;2022.02.22 11:20:45;0.67218;-0.37;;-13.64;[sl]
2022.02.22 10:01:31;Sell;0.08;AUDUSD;0.71977;0.72141;0.71419;2022.02.22 10:37:12;0.72006;-0.29;;-2.32;
2022.02.22 10:00:56;Sell Limit;0.14;NZDUSD;0.67094;0.67191;0.66894;2022.02.22 10:01:04;0.67063;;;;cancelled
2022.02.22 03:03:27;Sell Limit;0.07;GBPUSD;1.36029;1.36201;1.35351;2022.02.22 03:13:28;1.35843;;;;cancelled
2022.02.21 12:06:25;Sell Limit;0.10;SPX500;4 361.8;4 376.3;4 310.4;2022.02.21 13:51:22;4 331.3;;;;cancelled
2022.02.18 16:51:15;Buy;0.06;USDCAD;1.27028;1.26896;1.27945;2022.02.21 00:33:11;1.27536;-0.30;;23.90;from #67645664
2022.02.18 16:51:15;Buy;0.06;USDCAD;1.27028;1.26896;1.27945;2022.02.21 00:30:55;1.27528;-0.30;;23.52;to #67653624
2022.02.18 09:02:25;Sell;0.10;SPX500;4 403.0;4 419.0;4 366.0;2022.02.18 15:01:03;4 400.7;-0.06;;2.30;
2022.02.17 13:37:18;Buy;0.06;NZDUSD;0.67030;0.66838;0.67467;2022.02.17 16:43:51;0.67101;-0.20;;4.26;
2022.02.17 13:00:14;Sell Limit;0.06;USDCHF;0.92110;0.92305;0.91661;2022.02.17 15:15:51;0.92058;;;;cancelled
2022.02.17 12:06:49;Buy Limit;0.04;GBPUSD;1.35942;1.35661;1.36588;2022.02.17 13:13:41;1.36127;;;;cancelled
2022.02.16 17:02:56;Buy Limit;0.04;GBPUSD;1.35702;1.35378;1.36427;2022.02.16 17:55:21;1.35780;;;;cancelled
2022.02.16 17:00:31;Buy Limit;0.01;XAUUSD;1 858.90;1 850.52;1 878.53;2022.02.16 17:55:16;1 862.36;;;;cancelled
2022.02.16 16:04:54;Buy Limit;0.02;XAUUSD;1 856.79;1 850.52;1 871.14;2022.02.16 16:53:59;1 861.97;;;;cancelled
2022.02.16 15:22:06;Sell;0.01;XAUUSD;1 853.81;1 862.21;1 854.09;2022.02.16 16:31:43;1 862.23;-0.09;;-8.42;[sl]
2022.02.16 12:01:54;Sell;0.03;USDCHF;0.92457;0.92633;0.91888;2022.02.16 15:35:36;0.92492;-0.15;;-1.14;from #67608940
2022.02.16 15:07:40;Sell Limit;0.01;XAUUSD;1 853.76;1 860.65;1 825.61;2022.02.16 15:21:59;1 852.65;;;;cancelled
2022.02.16 12:01:54;Sell;0.03;USDCHF;0.92457;0.92633;0.91888;2022.02.16 15:06:39;0.92541;-0.15;;-2.72;to #67610643
2022.02.16 09:02:45;Buy Limit;0.07;EURUSD;1.13585;1.13404;1.13988;2022.02.16 12:36:05;1.13788;;;;cancelled
2022.02.16 07:59:38;Buy Limit;0.08;GBPUSD;1.35473;1.35313;1.36387;2022.02.16 11:41:38;1.35646;;;;cancelled
2022.02.15 05:13:01;Buy;0.03;AUDUSD;0.71332;0.71191;0.71795;2022.02.15 07:06:41;0.71179;-0.11;;-4.59;[sl]
2022.02.15 05:13:01;Buy;0.04;AUDUSD;0.71332;0.71191;0.71795;2022.02.15 06:00:25;0.71269;-0.14;;-2.52;to #67588949
2022.02.14 15:58:20;Buy Limit;0.01;XAUUSD;1 857.78;1 850.16;1 875.57;2022.02.14 17:13:31;1 867.63;;;;cancelled
2022.02.14 07:29:50;Sell;0.01;GBPUSD;1.35449;1.35449;1.34518;2022.02.14 14:29:29;1.35088;-0.07;;3.61;from #67571024
2022.02.14 07:29:50;Sell;0.03;GBPUSD;1.35449;1.35758;1.34518;2022.02.14 10:29:26;1.35085;-0.20;;10.92;to #67573323
2022.02.14 04:37:33;Sell Limit;0.04;AUDUSD;0.71293;0.71572;0.70559;2022.02.14 04:40:42;0.71240;;;;cancelled
2022.02.11 16:00:03;Sell;0.04;EURUSD;1.13911;1.14213;1.13033;2022.02.11 18:02:52;1.14023;-0.23;;-4.48;
2022.02.11 07:01:33;Sell Limit;0.05;GBPUSD;1.35400;1.35654;1.34515;2022.02.11 09:32:30;1.35320;;;;cancelled
2022.02.10 17:03:18;Buy Limit;0.03;GBPUSD;1.35546;1.35205;1.36518;2022.02.10 17:32:32;1.36129;;;;cancelled
